protocol,cycle,SOH,CAP_Ah,SOC,soc_group,direction,rate_rank,I_A,CRate_rated,tau_s,tau_actual_s,V_pre_V,V_tau_V,R_mOhm,file
BOOST,1500,0.78427,2.34935,0.9592,1,discharge,1,-9.399,3.133,10.0,9.9,4.0777,3.7133,38.7693,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.9591,1,discharge,2,-18.797,6.266,10.0,9.9,4.0779,3.473,32.1815,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.9591,1,discharge,3,-27.017,9.006,10.0,9.9,4.0805,3.2889,29.3001,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.9201,2,discharge,0,-2.352,0.784,10.0,9.9,4.0515,3.9363,48.9817,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.9201,2,discharge,1,-9.398,3.133,10.0,9.9,4.0529,3.6908,38.5303,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.92,2,discharge,2,-18.797,6.266,10.0,9.9,4.0548,3.4515,32.0955,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.9199,2,discharge,3,-27.019,9.006,10.0,9.9,4.0572,3.2653,29.309,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.8418,3,discharge,0,-2.35,0.783,10.0,9.9,3.9411,3.8426,41.922,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.8418,3,discharge,1,-9.399,3.133,10.0,9.9,3.9426,3.6202,34.3012,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.8417,3,discharge,2,-18.797,6.266,10.0,9.9,3.9443,3.3916,29.4036,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.8416,3,discharge,3,-27.019,9.006,10.0,9.9,3.9466,3.2141,27.1106,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.7635,4,discharge,0,-2.352,0.784,10.0,9.9,3.858,3.7684,38.1001,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.7634,4,discharge,1,-9.398,3.133,10.0,9.9,3.859,3.5512,32.7523,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.7634,4,discharge,2,-18.797,6.266,10.0,9.9,3.8584,3.3186,28.7173,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.7633,4,discharge,3,-27.017,9.006,10.0,9.9,3.8601,3.1332,26.9053,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.6852,5,discharge,0,-2.352,0.784,10.0,9.9,3.7755,3.6881,37.1662,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.6851,5,discharge,1,-9.397,3.132,10.0,9.9,3.7773,3.4712,32.5742,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.6851,5,discharge,2,-18.797,6.266,10.0,9.9,3.7792,3.2401,28.6801,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.685,5,discharge,3,-27.018,9.006,10.0,9.9,3.7805,3.0571,26.7747,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.6068,6,discharge,0,-2.352,0.784,10.0,9.9,3.6948,3.6069,37.3709,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.6068,6,discharge,1,-9.398,3.133,10.0,9.9,3.6964,3.3879,32.8272,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.6067,6,discharge,2,-18.796,6.265,10.0,9.9,3.6984,3.1502,29.1658,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.6067,6,discharge,3,-27.018,9.006,10.0,9.9,3.7003,2.9598,27.4077,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.5286,7,discharge,0,-2.352,0.784,10.0,9.9,3.6307,3.5427,37.4166,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.5285,7,discharge,1,-9.397,3.132,10.0,9.9,3.6323,3.3205,33.1801,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.5284,7,discharge,2,-18.796,6.265,10.0,9.9,3.6336,3.0782,29.5488,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.5283,7,discharge,3,-27.017,9.006,10.0,9.9,3.6352,2.8828,27.8491,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.4502,8,discharge,0,-2.35,0.783,10.0,9.9,3.5669,3.469,41.6613,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.4502,8,discharge,1,-9.398,3.133,10.0,9.9,3.568,3.2224,36.7726,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.4501,8,discharge,2,-18.798,6.266,10.0,9.9,3.5706,2.9429,33.3919,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.45,8,discharge,3,-27.017,9.006,10.0,9.9,3.5733,2.7046,32.1538,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.3719,9,discharge,0,-2.352,0.784,10.0,9.9,3.4883,3.3774,47.1614,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.3719,9,discharge,1,-9.399,3.133,10.0,9.9,3.4903,3.0775,43.9186,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.3718,9,discharge,2,-18.797,6.266,10.0,9.9,3.4922,2.7111,41.5545,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.3717,9,discharge,3,-27.015,9.005,10.0,9.9,3.4955,2.4999,36.8536,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.3328,10,discharge,0,-2.35,0.783,10.0,9.9,3.4513,3.3247,53.8723,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.3327,10,discharge,1,-9.398,3.133,10.0,9.9,3.4519,2.9572,52.6389,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.3326,10,discharge,2,-18.798,6.266,10.0,9.9,3.4529,2.4999,50.6969,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.3325,10,discharge,3,-24.665,8.222,10.0,9.9,3.4553,2.4999,38.735,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.2936,11,discharge,0,-2.35,0.783,10.0,9.9,3.4155,3.2579,67.0667,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.2935,11,discharge,1,-9.398,3.133,10.0,9.9,3.4166,2.7879,66.9001,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.2935,11,discharge,2,-18.692,6.231,10.0,9.9,3.4191,2.4999,49.1761,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.2934,11,discharge,3,-18.32,6.107,10.0,9.9,3.422,2.5,50.3275,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.2544,12,discharge,0,-2.35,0.783,10.0,9.9,3.3715,3.1657,87.5819,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.2544,12,discharge,1,-9.398,3.133,10.0,9.9,3.3737,2.5599,86.5938,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.2543,12,discharge,2,-13.214,4.405,10.0,9.9,3.3812,2.4999,66.6944,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1500,0.78427,2.34935,0.2542,12,discharge,3,-12.612,4.204,10.0,9.9,3.383,2.5,70.0127,02-02-22_16.45_BOOST_protocol_HPPC_IN21700_30T_cycle_#1500.mat
BOOST,1537,0.7754,2.32279,1.0,0,discharge,0,-2.321,0.774,10.0,9.7,4.1003,3.9655,58.0734,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9999,0,discharge,1,-9.29,3.097,10.0,9.9,4.1094,3.7115,42.8315,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9998,0,discharge,2,-18.58,6.193,10.0,9.9,4.1082,3.4652,34.6071,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9998,0,discharge,3,-26.707,8.902,10.0,9.9,4.1083,3.2741,31.2353,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9597,1,discharge,0,-2.321,0.774,10.0,9.9,4.0753,3.9541,52.2144,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9596,1,discharge,1,-9.29,3.097,10.0,9.9,4.0758,3.7026,40.1727,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9595,1,discharge,2,-18.58,6.193,10.0,9.9,4.0769,3.4605,33.1755,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9595,1,discharge,3,-26.707,8.902,10.0,9.9,4.0788,3.2712,30.2393,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9209,2,discharge,0,-2.321,0.774,10.0,9.9,4.0429,3.9216,52.2507,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9209,2,discharge,1,-9.29,3.097,10.0,9.9,4.0447,3.6714,40.1821,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9208,2,discharge,2,-18.578,6.193,10.0,9.9,4.0465,3.4279,33.2974,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.9208,2,discharge,3,-26.706,8.902,10.0,9.9,4.049,3.2383,30.3565,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.8435,3,discharge,0,-2.322,0.774,10.0,9.9,3.9318,3.8313,43.2891,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.8435,3,discharge,1,-9.29,3.097,10.0,9.9,3.9333,3.6052,35.3164,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.8434,3,discharge,2,-18.578,6.193,10.0,9.9,3.9343,3.373,30.2132,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.8433,3,discharge,3,-26.707,8.902,10.0,9.9,3.9375,3.1909,27.9552,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.7661,4,discharge,0,-2.322,0.774,10.0,9.9,3.8469,3.7528,40.5306,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.7661,4,discharge,1,-9.291,3.097,10.0,9.9,3.8483,3.528,34.4746,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.766,4,discharge,2,-18.58,6.193,10.0,9.9,3.8491,3.2901,30.0861,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.7659,4,discharge,3,-26.708,8.903,10.0,9.9,3.8502,3.1012,28.044,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.6887,5,discharge,0,-2.322,0.774,10.0,9.9,3.7658,3.6739,39.5848,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.6887,5,discharge,1,-9.29,3.097,10.0,9.9,3.7678,3.4497,34.2404,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.6886,5,discharge,2,-18.58,6.193,10.0,9.9,3.7699,3.2134,29.9516,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.6885,5,discharge,3,-26.707,8.902,10.0,9.9,3.7724,3.0266,27.9253,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.6113,6,discharge,0,-2.324,0.775,10.0,9.9,3.6864,3.5939,39.8021,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.6112,6,discharge,1,-9.291,3.097,10.0,9.9,3.6881,3.3666,34.6034,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.6112,6,discharge,2,-18.58,6.193,10.0,9.9,3.6903,3.123,30.5328,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.6111,6,discharge,3,-26.706,8.902,10.0,9.9,3.6925,2.9282,28.619,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.5339,7,discharge,0,-2.322,0.774,10.0,9.9,3.6247,3.531,40.3566,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.5339,7,discharge,1,-9.29,3.097,10.0,9.9,3.6257,3.2984,35.2299,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.5338,7,discharge,2,-18.581,6.194,10.0,9.9,3.6278,3.0472,31.247,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.5337,7,discharge,3,-26.705,8.902,10.0,9.9,3.629,2.8456,29.3353,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.4565,8,discharge,0,-2.322,0.774,10.0,9.9,3.5605,3.4548,45.5211,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.4564,8,discharge,1,-9.291,3.097,10.0,9.9,3.5624,3.196,39.4369,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.4564,8,discharge,2,-18.58,6.193,10.0,9.9,3.5646,2.9046,35.5221,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.4563,8,discharge,3,-26.707,8.902,10.0,9.9,3.5669,2.6553,34.1334,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3791,9,discharge,0,-2.322,0.774,10.0,9.9,3.482,3.3623,51.557,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.379,9,discharge,1,-9.29,3.097,10.0,9.9,3.484,3.0413,47.6519,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3789,9,discharge,2,-18.581,6.194,10.0,9.9,3.4863,2.6585,44.5509,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3789,9,discharge,3,-26.706,8.902,10.0,9.9,3.4899,2.4999,37.0703,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3404,10,discharge,0,-2.321,0.774,10.0,9.9,3.4468,3.3076,59.9845,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3403,10,discharge,1,-9.291,3.097,10.0,9.9,3.4476,2.9081,58.0688,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3402,10,discharge,2,-18.579,6.193,10.0,9.9,3.4486,2.4999,51.063,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3402,10,discharge,3,-22.983,7.661,10.0,9.9,3.4512,2.4999,41.3915,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3017,11,discharge,0,-2.32,0.773,10.0,9.9,3.4115,3.237,75.2026,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3016,11,discharge,1,-9.29,3.097,10.0,9.9,3.4127,2.7465,71.71,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3015,11,discharge,2,-17.612,5.871,10.0,9.9,3.416,2.4999,52.0157,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.3014,11,discharge,3,-16.979,5.66,10.0,9.9,3.419,2.5,54.1257,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.2629,12,discharge,0,-2.322,0.774,10.0,9.9,3.3674,3.158,90.1925,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.2629,12,discharge,1,-9.29,3.097,10.0,9.9,3.3701,2.56,87.1975,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.2628,12,discharge,2,-12.719,4.24,10.0,9.9,3.3785,2.5,69.0699,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1537,0.7754,2.32279,0.2628,12,discharge,3,-11.932,3.977,10.0,9.9,3.3802,2.4999,73.7764,02-08-22_01.44_BOOST_protocol_HPPC_IN21700_30T_cycle_#1537.mat
BOOST,1575,0.76704,2.29775,1.0,0,discharge,0,-2.298,0.766,10.0,9.7,4.0977,3.9562,61.5726,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9999,0,discharge,1,-9.191,3.064,10.0,9.9,4.1065,3.6962,44.6425,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9998,0,discharge,2,-18.375,6.125,10.0,9.9,4.1055,3.4459,35.8966,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9998,0,discharge,3,-26.417,8.806,10.0,9.9,4.1056,3.2517,32.3239,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9597,1,discharge,0,-2.296,0.765,10.0,9.9,4.0735,3.9463,55.4007,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9596,1,discharge,1,-9.189,3.063,10.0,9.9,4.0739,3.6808,42.7794,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9596,1,discharge,2,-18.376,6.125,10.0,9.9,4.0751,3.4254,35.3559,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9595,1,discharge,3,-26.416,8.805,10.0,9.9,4.0774,3.2235,32.3251,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9214,2,discharge,0,-2.298,0.766,10.0,9.9,4.0348,3.9091,54.7021,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9214,2,discharge,1,-9.189,3.063,10.0,9.9,4.0372,3.6529,41.8231,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9213,2,discharge,2,-18.377,6.126,10.0,9.9,4.0393,3.4045,34.5432,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.9212,2,discharge,3,-26.418,8.806,10.0,9.9,4.0419,3.2137,31.3498,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.8448,3,discharge,0,-2.298,0.766,10.0,9.9,3.9248,3.8209,45.2093,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.8448,3,discharge,1,-9.189,3.063,10.0,9.9,3.9255,3.59,36.5118,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.8447,3,discharge,2,-18.377,6.126,10.0,9.9,3.9281,3.3537,31.2565,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.8446,3,discharge,3,-26.416,8.805,10.0,9.9,3.9306,3.1591,29.2058,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.7682,4,discharge,0,-2.296,0.765,10.0,9.9,3.8376,3.7398,42.5884,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.7682,4,discharge,1,-9.191,3.064,10.0,9.9,3.84,3.5087,36.0469,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.7681,4,discharge,2,-18.378,6.126,10.0,9.9,3.8411,3.2659,31.2983,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.7681,4,discharge,3,-26.416,8.805,10.0,9.9,3.8426,3.0754,29.043,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.6917,5,discharge,0,-2.296,0.765,10.0,9.9,3.7586,3.6635,41.4144,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.6916,5,discharge,1,-9.189,3.063,10.0,9.9,3.7607,3.4347,35.4787,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.6916,5,discharge,2,-18.375,6.125,10.0,9.9,3.7631,3.1923,31.0639,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.6915,5,discharge,3,-26.417,8.806,10.0,9.9,3.7655,2.9892,29.3864,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.6151,6,discharge,0,-2.296,0.765,10.0,9.9,3.6799,3.5825,42.4161,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.6151,6,discharge,1,-9.189,3.063,10.0,9.9,3.6819,3.348,36.3373,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.615,6,discharge,2,-18.378,6.126,10.0,9.9,3.6841,3.0995,31.8098,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.6149,6,discharge,3,-26.417,8.806,10.0,9.9,3.6867,2.9034,29.6514,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.5386,7,discharge,0,-2.297,0.766,10.0,9.9,3.6209,3.5214,43.3249,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.5385,7,discharge,1,-9.189,3.063,10.0,9.9,3.6224,3.2747,37.8387,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.5384,7,discharge,2,-18.376,6.125,10.0,9.9,3.6241,3.012,33.3098,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
BOOST,1575,0.76704,2.29775,0.5384,7,discharge,3,-26.416,8.805,10.0,9.9,3.6258,2.8015,31.2046,02-16-22_10.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#1575.mat
