cmd,soc,soh,tau_s,cycles,iters,stack,kf,ks,r_eff,i_star,us
TRIM,0.6724,0.8334,10.0,1617,0,624,1.070612907409668,1.0229873657226562,0.0,0.0,6.468
SOLVE,0.6724,0.8334,10.0,11027,17,624,1.070612907409668,1.0229873657226562,0.0,-47.00163269042969,44.108
FULL,0.6724,0.8334,10.0,12637,17,624,1.070612907409668,1.0229873657226562,0.0,-47.00163269042969,50.548
FEAT,0.6724,0.8334,10.0,3301,0,624,1.070612907409668,1.0229873657226562,0.0,0.0,13.204
FEAT_A8,0.6724,0.8334,10.0,1491,0,624,1.070612907409668,1.0229873657226562,0.0,0.0,5.964
EKF,0.6724,0.8334,10.0,1750,0,624,1.070612907409668,1.0229873657226562,0.0,0.26339855790138245,7.0
EKF_P,0.6724,0.8334,10.0,1194,0,624,1.070612907409668,1.0229873657226562,0.0,0.26432448625564575,4.776
REFF,0.3395,0.8678,10.0,777,0,624,1.2538937330245972,1.0837639570236206,0.024348951876163483,0.0,3.108
TRIM,0.3395,0.8678,10.0,1668,0,624,1.2538937330245972,1.0837639570236206,0.0,0.0,6.672
SOLVE,0.3395,0.8678,10.0,10435,16,624,1.2538937330245972,1.0837639570236206,0.0,-32.145050048828125,41.74
FULL,0.3395,0.8678,10.0,12083,16,624,1.2538937330245972,1.0837639570236206,0.0,-32.145050048828125,48.332
FEAT,0.3395,0.8678,10.0,3298,0,624,1.2538937330245972,1.0837639570236206,0.0,0.0,13.192
FEAT_A8,0.3395,0.8678,10.0,1475,0,624,1.2538937330245972,1.0837639570236206,0.0,0.0,5.9
EKF,0.3395,0.8678,10.0,1773,0,624,1.2538937330245972,1.0837639570236206,0.0,0.24608129262924194,7.092
EKF_P,0.3395,0.8678,10.0,1215,0,624,1.2538937330245972,1.0837639570236206,0.0,0.24700722098350525,4.86
REFF,0.3144,0.9532,2.0,736,0,624,0.9025825262069702,0.9669866561889648,0.010187922045588493,0.0,2.944
TRIM,0.3144,0.9532,2.0,1647,0,624,0.9025825262069702,0.9669866561889648,0.0,0.0,6.588
SOLVE,0.3144,0.9532,2.0,10938,18,624,0.9025825262069702,0.9669866561889648,0.0,-125.05487060546875,43.752
FULL,0.3144,0.9532,2.0,12566,18,624,0.9025825262069702,0.9669866561889648,0.0,-125.05487060546875,50.264
FEAT,0.3144,0.9532,2.0,3292,0,624,0.9025825262069702,0.9669866561889648,0.0,0.0,13.168
FEAT_A8,0.3144,0.9532,2.0,1475,0,624,0.9025825262069702,0.9669866561889648,0.0,0.0,5.9
EKF,0.3144,0.9532,2.0,1775,0,624,0.9025825262069702,0.9669866561889648,0.0,0.25062432885169983,7.1
EKF_P,0.3144,0.9532,2.0,1212,0,624,0.9025825262069702,0.9669866561889648,0.0,0.25155025720596313,4.848
REFF,0.3557,0.8783,10.0,778,0,624,1.1595335006713867,1.0439079999923706,0.02111046202480793,0.0,3.112
TRIM,0.3557,0.8783,10.0,1640,0,624,1.1595335006713867,1.0439079999923706,0.0,0.0,6.56
SOLVE,0.3557,0.8783,10.0,10388,16,624,1.1595335006713867,1.0439079999923706,0.0,-37.4603271484375,41.552
FULL,0.3557,0.8783,10.0,12008,16,624,1.1595335006713867,1.0439079999923706,0.0,-37.4603271484375,48.032
FEAT,0.3557,0.8783,10.0,3275,0,624,1.1595335006713867,1.0439079999923706,0.0,0.0,13.1
FEAT_A8,0.3557,0.8783,10.0,1475,0,624,1.1595335006713867,1.0439079999923706,0.0,0.0,5.9
EKF,0.3557,0.8783,10.0,1770,0,624,1.1595335006713867,1.0439079999923706,0.0,0.23518182337284088,7.08
EKF_P,0.3557,0.8783,10.0,1212,0,624,1.1595335006713867,1.0439079999923706,0.0,0.2361077517271042,4.848
REFF,0.6991,0.9149,10.0,786,0,624,1.0127174854278564,1.0022008419036865,0.01677650772035122,0.0,3.144
TRIM,0.6991,0.9149,10.0,1612,0,624,1.0127174854278564,1.0022008419036865,0.0,0.0,6.448
SOLVE,0.6991,0.9149,10.0,11820,18,624,1.0127174854278564,1.0022008419036865,0.0,-79.31439208984375,47.28
FULL,0.6991,0.9149,10.0,13412,18,624,1.0127174854278564,1.0022008419036865,0.0,-79.31439208984375,53.648
FEAT,0.6991,0.9149,10.0,3282,0,624,1.0127174854278564,1.0022008419036865,0.0,0.0,13.128
