fold,direction,cycle,SOH,temp_C,SOC,SOP_meas_W,SOP_A0_W,SOP_A8_W,k_f,k_s,limit_hit
CC_CELL2,discharge,1220,0.8650,25,0.950,103.41,104.39,102.00,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,10,0.950,94.59,97.80,94.48,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,25,0.900,102.85,103.56,101.22,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,10,0.900,94.16,97.56,94.43,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,25,0.800,101.17,100.98,98.78,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,10,0.800,92.90,95.21,92.24,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,25,0.700,99.33,98.68,96.58,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,10,0.700,90.96,93.31,90.48,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,25,0.600,96.79,95.51,93.46,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,10,0.600,88.32,90.16,87.40,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,25,0.500,93.66,92.68,90.58,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,10,0.500,85.10,87.30,84.52,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,25,0.400,90.75,87.40,85.11,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,10,0.400,81.17,80.62,77.49,1.1620,1.0459,current
CC_CELL2,discharge,1220,0.8650,25,0.300,86.80,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,10,0.300,64.89,56.43,51.56,1.1620,1.0459,voltage
CC_CELL2,discharge,1220,0.8650,25,0.200,73.19,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,10,0.200,34.14,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,25,0.150,51.21,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,10,0.150,21.90,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,25,0.100,31.57,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,10,0.100,14.48,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,25,0.050,19.95,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,10,0.050,9.81,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,25,0.020,14.25,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,10,0.020,6.89,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,25,0.005,11.73,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1220,0.8650,10,0.005,5.71,,,1.1620,1.0459,out-of-hull
CC_CELL2,discharge,1333,0.8528,25,1.000,103.16,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,10,1.000,93.99,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,25,0.950,102.80,102.98,100.39,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,10,0.950,93.85,95.90,92.38,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,25,0.900,102.28,101.95,99.46,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,10,0.900,93.47,95.61,92.24,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,25,0.800,100.65,99.76,97.41,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,10,0.800,92.22,93.70,90.58,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,25,0.700,98.82,97.22,94.92,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,10,0.700,90.30,91.50,88.48,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,25,0.600,96.24,94.04,91.80,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,10,0.600,87.66,88.33,85.38,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,25,0.500,93.16,90.92,88.62,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,10,0.500,84.48,85.08,82.06,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,25,0.400,90.28,84.69,82.15,1.1630,1.0462,current
CC_CELL2,discharge,1333,0.8528,10,0.400,80.55,78.12,70.31,1.1630,1.0462,voltage
CC_CELL2,discharge,1333,0.8528,25,0.300,86.37,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,10,0.300,63.56,,46.09,1.1630,1.0462,voltage
CC_CELL2,discharge,1333,0.8528,25,0.200,73.24,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,10,0.200,33.97,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,25,0.150,52.01,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,10,0.150,22.02,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,25,0.100,32.39,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,10,0.100,14.74,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,25,0.050,20.62,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,10,0.050,10.11,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,25,0.020,15.05,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,10,0.020,7.52,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,25,0.005,12.63,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1333,0.8528,10,0.005,6.08,,,1.1630,1.0462,out-of-hull
CC_CELL2,discharge,1559,0.8371,25,1.000,101.37,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,10,1.000,91.92,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,25,0.950,101.04,101.17,97.51,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,10,0.950,91.91,93.51,88.53,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,25,0.900,100.60,100.10,96.58,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,10,0.900,91.55,93.26,88.62,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,25,0.800,98.98,97.71,94.34,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,10,0.800,90.29,91.11,86.62,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,25,0.700,97.06,95.17,91.99,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,10,0.700,88.23,89.01,84.77,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,25,0.600,94.30,92.09,88.92,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,10,0.600,85.26,85.99,81.79,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,25,0.500,91.22,88.48,85.16,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,10,0.500,81.91,82.01,77.66,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,25,0.400,88.15,81.20,77.51,1.2127,1.0626,current
CC_CELL2,discharge,1559,0.8371,10,0.400,76.76,67.97,58.59,1.2127,1.0626,voltage
CC_CELL2,discharge,1559,0.8371,25,0.300,83.37,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,10,0.300,51.69,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,25,0.200,60.65,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,10,0.200,27.58,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,25,0.150,42.23,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,10,0.150,18.44,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,25,0.100,27.16,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,10,0.100,12.70,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,25,0.050,18.23,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,10,0.050,9.16,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,25,0.020,13.46,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,10,0.020,6.90,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,25,0.005,11.31,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1559,0.8371,10,0.005,5.54,,,1.2127,1.0626,out-of-hull
CC_CELL2,discharge,1685,0.8180,25,1.000,99.31,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,10,1.000,89.36,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,25,0.950,98.99,98.63,94.58,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,10,0.950,89.35,90.23,84.72,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,25,0.900,98.59,97.61,93.80,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,10,0.900,88.96,90.23,85.08,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,25,0.800,96.89,95.31,91.65,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,10,0.800,87.46,88.18,83.28,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,25,0.700,94.75,92.82,89.36,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,10,0.700,85.08,86.23,81.59,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,25,0.600,91.74,89.21,85.67,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,10,0.600,81.77,82.42,77.76,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,25,0.500,88.63,84.79,81.01,1.2152,1.0634,current
CC_CELL2,discharge,1685,0.8180,10,0.500,77.77,77.47,66.80,1.2152,1.0634,voltage
CC_CELL2,discharge,1685,0.8180,25,0.400,85.04,76.88,66.41,1.2152,1.0634,voltage
CC_CELL2,discharge,1685,0.8180,10,0.400,58.57,53.91,45.70,1.2152,1.0634,voltage
CC_CELL2,discharge,1685,0.8180,25,0.300,77.88,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,10,0.300,36.04,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,25,0.200,46.46,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,10,0.200,20.69,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,25,0.150,32.72,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,10,0.150,13.89,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,25,0.100,22.37,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,10,0.100,10.31,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,25,0.050,16.69,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,10,0.050,8.03,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,25,0.020,12.55,,,1.2152,1.0634,out-of-hull
CC_CELL2,discharge,1685,0.8180,10,0.020,6.01,,,1.2152,1.0634,out-of-hull
CC_CELL2,charge,136,0.9781,25,0.950,15.00,15.62,15.62,1.1187,1.0322,voltage
CC_CELL2,charge,136,0.9781,10,0.950,11.26,9.38,9.38,1.1187,1.0322,voltage
CC_CELL2,charge,136,0.9781,25,0.900,22.85,31.25,25.00,1.1187,1.0322,voltage
CC_CELL2,charge,136,0.9781,10,0.900,16.39,14.06,12.50,1.1187,1.0322,voltage
CC_CELL2,charge,136,0.9781,25,0.800,37.69,46.88,43.75,1.1187,1.0322,voltage
CC_CELL2,charge,136,0.9781,10,0.800,29.48,34.38,31.25,1.1187,1.0322,voltage
CC_CELL2,charge,136,0.9781,25,0.700,61.68,61.04,61.23,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,10,0.700,55.75,59.38,53.12,1.1187,1.0322,voltage
CC_CELL2,charge,136,0.9781,25,0.600,60.66,100.00,60.55,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,10,0.600,61.28,61.23,61.62,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,25,0.500,58.84,58.79,58.98,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,10,0.500,59.77,59.77,60.16,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,25,0.400,57.58,57.42,57.62,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,10,0.400,58.51,58.50,58.84,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,25,0.300,56.70,56.45,56.74,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,10,0.300,57.64,57.57,57.91,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,25,0.200,55.67,55.37,55.57,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,10,0.200,56.64,56.84,57.23,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,25,0.150,54.90,54.49,54.79,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,10,0.150,55.92,56.01,56.45,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,25,0.100,54.10,53.91,54.20,1.1187,1.0322,current
CC_CELL2,charge,136,0.9781,10,0.100,55.33,59.38,53.91,1.1187,1.0322,voltage
CC_CELL2,charge,136,0.9781,25,0.050,53.85,,,1.1187,1.0322,out-of-hull
CC_CELL2,charge,136,0.9781,10,0.050,54.99,,,1.1187,1.0322,out-of-hull
CC_CELL2,charge,136,0.9781,25,0.020,53.00,,,1.1187,1.0322,out-of-hull
CC_CELL2,charge,136,0.9781,25,0.005,51.71,,,1.1187,1.0322,out-of-hull
CC_CELL2,charge,273,0.9594,25,0.950,14.67,15.62,14.06,1.0476,1.0099,voltage
CC_CELL2,charge,273,0.9594,10,0.950,10.87,9.38,9.38,1.0476,1.0099,voltage
CC_CELL2,charge,273,0.9594,25,0.900,22.11,31.25,28.12,1.0476,1.0099,voltage
CC_CELL2,charge,273,0.9594,10,0.900,15.64,14.06,14.06,1.0476,1.0099,voltage
CC_CELL2,charge,273,0.9594,25,0.800,37.28,46.88,43.75,1.0476,1.0099,voltage
CC_CELL2,charge,273,0.9594,10,0.800,29.25,34.38,34.38,1.0476,1.0099,voltage
CC_CELL2,charge,273,0.9594,25,0.700,61.75,60.94,61.08,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,10,0.700,53.78,56.25,53.12,1.0476,1.0099,voltage
CC_CELL2,charge,273,0.9594,25,0.600,60.73,59.72,59.81,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,10,0.600,61.43,60.55,60.64,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,25,0.500,58.93,58.74,58.89,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,10,0.500,59.90,59.77,59.91,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,25,0.400,57.67,57.42,57.52,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,10,0.400,58.66,58.50,58.69,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,25,0.300,56.80,56.49,56.64,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,10,0.300,57.80,57.67,57.81,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,25,0.200,55.77,55.27,55.37,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,10,0.200,56.84,56.88,57.03,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,25,0.150,55.03,54.39,54.49,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,10,0.150,56.16,55.96,56.10,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,25,0.100,54.24,53.86,54.00,1.0476,1.0099,current
CC_CELL2,charge,273,0.9594,10,0.100,55.52,56.25,53.12,1.0476,1.0099,voltage
CC_CELL2,charge,273,0.9594,25,0.050,54.01,,,1.0476,1.0099,out-of-hull
CC_CELL2,charge,273,0.9594,10,0.050,55.19,,,1.0476,1.0099,out-of-hull
CC_CELL2,charge,273,0.9594,25,0.020,53.33,,,1.0476,1.0099,out-of-hull
CC_CELL2,charge,273,0.9594,25,0.005,52.18,,,1.0476,1.0099,out-of-hull
CC_CELL2,charge,393,0.9463,25,0.950,14.34,14.06,12.50,1.0564,1.0126,voltage
CC_CELL2,charge,393,0.9463,10,0.950,10.25,9.38,7.81,1.0564,1.0126,voltage
CC_CELL2,charge,393,0.9463,25,0.900,21.33,28.12,25.00,1.0564,1.0126,voltage
CC_CELL2,charge,393,0.9463,10,0.900,14.46,12.50,12.50,1.0564,1.0126,voltage
CC_CELL2,charge,393,0.9463,25,0.800,36.57,46.88,43.75,1.0564,1.0126,voltage
CC_CELL2,charge,393,0.9463,10,0.800,29.07,34.38,34.38,1.0564,1.0126,voltage
CC_CELL2,charge,393,0.9463,25,0.700,61.84,61.08,61.23,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,10,0.700,51.23,53.12,50.00,1.0564,1.0126,voltage
CC_CELL2,charge,393,0.9463,25,0.600,60.82,59.77,59.86,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,10,0.600,61.60,60.64,60.84,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,25,0.500,59.04,58.79,58.89,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,10,0.500,60.08,59.81,59.96,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,25,0.400,57.79,57.42,57.62,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,10,0.400,58.86,58.59,58.79,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,25,0.300,56.92,56.45,56.64,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,10,0.300,58.03,57.71,57.86,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,25,0.200,55.90,55.27,55.37,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,10,0.200,57.10,56.93,57.13,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,25,0.150,55.18,54.39,54.49,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,10,0.150,56.44,55.96,56.20,1.0564,1.0126,current
CC_CELL2,charge,393,0.9463,25,0.100,54.40,,,1.0564,1.0126,out-of-hull
CC_CELL2,charge,393,0.9463,10,0.100,55.80,,,1.0564,1.0126,out-of-hull
CC_CELL2,charge,393,0.9463,25,0.050,54.17,,,1.0564,1.0126,out-of-hull
CC_CELL2,charge,393,0.9463,10,0.050,55.44,,,1.0564,1.0126,out-of-hull
CC_CELL2,charge,393,0.9463,25,0.020,53.59,,,1.0564,1.0126,out-of-hull
CC_CELL2,charge,393,0.9463,25,0.005,52.52,,,1.0564,1.0126,out-of-hull
CC_CELL2,charge,522,0.9340,25,0.950,13.63,14.06,12.50,1.0691,1.0166,voltage
CC_CELL2,charge,522,0.9340,10,0.950,9.45,9.38,7.81,1.0691,1.0166,voltage
CC_CELL2,charge,522,0.9340,25,0.900,20.04,28.12,25.00,1.0691,1.0166,voltage
CC_CELL2,charge,522,0.9340,10,0.900,13.29,12.50,12.50,1.0691,1.0166,voltage
CC_CELL2,charge,522,0.9340,25,0.800,36.03,46.88,43.75,1.0691,1.0166,voltage
CC_CELL2,charge,522,0.9340,10,0.800,28.68,34.38,32.81,1.0691,1.0166,voltage
CC_CELL2,charge,522,0.9340,25,0.700,61.95,61.08,61.23,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,10,0.700,48.96,53.12,50.00,1.0691,1.0166,voltage
CC_CELL2,charge,522,0.9340,25,0.600,60.93,60.16,60.25,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,10,0.600,61.79,61.18,75.00,1.0691,1.0166,voltage
CC_CELL2,charge,522,0.9340,25,0.500,59.14,58.79,58.98,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,10,0.500,60.26,100.00,60.11,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,25,0.400,57.91,57.52,57.67,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,10,0.400,59.06,58.69,58.94,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,25,0.300,57.04,56.54,56.74,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,10,0.300,58.25,57.81,58.11,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,25,0.200,56.06,55.27,55.47,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,10,0.200,57.38,57.03,57.28,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,25,0.150,55.39,54.39,54.59,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,10,0.150,56.77,56.05,56.35,1.0691,1.0166,current
CC_CELL2,charge,522,0.9340,25,0.100,54.60,,,1.0691,1.0166,out-of-hull
CC_CELL2,charge,522,0.9340,10,0.100,56.05,,,1.0691,1.0166,out-of-hull
CC_CELL2,charge,522,0.9340,25,0.050,54.37,,,1.0691,1.0166,out-of-hull
CC_CELL2,charge,522,0.9340,10,0.050,55.67,,,1.0691,1.0166,out-of-hull
CC_CELL2,charge,522,0.9340,25,0.020,53.94,,,1.0691,1.0166,out-of-hull
CC_CELL2,charge,522,0.9340,25,0.005,53.04,,,1.0691,1.0166,out-of-hull
CC_CELL2,charge,641,0.9264,25,0.950,12.95,14.06,12.50,1.0794,1.0198,voltage
CC_CELL2,charge,641,0.9264,10,0.950,8.48,9.38,7.81,1.0794,1.0198,voltage
CC_CELL2,charge,641,0.9264,25,0.900,18.89,25.00,25.00,1.0794,1.0198,voltage
CC_CELL2,charge,641,0.9264,10,0.900,12.09,12.50,12.50,1.0794,1.0198,voltage
CC_CELL2,charge,641,0.9264,25,0.800,35.33,46.88,43.75,1.0794,1.0198,voltage
CC_CELL2,charge,641,0.9264,10,0.800,28.06,35.94,34.38,1.0794,1.0198,voltage
CC_CELL2,charge,641,0.9264,25,0.700,62.05,61.04,61.23,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,10,0.700,46.38,51.56,48.44,1.0794,1.0198,voltage
CC_CELL2,charge,641,0.9264,25,0.600,61.01,59.67,59.86,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,10,0.600,61.97,60.55,60.84,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,25,0.500,59.25,58.79,58.98,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,10,0.500,60.46,100.00,60.21,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,25,0.400,58.02,57.52,57.71,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,10,0.400,59.30,58.79,59.03,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,25,0.300,57.17,56.54,56.74,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,10,0.300,58.51,57.91,58.15,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,25,0.200,56.19,55.18,55.37,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,10,0.200,57.63,56.93,57.23,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,25,0.150,55.52,54.39,54.59,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,10,0.150,56.98,56.10,56.45,1.0794,1.0198,current
CC_CELL2,charge,641,0.9264,25,0.100,54.76,,,1.0794,1.0198,out-of-hull
CC_CELL2,charge,641,0.9264,10,0.100,56.30,,,1.0794,1.0198,out-of-hull
CC_CELL2,charge,641,0.9264,25,0.050,54.52,,,1.0794,1.0198,out-of-hull
CC_CELL2,charge,641,0.9264,25,0.020,54.04,,,1.0794,1.0198,out-of-hull
CC_CELL2,charge,641,0.9264,25,0.005,53.10,,,1.0794,1.0198,out-of-hull
CC_CELL2,charge,762,0.9191,25,0.950,12.15,12.50,12.50,1.0969,1.0253,voltage
CC_CELL2,charge,762,0.9191,10,0.950,7.19,7.81,7.81,1.0969,1.0253,voltage
CC_CELL2,charge,762,0.9191,25,0.900,17.50,25.00,25.00,1.0969,1.0253,voltage
CC_CELL2,charge,762,0.9191,10,0.900,10.50,12.50,10.94,1.0969,1.0253,voltage
CC_CELL2,charge,762,0.9191,25,0.800,34.57,46.88,43.75,1.0969,1.0253,voltage
CC_CELL2,charge,762,0.9191,10,0.800,27.37,35.94,32.81,1.0969,1.0253,voltage
CC_CELL2,charge,762,0.9191,25,0.700,62.20,61.04,61.33,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,10,0.700,43.93,50.00,46.88,1.0969,1.0253,voltage
CC_CELL2,charge,762,0.9191,25,0.600,61.11,59.81,60.06,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,10,0.600,62.17,60.79,61.13,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,25,0.500,59.38,58.79,59.08,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,10,0.500,60.65,100.00,60.25,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,25,0.400,58.17,57.57,57.81,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,10,0.400,59.54,58.89,59.18,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,25,0.300,57.33,56.64,56.84,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,10,0.300,58.78,57.96,58.30,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,25,0.200,56.36,55.08,55.37,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,10,0.200,57.95,56.88,57.32,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,25,0.150,55.71,54.39,54.69,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,10,0.150,57.55,56.15,56.54,1.0969,1.0253,current
CC_CELL2,charge,762,0.9191,25,0.100,54.97,,,1.0969,1.0253,out-of-hull
CC_CELL2,charge,762,0.9191,10,0.100,56.89,,,1.0969,1.0253,out-of-hull
CC_CELL2,charge,762,0.9191,25,0.050,54.71,,,1.0969,1.0253,out-of-hull
CC_CELL2,charge,762,0.9191,10,0.050,56.53,,,1.0969,1.0253,out-of-hull
CC_CELL2,charge,762,0.9191,25,0.020,54.55,,,1.0969,1.0253,out-of-hull
CC_CELL2,charge,762,0.9191,10,0.020,56.10,,,1.0969,1.0253,out-of-hull
CC_CELL2,charge,762,0.9191,25,0.005,53.63,,,1.0969,1.0253,out-of-hull
CC_CELL2,charge,867,0.9103,25,0.950,10.99,12.50,10.94,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,10,0.950,6.13,7.81,6.25,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,25,0.900,15.64,25.00,15.62,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,10,0.900,9.38,10.94,9.38,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,25,0.800,33.68,46.88,37.50,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,10,0.800,26.21,35.94,28.12,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,25,0.700,59.17,61.13,53.12,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,10,0.700,40.74,50.00,39.06,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,25,0.600,61.27,60.45,75.00,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,10,0.600,60.08,61.72,54.69,1.3269,1.1045,voltage
CC_CELL2,charge,867,0.9103,25,0.500,59.55,58.79,59.67,1.3269,1.1045,current
CC_CELL2,charge,867,0.9103,10,0.500,60.93,59.96,75.00,1.3269,1.1045,voltage
