cell,cycle,SOH,SOC_true,SOC_ekf,soc_err,extrap,I_meas_A,I_oracle_A,I_ekf_A
CC_CELL2,418,0.91576,0.3587,0.3573,-0.0014,2.382,-75.278,-71.758,-71.832
CC_CELL2,418,0.91576,0.2671,0.2696,0.0025,1.977,-62.48,-56.024,-56.016
CC_CELL2,418,0.91576,0.2213,0.2272,0.0059,1.605,-50.73,-44.02,-44.161
CC_CELL2,456,0.91301,1.0,0.988,-0.012,3.328,-104.899,-97.343,-98.684
CC_CELL2,456,0.91301,0.9543,0.9443,-0.01,3.414,-107.609,-99.734,-100.125
CC_CELL2,456,0.91301,0.9086,0.9007,-0.0079,3.328,-104.889,-98.675,-98.683
CC_CELL2,456,0.91301,0.8173,0.8169,-0.0004,3.174,-100.033,-92.132,-92.164
CC_CELL2,456,0.91301,0.7259,0.7239,-0.002,3.131,-98.681,-93.658,-93.751
CC_CELL2,456,0.91301,0.6345,0.632,-0.0025,2.982,-93.995,-88.925,-88.8
CC_CELL2,456,0.91301,0.5432,0.538,-0.0052,2.734,-86.157,-81.562,-81.234
CC_CELL2,456,0.91301,0.4518,0.4468,-0.005,2.576,-81.182,-76.629,-76.48
CC_CELL2,456,0.91301,0.3605,0.3581,-0.0024,2.342,-73.805,-70.303,-70.425
CC_CELL2,456,0.91301,0.2691,0.271,0.0019,1.939,-61.118,-54.919,-54.914
CC_CELL2,456,0.91301,0.2235,0.2284,0.0049,1.508,-47.515,-42.674,-42.725
CC_CELL2,493,0.90804,1.0,0.9875,-0.0125,3.317,-103.962,-95.997,-97.365
CC_CELL2,493,0.90804,0.9546,0.9437,-0.0109,3.343,-104.761,-98.298,-98.703
CC_CELL2,493,0.90804,0.9091,0.9007,-0.0084,3.292,-103.186,-97.148,-97.159
CC_CELL2,493,0.90804,0.8183,0.8181,-0.0002,3.051,-95.613,-91.015,-91.032
CC_CELL2,493,0.90804,0.7274,0.7252,-0.0022,3.098,-97.093,-92.62,-92.59
CC_CELL2,493,0.90804,0.6366,0.6343,-0.0023,2.944,-92.271,-87.643,-87.472
CC_CELL2,493,0.90804,0.5457,0.541,-0.0047,2.701,-84.67,-81.069,-80.627
CC_CELL2,493,0.90804,0.4549,0.45,-0.0049,2.567,-80.475,-75.592,-75.983
CC_CELL2,493,0.90804,0.364,0.3619,-0.0021,2.316,-72.576,-69.519,-69.626
CC_CELL2,493,0.90804,0.2732,0.276,0.0028,1.942,-60.862,-48.069,-49.826
CC_CELL2,493,0.90804,0.2278,0.2336,0.0058,1.485,-46.556,-41.649,-41.621
CC_CELL2,531,0.90355,1.0,0.9866,-0.0134,3.253,-101.479,-94.933,-96.373
CC_CELL2,531,0.90355,0.9548,0.943,-0.0118,3.364,-104.945,-97.248,-97.664
CC_CELL2,531,0.90355,0.9095,0.9002,-0.0093,3.241,-101.101,-95.993,-96.006
CC_CELL2,531,0.90355,0.8191,0.8184,-0.0007,3.105,-96.879,-90.294,-90.354
CC_CELL2,531,0.90355,0.7287,0.7258,-0.0029,3.071,-95.797,-91.593,-91.554
CC_CELL2,531,0.90355,0.6382,0.6353,-0.0029,2.914,-90.919,-86.654,-86.452
CC_CELL2,531,0.90355,0.5478,0.5428,-0.005,2.675,-83.46,-80.809,-80.343
CC_CELL2,531,0.90355,0.4574,0.4515,-0.0059,2.526,-78.814,-74.896,-75.359
CC_CELL2,531,0.90355,0.367,0.364,-0.003,2.293,-71.524,-69.029,-69.175
CC_CELL2,531,0.90355,0.2765,0.2791,0.0026,1.874,-58.468,-45.487,-46.079
CC_CELL2,531,0.90355,0.2313,0.2362,0.0049,1.472,-45.934,-40.985,-40.958
CC_CELL2,568,0.89613,1.0,0.9888,-0.0112,3.196,-98.873,-91.587,-92.451
CC_CELL2,568,0.89613,0.9531,0.9466,-0.0065,3.251,-100.577,-93.226,-93.505
CC_CELL2,568,0.89613,0.9082,0.9046,-0.0036,3.221,-99.664,-91.85,-91.828
CC_CELL2,568,0.89613,0.8185,0.8288,0.0103,3.059,-94.624,-87.555,-86.683
CC_CELL2,568,0.89613,0.7289,0.7369,0.008,3.056,-94.539,-87.927,-88.058
CC_CELL2,568,0.89613,0.6392,0.6486,0.0094,2.881,-89.132,-82.803,-83.571
CC_CELL2,568,0.89613,0.5495,0.5566,0.0071,2.697,-83.43,-78.459,-78.019
CC_CELL2,568,0.89613,0.4599,0.4655,0.0056,2.508,-77.576,-72.455,-72.046
CC_CELL2,568,0.89613,0.3702,0.3781,0.0079,2.314,-71.588,-66.664,-66.305
CC_CELL2,568,0.89613,0.2805,0.2946,0.0141,1.908,-59.033,-42.699,-46.225
CC_CELL2,568,0.89613,0.2356,0.2512,0.0156,1.541,-47.675,-39.333,-39.282
CC_CELL2,606,0.89117,1.0,0.9859,-0.0141,3.18,-97.837,-89.79,-90.794
CC_CELL2,606,0.89117,0.9554,0.9428,-0.0126,3.253,-100.085,-91.164,-91.602
CC_CELL2,606,0.89117,0.9108,0.9017,-0.0091,3.157,-97.136,-90.25,-90.19
CC_CELL2,606,0.89117,0.8216,0.8231,0.0015,3.028,-93.15,-85.838,-85.714
CC_CELL2,606,0.89117,0.7324,0.7307,-0.0017,3.03,-93.218,-85.934,-85.855
CC_CELL2,606,0.89117,0.6433,0.6424,-0.0009,2.837,-87.266,-81.745,-81.649
CC_CELL2,606,0.89117,0.5541,0.5511,-0.003,2.674,-82.252,-76.316,-76.525
CC_CELL2,606,0.89117,0.4649,0.4605,-0.0044,2.472,-76.047,-70.984,-71.385
CC_CELL2,606,0.89117,0.3758,0.3739,-0.0019,2.286,-70.333,-65.036,-65.12
CC_CELL2,606,0.89117,0.2866,0.2902,0.0036,1.827,-56.2,-42.053,-43.121
CC_CELL2,606,0.89117,0.242,0.2472,0.0052,1.46,-44.92,-37.959,-37.922
CC_CELL2,643,0.88943,1.0,0.9849,-0.0151,3.2,-98.22,-89.086,-90.15
CC_CELL2,643,0.88943,0.9555,0.9415,-0.014,3.184,-97.734,-90.348,-90.766
CC_CELL2,643,0.88943,0.911,0.9006,-0.0104,3.164,-97.128,-89.51,-89.443
CC_CELL2,643,0.88943,0.822,0.8217,-0.0003,2.987,-91.671,-85.22,-85.251
CC_CELL2,643,0.88943,0.7331,0.7303,-0.0028,2.996,-91.95,-85.206,-85.084
CC_CELL2,643,0.88943,0.6441,0.641,-0.0031,2.798,-85.878,-81.091,-80.77
CC_CELL2,643,0.88943,0.5551,0.5499,-0.0052,2.606,-79.983,-75.529,-75.877
CC_CELL2,643,0.88943,0.4662,0.4598,-0.0064,2.411,-73.989,-70.48,-71.051
CC_CELL2,643,0.88943,0.3772,0.374,-0.0032,2.219,-68.109,-64.479,-64.58
CC_CELL2,643,0.88943,0.2882,0.2901,0.0019,1.827,-56.072,-42.211,-42.811
CC_CELL2,643,0.88943,0.2438,0.2462,0.0024,1.398,-42.897,-37.457,-37.44
CC_CELL2,681,0.88374,1.0,0.9847,-0.0153,3.095,-94.408,-89.461,-90.503
CC_CELL2,681,0.88374,0.9558,0.9412,-0.0146,3.151,-96.112,-90.276,-90.7
CC_CELL2,681,0.88374,0.9115,0.9013,-0.0102,3.121,-95.215,-89.534,-89.451
CC_CELL2,681,0.88374,0.8231,0.8234,0.0003,2.958,-90.24,-85.721,-85.691
CC_CELL2,681,0.88374,0.7347,0.7319,-0.0028,2.997,-91.417,-84.942,-84.825
CC_CELL2,681,0.88374,0.6463,0.6441,-0.0022,2.772,-84.551,-81.448,-81.219
CC_CELL2,681,0.88374,0.5579,0.5538,-0.0041,2.618,-79.86,-75.32,-75.593
CC_CELL2,681,0.88374,0.4694,0.4637,-0.0057,2.413,-73.622,-70.813,-71.317
CC_CELL2,681,0.88374,0.381,0.3781,-0.0029,2.234,-68.153,-64.241,-64.321
CC_CELL2,681,0.88374,0.2926,0.2943,0.0017,1.76,-53.691,-43.789,-44.583
CC_CELL2,681,0.88374,0.2484,0.2508,0.0024,1.411,-43.055,-36.966,-36.956
CC_CELL2,718,0.87935,1.0,0.9845,-0.0155,3.043,-92.387,-87.071,-88.081
CC_CELL2,718,0.87935,0.956,0.9417,-0.0143,3.102,-94.185,-87.767,-88.102
CC_CELL2,718,0.87935,0.912,0.9021,-0.0099,2.959,-89.829,-86.963,-86.886
CC_CELL2,718,0.87935,0.824,0.825,0.001,2.907,-88.264,-83.722,-83.637
CC_CELL2,718,0.87935,0.736,0.7339,-0.0021,2.932,-89.004,-82.462,-82.381
CC_CELL2,718,0.87935,0.648,0.6469,-0.0011,2.721,-82.612,-79.517,-79.409
CC_CELL2,718,0.87935,0.56,0.5573,-0.0027,2.573,-78.101,-73.162,-73.333
CC_CELL2,718,0.87935,0.472,0.4675,-0.0045,2.369,-71.929,-69.167,-69.547
CC_CELL2,718,0.87935,0.384,0.3821,-0.0019,2.188,-66.432,-62.387,-62.437
CC_CELL2,718,0.87935,0.296,0.2985,0.0025,1.726,-52.393,-44.479,-46.446
CC_CELL2,718,0.87935,0.252,0.2552,0.0032,1.381,-41.941,-35.917,-36.086
CC_CELL2,756,0.875,1.0,0.9834,-0.0166,3.04,-91.864,-84.737,-85.801
CC_CELL2,756,0.875,0.9562,0.9404,-0.0158,3.03,-91.553,-85.456,-85.673
CC_CELL2,756,0.875,0.9124,0.9018,-0.0106,2.992,-90.383,-84.591,-84.521
CC_CELL2,756,0.875,0.8248,0.8256,0.0008,2.861,-86.457,-82.303,-82.236
CC_CELL2,756,0.875,0.7372,0.7347,-0.0025,2.868,-86.663,-80.368,-80.342
CC_CELL2,756,0.875,0.6497,0.6487,-0.001,2.639,-79.715,-77.64,-77.568
CC_CELL2,756,0.875,0.5621,0.5595,-0.0026,2.498,-75.476,-71.283,-71.468
CC_CELL2,756,0.875,0.4745,0.4703,-0.0042,2.347,-70.909,-67.739,-68.082
CC_CELL2,756,0.875,0.387,0.3852,-0.0018,2.125,-64.195,-60.735,-60.781
CC_CELL2,756,0.875,0.2994,0.3017,0.0023,1.682,-50.812,-45.654,-46.315
CC_CELL2,756,0.875,0.2556,0.2587,0.0031,1.321,-39.925,-35.603,-35.732
CC_CELL2,793,0.86296,1.0,0.9828,-0.0172,3.045,-90.622,-81.674,-82.721
CC_CELL2,793,0.86296,0.9568,0.9393,-0.0175,2.993,-89.077,-82.226,-82.45
CC_CELL2,793,0.86296,0.9137,0.9044,-0.0093,2.978,-88.605,-81.174,-81.024
CC_CELL2,793,0.86296,0.8275,0.8323,0.0048,2.902,-86.359,-79.667,-79.715
CC_CELL2,793,0.86296,0.7412,0.743,0.0018,2.85,-84.798,-77.71,-77.722
CC_CELL2,793,0.86296,0.655,0.6602,0.0052,2.713,-80.727,-74.752,-74.614
CC_CELL2,793,0.86296,0.5687,0.5735,0.0048,2.483,-73.896,-68.994,-68.682
CC_CELL2,793,0.86296,0.4825,0.4848,0.0023,2.362,-70.269,-64.862,-64.965
CC_CELL2,793,0.86296,0.3962,0.3999,0.0037,2.132,-63.433,-58.564,-58.529
CC_CELL2,793,0.86296,0.31,0.318,0.008,1.732,-51.533,-43.636,-43.798
CC_CELL2,793,0.86296,0.2668,0.2764,0.0096,1.342,-39.928,-36.128,-36.761
CC_CELL2,831,0.86091,1.0,0.9825,-0.0175,2.96,-87.984,-81.071,-82.123
CC_CELL2,831,0.86091,0.9569,0.9391,-0.0178,3.031,-90.078,-81.661,-81.896
CC_CELL2,831,0.86091,0.9138,0.9045,-0.0093,2.92,-86.769,-80.629,-80.445
CC_CELL2,831,0.86091,0.8277,0.8325,0.0048,2.867,-85.218,-78.982,-79.031
CC_CELL2,831,0.86091,0.7415,0.7425,0.001,2.807,-83.425,-77.104,-77.109
CC_CELL2,831,0.86091,0.6554,0.6598,0.0044,2.681,-79.697,-74.256,-74.147
CC_CELL2,831,0.86091,0.5692,0.5735,0.0043,2.459,-73.078,-68.578,-68.3
CC_CELL2,831,0.86091,0.4831,0.4855,0.0024,2.354,-69.974,-64.111,-64.213
CC_CELL2,831,0.86091,0.3969,0.4005,0.0036,2.094,-62.236,-57.317,-58.182
CC_CELL2,831,0.86091,0.3108,0.3182,0.0074,1.719,-51.089,-43.215,-43.353
CC_CELL2,831,0.86091,0.2677,0.276,0.0083,1.327,-39.454,-36.134,-36.711
CC_CELL2,868,0.85491,1.0,0.9811,-0.0189,2.926,-86.308,-77.952,-79.19
CC_CELL2,868,0.85491,0.9572,0.939,-0.0182,2.881,-84.963,-78.665,-78.914
CC_CELL2,868,0.85491,0.9145,0.907,-0.0075,2.866,-84.534,-77.784,-77.535
CC_CELL2,868,0.85491,0.829,0.8354,0.0064,2.838,-83.707,-76.313,-76.341
CC_CELL2,868,0.85491,0.7435,0.7458,0.0023,2.759,-81.366,-74.968,-74.899
CC_CELL2,868,0.85491,0.658,0.6647,0.0067,2.645,-78.005,-72.124,-71.987
CC_CELL2,868,0.85491,0.5725,0.5797,0.0072,2.42,-71.36,-66.805,-66.362
CC_CELL2,868,0.85491,0.487,0.492,0.005,2.31,-68.14,-61.431,-61.623
CC_CELL2,868,0.85491,0.4016,0.4072,0.0056,2.056,-60.626,-55.901,-55.979
CC_CELL2,868,0.85491,0.3161,0.3261,0.01,1.683,-49.629,-41.691,-41.848
CC_CELL2,868,0.85491,0.2733,0.285,0.0117,1.309,-38.616,-35.704,-36.456
CC_CELL2,906,0.8468,1.0,0.9805,-0.0195,2.944,-85.998,-77.504,-78.813
CC_CELL2,906,0.8468,0.9576,0.9392,-0.0184,2.912,-85.058,-78.401,-78.655
CC_CELL2,906,0.8468,0.9153,0.9107,-0.0046,2.875,-83.989,-77.173,-76.995
CC_CELL2,906,0.8468,0.8306,0.8401,0.0095,2.776,-81.1,-76.265,-76.218
CC_CELL2,906,0.8468,0.7459,0.7509,0.005,2.768,-80.859,-74.896,-74.744
CC_CELL2,906,0.8468,0.6613,0.6719,0.0106,2.567,-74.991,-72.067,-72.328
CC_CELL2,906,0.8468,0.5766,0.5894,0.0128,2.424,-70.815,-67.053,-66.668
CC_CELL2,906,0.8468,0.492,0.5023,0.0103,2.257,-65.937,-61.163,-61.949
CC_CELL2,906,0.8468,0.4073,0.417,0.0097,2.06,-60.176,-55.287,-55.414
CC_CELL2,906,0.8468,0.3226,0.3361,0.0135,1.634,-47.748,-39.877,-41.62
CC_CELL2,906,0.8468,0.2803,0.2963,0.016,1.319,-38.527,-36.486,-37.361
CC_CELL2,943,0.84323,1.0,0.9799,-0.0201,2.842,-82.682,-77.041,-78.375
CC_CELL2,943,0.84323,0.9578,0.9391,-0.0187,2.888,-84.004,-78.001,-78.212
CC_CELL2,943,0.84323,0.9157,0.9117,-0.004,2.786,-81.036,-76.703,-76.547
CC_CELL2,943,0.84323,0.8313,0.8412,0.0099,2.769,-80.542,-76.036,-75.987
CC_CELL2,943,0.84323,0.747,0.7521,0.0051,2.685,-78.094,-74.723,-74.533
CC_CELL2,943,0.84323,0.6627,0.6762,0.0135,2.492,-72.48,-71.519,-72.012
CC_CELL2,943,0.84323,0.5784,0.5943,0.0159,2.359,-68.627,-66.848,-66.699
CC_CELL2,943,0.84323,0.494,0.5069,0.0129,2.205,-64.13,-61.078,-61.69
CC_CELL2,943,0.84323,0.4097,0.4215,0.0118,2.012,-58.515,-54.978,-55.124
CC_CELL2,943,0.84323,0.3254,0.3404,0.015,1.599,-46.523,-39.472,-41.144
CC_CELL2,943,0.84323,0.2833,0.3001,0.0168,1.282,-37.299,-36.794,-37.626
CC_CELL2,981,0.83777,1.0,0.9804,-0.0196,2.804,-81.074,-75.735,-76.89
CC_CELL2,981,0.83777,0.9581,0.94,-0.0181,2.821,-81.571,-76.573,-76.771
CC_CELL2,981,0.83777,0.9162,0.913,-0.0032,2.744,-79.338,-75.238,-75.115
CC_CELL2,981,0.83777,0.8323,0.8429,0.0106,2.695,-77.928,-75.009,-74.864
CC_CELL2,981,0.83777,0.7485,0.7551,0.0066,2.649,-76.583,-73.695,-73.323
CC_CELL2,981,0.83777,0.6647,0.6768,0.0121,2.502,-72.343,-70.619,-71.456
CC_CELL2,981,0.83777,0.5809,0.5956,0.0147,2.332,-67.429,-65.598,-65.592
CC_CELL2,981,0.83777,0.4971,0.5097,0.0126,2.189,-63.293,-60.206,-61.129
CC_CELL2,981,0.83777,0.4133,0.4259,0.0126,1.949,-56.346,-53.892,-54.036
CC_CELL2,981,0.83777,0.3295,0.3456,0.0161,1.571,-45.438,-38.835,-40.018
CC_CELL2,981,0.83777,0.2875,0.3059,0.0184,1.291,-37.339,-36.863,-37.255
CC_CELL2,1018,0.83311,1.0,0.9798,-0.0202,2.753,-79.134,-72.078,-73.024
CC_CELL2,1018,0.83311,0.9583,0.9397,-0.0186,2.753,-79.117,-72.764,-72.966
CC_CELL2,1018,0.83311,0.9167,0.9117,-0.005,2.69,-77.306,-71.577,-71.509
CC_CELL2,1018,0.83311,0.8334,0.8408,0.0074,2.682,-77.094,-71.704,-71.496
CC_CELL2,1018,0.83311,0.75,0.7545,0.0045,2.592,-74.493,-70.305,-70.032
CC_CELL2,1018,0.83311,0.6667,0.6751,0.0084,2.47,-71.006,-67.385,-67.946
CC_CELL2,1018,0.83311,0.5834,0.593,0.0096,2.274,-65.363,-62.504,-62.481
CC_CELL2,1018,0.83311,0.5,0.5083,0.0083,2.151,-61.824,-57.417,-58.478
CC_CELL2,1018,0.83311,0.4167,0.4261,0.0094,1.92,-55.197,-51.233,-51.343
CC_CELL2,1018,0.83311,0.3334,0.3472,0.0138,1.496,-43.002,-37.296,-38.384
CC_CELL2,1018,0.83311,0.2918,0.3073,0.0155,1.21,-34.783,-35.786,-35.914
CC_CELL2,1056,0.82984,1.0,0.9793,-0.0207,2.732,-78.241,-80.257,-81.178
CC_CELL2,1056,0.82984,0.9585,0.9394,-0.0191,2.683,-76.84,-80.682,-80.812
CC_CELL2,1056,0.82984,0.917,0.9105,-0.0065,2.655,-76.024,-79.342,-79.2
CC_CELL2,1056,0.82984,0.834,0.8395,0.0055,2.585,-74.017,-79.311,-79.097
CC_CELL2,1056,0.82984,0.751,0.7539,0.0029,2.552,-73.097,-77.612,-77.416
CC_CELL2,1056,0.82984,0.6679,0.6736,0.0057,2.39,-68.438,-74.07,-74.442
CC_CELL2,1056,0.82984,0.5849,0.5908,0.0059,2.235,-64.002,-68.836,-68.66
CC_CELL2,1056,0.82984,0.5019,0.5071,0.0052,2.127,-60.914,-63.363,-64.072
CC_CELL2,1056,0.82984,0.4189,0.4262,0.0073,1.877,-53.747,-56.021,-56.32
CC_CELL2,1056,0.82984,0.3359,0.3481,0.0122,1.48,-42.395,-40.806,-42.037
CC_CELL2,1056,0.82984,0.2944,0.3085,0.0141,1.189,-34.051,-39.224,-39.222
CC_CELL2,1093,0.82222,1.0,0.9798,-0.0202,2.667,-75.645,-70.678,-71.535
CC_CELL2,1093,0.82222,0.9589,0.9405,-0.0184,2.636,-74.752,-70.915,-71.193
CC_CELL2,1093,0.82222,0.9178,0.9098,-0.008,2.605,-73.879,-70.301,-70.189
CC_CELL2,1093,0.82222,0.8356,0.8391,0.0035,2.577,-73.096,-70.619,-70.5
CC_CELL2,1093,0.82222,0.7534,0.756,0.0026,2.507,-71.109,-68.921,-68.831
CC_CELL2,1093,0.82222,0.6711,0.6741,0.003,2.392,-67.823,-66.073,-66.271
CC_CELL2,1093,0.82222,0.589,0.5902,0.0012,2.206,-62.563,-61.555,-61.486
CC_CELL2,1093,0.82222,0.5067,0.508,0.0013,2.056,-58.307,-56.72,-56.87
CC_CELL2,1093,0.82222,0.4246,0.4296,0.005,1.846,-52.364,-49.755,-49.787
CC_CELL2,1093,0.82222,0.3424,0.3536,0.0112,1.478,-41.914,-37.025,-38.048
CC_CELL2,1093,0.82222,0.3013,0.3152,0.0139,1.18,-33.458,-36.182,-35.682
CC_CELL2,1131,0.82103,1.0,0.9787,-0.0213,2.617,-74.15,-71.916,-72.814
CC_CELL2,1131,0.82103,0.9589,0.9392,-0.0197,2.569,-72.797,-72.144,-72.396
CC_CELL2,1131,0.82103,0.9178,0.9082,-0.0096,2.538,-71.931,-71.482,-71.329
CC_CELL2,1131,0.82103,0.8357,0.8364,0.0007,2.547,-72.176,-71.659,-71.635
CC_CELL2,1131,0.82103,0.7535,0.7532,-0.0003,2.438,-69.091,-69.937,-69.946
CC_CELL2,1131,0.82103,0.6714,0.6704,-0.001,2.327,-65.949,-66.891,-66.83
CC_CELL2,1131,0.82103,0.5893,0.586,-0.0033,2.14,-60.643,-62.363,-62.566
CC_CELL2,1131,0.82103,0.5071,0.5044,-0.0027,2.017,-57.167,-57.417,-57.094
CC_CELL2,1131,0.82103,0.425,0.427,0.002,1.783,-50.526,-50.362,-50.368
CC_CELL2,1131,0.82103,0.3428,0.3506,0.0078,1.4,-39.663,-37.343,-38.128
CC_CELL2,1131,0.82103,0.3018,0.312,0.0102,1.161,-32.902,-36.524,-36.135
CC_CELL2,1168,0.81252,1.0,0.9775,-0.0225,2.55,-71.487,-68.252,-69.15
CC_CELL2,1168,0.81252,0.9593,0.9419,-0.0174,2.59,-72.612,-68.42,-68.71
CC_CELL2,1168,0.81252,0.9187,0.9154,-0.0033,2.496,-69.976,-67.887,-67.837
CC_CELL2,1168,0.81252,0.8375,0.8448,0.0073,2.49,-69.792,-68.29,-68.056
CC_CELL2,1168,0.81252,0.7562,0.7639,0.0077,2.399,-67.265,-66.146,-66.013
CC_CELL2,1168,0.81252,0.6749,0.6863,0.0114,2.273,-63.714,-62.919,-63.555
CC_CELL2,1168,0.81252,0.5937,0.6067,0.013,2.128,-59.657,-59.189,-58.566
CC_CELL2,1168,0.81252,0.5124,0.5232,0.0108,1.974,-55.343,-55.105,-56.317
CC_CELL2,1168,0.81252,0.4311,0.4444,0.0133,1.799,-50.43,-48.153,-47.749
CC_CELL2,1168,0.81252,0.3499,0.3689,0.019,1.379,-38.655,-36.611,-39.874
CC_CELL2,1168,0.81252,0.3092,0.3299,0.0207,1.137,-31.886,-35.74,-35.276
CC_CELL2,1206,0.80949,1.0,0.9766,-0.0234,2.497,-69.768,-64.595,-65.5
CC_CELL2,1206,0.80949,0.9595,0.9425,-0.017,2.521,-70.438,-64.727,-65.031
CC_CELL2,1206,0.80949,0.919,0.9175,-0.0015,2.443,-68.256,-64.357,-64.339
CC_CELL2,1206,0.80949,0.838,0.8466,0.0086,2.427,-67.817,-64.769,-64.51
CC_CELL2,1206,0.80949,0.757,0.7657,0.0087,2.393,-66.861,-62.57,-62.424
CC_CELL2,1206,0.80949,0.676,0.6899,0.0139,2.215,-61.902,-59.406,-60.121
CC_CELL2,1206,0.80949,0.595,0.6114,0.0164,2.112,-59.02,-55.904,-55.426
CC_CELL2,1206,0.80949,0.514,0.5275,0.0135,1.928,-53.872,-52.378,-53.797
CC_CELL2,1206,0.80949,0.433,0.4482,0.0152,1.743,-48.695,-45.889,-44.85
CC_CELL2,1206,0.80949,0.352,0.3725,0.0205,1.337,-37.371,-35.367,-38.799
CC_CELL2,1206,0.80949,0.3114,0.3333,0.0219,1.098,-30.691,-34.058,-33.92
CC_CELL2,1243,0.8042,1.0,0.9752,-0.0248,2.48,-68.807,-65.883,-66.743
CC_CELL2,1243,0.8042,0.9598,0.9437,-0.0161,2.418,-67.08,-65.963,-66.267
CC_CELL2,1243,0.8042,0.9196,0.9207,0.0011,2.411,-66.902,-65.556,-65.564
CC_CELL2,1243,0.8042,0.8391,0.8516,0.0125,2.35,-65.203,-66.124,-65.686
CC_CELL2,1243,0.8042,0.7587,0.7708,0.0121,2.3,-63.806,-63.493,-63.289
CC_CELL2,1243,0.8042,0.6783,0.698,0.0197,2.182,-60.537,-60.219,-61.064
CC_CELL2,1243,0.8042,0.5978,0.622,0.0242,2.019,-56.006,-56.502,-56.124
CC_CELL2,1243,0.8042,0.5174,0.5377,0.0203,1.916,-53.157,-53.642,-55.804
CC_CELL2,1243,0.8042,0.437,0.4582,0.0212,1.666,-46.213,-46.28,-45.409
CC_CELL2,1243,0.8042,0.3566,0.382,0.0254,1.321,-36.647,-37.097,-41.579
CC_CELL2,1243,0.8042,0.3164,0.3421,0.0257,1.056,-29.298,-34.874,-34.814
CC_CELL2,1281,0.79974,1.0,0.9751,-0.0249,2.451,-67.64,-67.147,-67.915
CC_CELL2,1281,0.79974,0.96,0.9451,-0.0149,2.395,-66.103,-67.053,-67.359
CC_CELL2,1281,0.79974,0.92,0.9229,0.0029,2.381,-65.718,-66.573,-66.6
CC_CELL2,1281,0.79974,0.84,0.8538,0.0138,2.303,-63.566,-67.094,-66.503
CC_CELL2,1281,0.79974,0.76,0.7732,0.0132,2.268,-62.6,-64.309,-64.087
CC_CELL2,1281,0.79974,0.6799,0.7024,0.0225,2.171,-59.93,-60.829,-61.573
CC_CELL2,1281,0.79974,0.6,0.6288,0.0288,1.991,-54.954,-56.964,-57.064
CC_CELL2,1281,0.79974,0.52,0.5445,0.0245,1.874,-51.727,-54.56,-57.167
CC_CELL2,1281,0.79974,0.4399,0.4647,0.0248,1.636,-45.145,-46.267,-46.471
CC_CELL2,1281,0.79974,0.3599,0.3875,0.0276,1.281,-35.357,-38.34,-43.496
CC_CELL2,1281,0.79974,0.3199,0.3476,0.0277,1.044,-28.821,-35.284,-35.44
CC_CELL2,1318,0.79386,1.0,0.9754,-0.0246,2.359,-64.642,-63.626,-64.365
CC_CELL2,1318,0.79386,0.9603,0.9441,-0.0162,2.374,-65.051,-63.607,-63.979
CC_CELL2,1318,0.79386,0.9206,0.9197,-0.0009,2.309,-63.272,-63.335,-63.328
CC_CELL2,1318,0.79386,0.8411,0.8456,0.0045,2.331,-63.857,-65.268,-64.967
CC_CELL2,1318,0.79386,0.7617,0.7652,0.0035,2.211,-60.584,-62.679,-62.619
CC_CELL2,1318,0.79386,0.6823,0.6916,0.0093,2.101,-57.568,-57.866,-58.135
CC_CELL2,1318,0.79386,0.6029,0.6153,0.0124,1.944,-53.26,-54.099,-53.944
CC_CELL2,1318,0.79386,0.5235,0.5337,0.0102,1.817,-49.788,-50.669,-51.601
CC_CELL2,1318,0.79386,0.4441,0.456,0.0119,1.588,-43.501,-43.51,-43.357
CC_CELL2,1318,0.79386,0.3647,0.3799,0.0152,1.236,-33.854,-38.054,-41.062
CC_CELL2,1318,0.79386,0.325,0.3412,0.0162,1.02,-27.937,-34.088,-35.316
CC_CELL2,1356,0.77636,1.0,0.98,-0.02,2.406,-64.432,-59.147,-59.459
CC_CELL2,1356,0.77636,0.9612,0.9484,-0.0128,2.396,-64.156,-58.857,-59.174
CC_CELL2,1356,0.77636,0.9224,0.9205,-0.0019,2.353,-63.011,-58.653,-58.657
CC_CELL2,1356,0.77636,0.8448,0.8408,-0.004,2.372,-63.497,-61.223,-62.421
CC_CELL2,1356,0.77636,0.7672,0.7613,-0.0059,2.258,-60.451,-62.338,-60.546
CC_CELL2,1356,0.77636,0.6896,0.6841,-0.0055,2.141,-57.318,-55.924,-56.402
CC_CELL2,1356,0.77636,0.6119,0.6055,-0.0064,1.985,-53.151,-52.308,-51.722
CC_CELL2,1356,0.77636,0.5343,0.5296,-0.0047,1.855,-49.654,-47.8,-48.039
CC_CELL2,1356,0.77636,0.4567,0.4557,-0.001,1.619,-43.352,-41.117,-41.009
CC_CELL2,1356,0.77636,0.3791,0.3841,0.005,1.287,-34.451,-37.928,-38.443
CC_CELL2,1356,0.77636,0.3403,0.3463,0.006,1.099,-29.44,-33.054,-33.845
CC_CELL2,1393,0.76477,1.0,0.9811,-0.0189,2.387,-62.865,-58.821,-58.819
CC_CELL2,1393,0.76477,0.9618,0.9606,-0.0012,2.301,-60.584,-57.761,-57.79
CC_CELL2,1393,0.76477,0.9237,0.9352,0.0115,2.331,-61.368,-57.685,-57.437
CC_CELL2,1393,0.76477,0.8473,0.8636,0.0163,2.34,-61.618,-59.286,-57.24
