cell,cycle,SOH,CAP_Ah,SOC,direction,rate_rank,I_A,V_pre_V,rest_before_s,n_points,R0_mOhm,R1_mOhm,tau1_s,R2_mOhm,tau2_s,fit_rmse_mV
BOOST_NEGPULSE_1S,981,0.84827,2.5231,1.0,charge,3,1.273,4.1526,385.5,101,37.2697,0.01,0.05,0.01,2999.6316,0.4164
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.958,discharge,0,-2.52,4.0874,4786.3,101,11.7216,11.8716,0.2508,9.1815,4.7327,0.2806
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.958,charge,0,1.263,4.0883,70.3,101,12.3853,11.8529,0.262,11.2946,5.7687,0.1641
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9579,discharge,1,-10.082,4.0878,635.4,101,11.5818,9.8965,0.1957,6.1293,4.8729,0.8698
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.958,charge,1,3.694,4.0925,160.0,101,15.3112,13.8063,0.144,0.01,2999.9859,0.4172
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9578,discharge,2,-20.166,4.0882,664.2,101,11.5775,7.3873,0.1524,5.2566,5.6029,1.4689
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9581,charge,2,3.578,4.0964,280.2,101,28.9756,0.01,0.05,0.01,3000.0,0.7376
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9578,discharge,3,-28.988,4.0893,662.9,101,11.4703,6.0678,0.1307,5.1575,6.0525,1.738
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9581,charge,3,3.423,4.1,385.2,101,29.2343,0.01,0.05,0.01,3000.0,0.6813
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.916,discharge,0,-2.52,4.0746,4811.9,101,11.5361,9.7041,0.2179,10.3693,6.1711,0.2684
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.916,charge,0,1.262,4.0765,70.3,101,11.4692,9.6329,0.2232,8.9373,5.4943,0.1506
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9159,discharge,1,-10.084,4.0751,635.4,101,11.5793,8.2793,0.1786,8.259,6.175,0.8176
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.916,charge,1,4.837,4.0792,160.4,100,11.5855,7.025,0.1257,6.412,1.0003,0.4477
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9158,discharge,2,-20.166,4.0747,676.2,101,11.3947,6.4701,0.1433,6.7313,6.0606,1.3739
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.916,charge,2,4.758,4.082,279.7,101,24.8146,0.01,0.05,0.01,3000.0,0.6236
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9158,discharge,3,-28.988,4.0766,676.9,101,11.4209,5.3187,0.1255,6.2468,6.1847,1.7314
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.9161,charge,3,4.64,4.0844,385.2,101,24.9295,0.01,0.05,0.01,2999.9999,0.7575
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.8319,discharge,0,-2.52,4.0011,5366.7,101,11.4226,6.5991,0.184,15.0534,8.1457,0.2451
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.832,charge,0,1.261,4.0036,70.3,101,11.3282,6.4915,0.1769,12.5825,7.4014,0.1393
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.8319,discharge,1,-10.084,4.0022,635.4,101,11.3875,5.9613,0.1621,10.1078,5.8712,0.8123
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.832,charge,1,5.041,4.0082,160.4,101,11.4461,5.9356,0.1665,10.3589,6.9028,0.4157
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.8318,discharge,2,-20.166,4.0033,680.4,101,11.3034,4.9792,0.1388,7.3768,5.2325,1.4966
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.8321,charge,2,9.025,4.0136,280.4,101,20.3215,0.3429,0.05,0.01,2999.9987,0.4311
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.8317,discharge,3,-28.987,4.0046,727.0,101,11.2041,4.3102,0.1304,6.6363,5.4374,2.0079
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.8321,charge,3,8.948,4.017,385.4,101,20.4566,0.01,0.05,0.01,3000.0,0.6592
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.7479,discharge,0,-2.52,3.909,5417.9,101,11.1435,5.4092,0.1589,12.9751,7.9988,0.2228
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.748,charge,0,1.261,3.9112,70.3,101,11.2506,5.2201,0.1648,10.5058,7.1219,0.1351
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.7478,discharge,1,-10.084,3.9093,635.3,101,11.2814,4.9334,0.1516,8.655,5.9561,0.7167
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.748,charge,1,5.041,3.9153,160.0,101,11.1767,4.9027,0.1528,8.6969,6.6023,0.3505
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.7478,discharge,2,-20.165,3.9097,680.2,101,11.219,4.1992,0.1332,6.8749,5.7915,1.2879
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.7481,charge,2,15.124,3.9195,280.9,101,10.8931,3.1637,0.0738,4.7075,2.3849,1.7183
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.7477,discharge,3,-28.988,3.9102,795.3,101,11.1399,3.627,0.1265,6.5611,6.2906,1.7169
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.7481,charge,3,15.694,3.9218,384.5,101,17.7279,0.01,0.05,0.01,3000.0,0.7132
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.6639,discharge,0,-2.52,3.8267,5497.0,101,11.1392,4.6282,0.1476,11.0926,8.2569,0.1878
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.6639,charge,0,1.261,3.8283,70.3,101,10.9713,4.5228,0.1438,9.2891,7.295,0.1221
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.6638,discharge,1,-10.084,3.8269,635.3,101,11.1543,4.2447,0.1396,8.6978,6.652,0.6171
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.6639,charge,1,5.041,3.8318,160.0,101,11.0076,4.2697,0.1374,7.838,6.4656,0.313
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.6637,discharge,2,-20.164,3.8273,680.2,101,11.1795,3.611,0.1301,7.4253,6.4885,1.175
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.664,charge,2,15.125,3.8356,280.4,101,10.8843,3.4552,0.1221,6.628,7.0649,0.9044
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.6637,discharge,3,-28.986,3.8272,800.4,101,10.9528,3.2655,0.1187,7.2254,6.9252,1.5504
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.6641,charge,3,22.061,3.8382,385.4,101,12.2249,1.9254,0.05,2.2591,0.4015,0.6406
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.5799,discharge,0,-2.522,3.7397,5570.5,99,2.5518,10.1406,0.2149,12.4254,9.3591,0.314
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.5799,charge,0,1.261,3.7523,69.4,101,11.2716,5.1781,0.1436,10.5223,8.0094,0.1182
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.5798,discharge,1,-10.084,3.7505,635.3,101,11.295,4.5027,0.1374,9.6869,7.1345,0.6183
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.5799,charge,1,5.041,3.7552,160.3,101,11.2712,4.3491,0.1321,8.3978,6.4939,0.2742
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.5797,discharge,2,-20.166,3.7506,680.4,101,11.128,3.7969,0.1217,7.8471,6.2235,1.2076
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.58,charge,2,15.125,3.7588,280.4,101,11.0087,3.4003,0.1175,6.0406,5.9236,0.9014
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.5796,discharge,3,-28.987,3.7503,800.1,101,11.1461,3.1945,0.1236,7.368,6.4055,1.6491
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.5801,charge,3,25.206,3.7611,386.2,101,10.7766,2.5968,0.0904,4.7478,4.7133,1.3999
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4958,discharge,0,-2.52,3.6654,5609.4,101,11.2537,4.6458,0.1508,10.6753,8.4602,0.1742
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4959,charge,0,1.261,3.6673,70.3,101,10.8969,4.7225,0.1427,9.7002,8.2894,0.1098
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4958,discharge,1,-10.084,3.6657,635.3,101,11.1809,4.3605,0.1402,9.0474,7.2729,0.6003
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4959,charge,1,5.041,3.671,160.3,101,11.0229,4.3372,0.1316,8.4634,7.1159,0.2704
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4957,discharge,2,-20.166,3.6661,680.4,101,11.1265,3.6879,0.1251,7.7092,6.5371,1.1285
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.496,charge,2,15.125,3.6749,280.3,101,10.9656,3.3731,0.1135,6.099,6.085,0.8166
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4956,discharge,3,-28.99,3.6657,800.5,101,11.0367,3.207,0.1195,7.4573,6.7879,1.6037
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4961,charge,3,25.205,3.6776,386.2,101,10.8103,2.6826,0.1019,5.3511,6.2986,1.2477
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4118,discharge,0,-2.522,3.6009,5612.2,101,11.3258,5.1098,0.161,10.9747,8.6331,0.1859
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4118,charge,0,1.261,3.6026,70.3,101,11.205,5.0124,0.1478,9.4827,8.0746,0.1116
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4118,discharge,1,-10.082,3.6013,635.3,101,11.3074,4.7242,0.1485,9.5213,7.5878,0.6351
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4119,charge,1,5.041,3.6067,160.3,101,11.2671,4.5539,0.143,8.7751,7.8692,0.2871
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4117,discharge,2,-20.166,3.602,680.4,101,11.3003,3.9368,0.1339,8.6513,7.3004,1.1555
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4119,charge,2,15.125,3.6117,280.4,101,10.9759,3.569,0.1098,6.1231,6.0818,0.6776
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4116,discharge,3,-28.988,3.6023,800.5,101,11.13,3.5127,0.1275,9.1576,8.3984,1.7827
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.4121,charge,3,25.205,3.6155,385.5,101,10.8666,2.7662,0.0993,5.0638,5.9303,1.115
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.3278,discharge,0,-2.522,3.5219,5612.0,101,11.4803,6.2507,0.1838,12.6727,8.5325,0.2215
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.3278,charge,0,1.261,3.524,70.3,101,11.4253,6.1578,0.1868,10.419,8.2255,0.1234
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.3277,discharge,1,-10.084,3.5225,635.3,101,11.4711,5.8532,0.1731,11.356,7.6984,0.801
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.3278,charge,1,5.043,3.5291,160.3,101,11.3137,5.5635,0.1561,9.3076,7.9443,0.3258
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.3276,discharge,2,-20.164,3.524,680.4,101,11.4271,5.0048,0.1609,13.3352,9.9651,1.6751
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.3279,charge,2,15.125,3.535,280.4,101,11.1034,4.1002,0.1196,7.3656,7.7656,0.7662
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.3276,discharge,3,-28.988,3.5251,800.5,101,11.339,4.4319,0.1659,20.7083,16.6313,2.5203
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.328,charge,3,25.207,3.5392,385.3,101,10.8827,3.043,0.0953,5.8744,6.6207,0.9412
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2858,discharge,0,-2.52,3.476,5071.3,101,11.46,7.374,0.1999,13.8428,8.0979,0.2438
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2858,charge,0,1.263,3.4783,70.3,101,11.2366,7.1347,0.1954,9.8317,6.9437,0.1471
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2857,discharge,1,-10.084,3.4765,635.4,101,11.7537,6.7664,0.2025,15.3569,9.3765,0.9544
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2858,charge,1,5.041,3.4834,160.3,101,11.4161,6.2536,0.1691,9.0114,8.2636,0.3482
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2856,discharge,2,-20.166,3.4776,680.2,101,11.5326,5.8418,0.1815,25.9292,16.3047,1.7659
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2859,charge,2,15.125,3.4879,280.4,101,11.2205,4.3379,0.1203,7.596,8.4234,0.7159
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2855,discharge,3,-28.988,3.4777,800.4,101,11.5609,5.1209,0.1986,85.3024,55.3921,3.0435
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.286,charge,3,25.207,3.4925,384.6,101,10.9148,3.1022,0.098,6.4536,7.6685,0.9767
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2438,discharge,0,-2.52,3.4359,5070.2,101,11.733,8.786,0.2397,18.3264,8.6212,0.2841
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2438,charge,0,1.261,3.4386,70.3,101,11.6917,8.2415,0.2205,10.7494,6.3449,0.1533
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2437,discharge,1,-10.084,3.4364,635.3,101,11.8203,8.3302,0.2403,30.9617,13.9567,1.2612
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2438,charge,1,5.039,3.446,160.3,101,11.5094,7.0861,0.1794,7.2348,6.3251,0.3842
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2436,discharge,2,-20.165,3.4382,680.3,101,11.7587,6.701,0.207,69.5791,27.6484,1.9061
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2439,charge,2,15.125,3.4519,280.3,101,11.215,4.5538,0.125,6.797,8.9495,0.765
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.244,charge,3,25.207,3.4553,359.0,101,10.9472,3.1443,0.0991,6.5498,9.1151,0.8961
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2018,discharge,0,-2.52,3.3912,5072.1,101,12.1286,11.3764,0.3162,35.8711,11.455,0.3862
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2018,charge,0,1.261,3.3949,70.3,101,12.0065,10.2561,0.26,17.5407,7.7398,0.1661
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2017,discharge,1,-10.084,3.3924,635.3,101,12.2804,10.494,0.3235,80.3966,19.8758,1.6507
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2018,charge,1,5.041,3.4063,160.3,101,11.7436,7.7915,0.1978,9.1854,5.4,0.4099
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.2019,charge,2,15.125,3.4157,250.6,101,11.1932,4.9718,0.1371,5.4519,6.3449,1.0138
BOOST_NEGPULSE_1S,981,0.84827,2.5231,0.202,charge,3,25.207,3.4179,268.2,101,11.015,3.5836,0.1112,5.6024,8.4439,1.2879
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,1.0,discharge,0,-2.518,4.122,99999.0,99,3.0787,20.1896,0.3836,15.5233,5.3149,0.3148
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,1.0,charge,0,1.259,4.1384,69.5,101,11.8411,16.619,0.3541,25.9946,7.8158,0.2165
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9999,discharge,1,-10.065,4.1318,635.4,101,11.6165,12.502,0.2305,6.7466,3.5564,0.907
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,1.0,charge,1,1.434,4.1432,160.6,101,39.6465,0.01,0.05,0.01,2962.723,0.3549
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9998,discharge,2,-20.128,4.1313,637.5,101,11.7561,9.1542,0.1744,4.7876,4.1632,1.8339
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,1.0,charge,2,1.337,4.1473,281.1,101,39.4541,0.01,0.05,0.01,2980.0586,0.3623
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9998,discharge,3,-28.936,4.1307,636.4,101,11.6237,7.4867,0.1523,4.5723,4.9523,2.2298
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,1.0,charge,3,1.255,4.1517,385.7,101,38.5111,0.01,0.05,0.01,2997.6648,0.3669
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.958,discharge,0,-2.516,4.0859,4786.6,101,11.5716,12.3956,0.2639,9.4791,4.6666,0.2998
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9581,charge,0,1.259,4.0877,70.3,101,12.3831,12.5996,0.2718,11.6161,5.7448,0.1611
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.958,discharge,1,-10.065,4.0872,635.3,101,11.7131,10.3247,0.2032,6.3934,4.966,0.9011
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9581,charge,1,3.603,4.0919,160.4,101,16.0191,14.0017,0.1381,0.01,3000.0,0.4977
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9579,discharge,2,-20.128,4.0874,663.3,101,11.7312,7.6442,0.1566,5.5588,5.7722,1.42
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9581,charge,2,3.484,4.096,281.1,101,29.8752,0.01,0.05,0.01,3000.0,0.7655
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9578,discharge,3,-28.936,4.0887,661.9,101,11.4711,6.4005,0.134,5.537,6.2654,1.7751
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9581,charge,3,3.325,4.099,386.2,101,30.396,0.01,0.05,0.01,3000.0,0.715
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9161,discharge,0,-2.518,4.0742,4811.0,101,11.6329,10.3273,0.2356,10.9929,6.2868,0.2898
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9161,charge,0,1.259,4.0761,70.3,101,11.4805,10.2438,0.2333,9.242,5.4624,0.1535
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.916,discharge,1,-10.065,4.0737,635.4,101,11.5387,8.7329,0.1826,8.6276,6.1519,0.8476
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9162,charge,1,4.702,4.079,160.4,101,12.134,6.4562,0.1134,7.1695,0.7263,0.3613
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.916,discharge,2,-20.128,4.075,675.2,101,11.5632,6.7383,0.1449,7.0336,6.076,1.3808
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9162,charge,2,4.627,4.0817,280.5,101,25.5833,0.01,0.05,0.01,3000.0,0.667
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9159,discharge,3,-28.934,4.0762,675.4,101,11.4826,5.6015,0.1322,6.6143,6.3336,1.6448
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.9162,charge,3,4.511,4.0841,386.2,101,25.705,0.01,0.05,0.01,2999.8643,0.6893
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.8322,discharge,0,-2.518,3.9978,5363.7,101,11.5771,6.9612,0.1982,15.4363,8.0413,0.2588
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.8323,charge,0,1.259,4.0006,70.3,101,11.238,7.0044,0.1821,12.8986,7.3574,0.1429
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.8322,discharge,1,-10.065,3.999,635.4,101,11.4467,6.3776,0.1698,10.2436,5.771,0.8208
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.8323,charge,1,5.034,4.006,160.6,101,11.3796,6.3242,0.1706,10.5742,6.845,0.4245
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.8321,discharge,2,-20.128,4.0001,680.3,101,11.4188,5.2503,0.1449,7.5303,5.2571,1.5091
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.8324,charge,2,8.934,4.0107,280.6,101,20.9162,0.2819,0.05,0.01,2999.9721,0.4337
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.832,discharge,3,-28.936,4.0014,725.9,101,11.2666,4.5617,0.1335,6.8718,5.5304,2.0828
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.8324,charge,3,8.86,4.0144,385.6,101,20.966,0.01,2999.9996,0.01,2999.9996,0.9206
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.7484,discharge,0,-2.518,3.9069,5414.6,101,11.4504,5.729,0.1814,13.3095,7.9159,0.2245
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.7484,charge,0,1.259,3.909,70.4,101,11.2515,5.8206,0.177,10.9343,7.2331,0.1499
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.7483,discharge,1,-10.065,3.9072,635.3,101,11.2983,5.4288,0.157,8.7948,5.9468,0.7597
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.7484,charge,1,5.034,3.9135,160.3,101,11.1534,5.3704,0.1552,8.9436,6.5051,0.3809
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.7482,discharge,2,-20.128,3.9066,680.3,101,11.2661,4.497,0.1337,7.0927,5.8891,1.3303
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.7485,charge,2,15.084,3.9175,281.1,101,10.9666,3.3653,0.0731,4.5455,2.0164,1.6521
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.7481,discharge,3,-28.936,3.9079,793.3,101,11.1607,3.9295,0.1257,6.8661,6.4628,1.7456
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.7486,charge,3,15.401,3.9203,386.4,101,18.1725,0.01,2999.9989,0.01,2999.9989,0.7735
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.6645,discharge,0,-2.517,3.8236,5493.8,101,11.1997,5.0107,0.1566,11.3109,8.0765,0.2017
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.6645,charge,0,1.259,3.8254,70.4,101,10.9783,5.0236,0.1514,9.5332,7.3198,0.1204
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.6644,discharge,1,-10.065,3.824,635.3,101,11.1467,4.7216,0.1422,8.9166,6.6229,0.6526
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.6645,charge,1,5.034,3.8283,160.7,101,11.2796,4.6005,0.1431,7.9086,6.3076,0.3385
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.6643,discharge,2,-20.128,3.8243,680.3,101,11.149,4.0016,0.1315,7.6585,6.5051,1.2445
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.6646,charge,2,15.097,3.8328,280.4,101,10.9198,3.7893,0.1228,6.6729,7.0079,0.9296
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.6643,discharge,3,-28.934,3.8245,800.1,101,11.0044,3.5316,0.1225,7.5406,7.0352,1.6374
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.6647,charge,3,21.744,3.8359,386.3,101,12.3967,2.0671,0.05,2.2891,0.3226,0.5261
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.5806,discharge,0,-2.518,3.7401,5564.7,101,11.0047,4.9523,0.1541,11.664,8.5224,0.2028
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.5806,charge,0,1.259,3.7413,70.3,101,11.5928,4.7539,0.1462,10.3021,7.9898,0.1126
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.5806,discharge,1,-10.067,3.7406,635.3,101,11.1433,4.4696,0.1436,9.7011,7.1573,0.6176
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.5807,charge,1,5.034,3.7462,160.7,101,11.0809,4.3036,0.137,8.4214,6.4069,0.2828
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.5805,discharge,2,-20.128,3.7412,680.5,101,11.0726,3.8434,0.1274,8.013,6.3119,1.1978
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.5807,charge,2,15.097,3.7499,281.1,101,10.8732,3.5936,0.1214,6.1949,5.9766,0.9117
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.5804,discharge,3,-28.935,3.7417,800.2,101,11.0067,3.3758,0.1234,7.716,6.6287,1.7256
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.5808,charge,3,25.162,3.7528,385.6,101,10.6881,2.8387,0.1005,5.155,5.4086,1.2453
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4967,discharge,0,-2.516,3.661,5611.8,101,11.1341,4.9938,0.1556,10.768,8.4165,0.1962
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4968,charge,0,1.259,3.6629,70.4,101,10.9124,4.918,0.1427,9.557,7.9035,0.1136
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4967,discharge,1,-10.065,3.6615,635.4,101,11.1981,4.583,0.1437,9.2086,7.2544,0.6073
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4968,charge,1,5.034,3.6667,160.7,101,11.1371,4.4418,0.1456,8.3627,6.9648,0.2666
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4966,discharge,2,-20.128,3.6612,680.3,101,11.0956,3.9061,0.1286,7.9723,6.637,1.1751
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4969,charge,2,15.095,3.6708,281.0,101,10.9371,3.5663,0.1168,6.0487,6.0534,0.8261
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4965,discharge,3,-28.934,3.6625,799.7,101,11.0826,3.396,0.1258,7.913,7.1017,1.6877
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4969,charge,3,25.163,3.6737,385.4,101,10.7382,2.8815,0.1032,5.365,6.3071,1.2833
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4129,discharge,0,-2.516,3.5971,5609.3,101,10.9055,5.6836,0.1607,11.1339,8.3629,0.2015
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4129,charge,0,1.259,3.599,70.3,101,11.7784,5.4328,0.161,9.6316,7.9539,0.1141
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4128,discharge,1,-10.065,3.5984,635.4,101,11.3217,5.1574,0.1536,9.7977,7.5266,0.6705
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4129,charge,1,5.034,3.604,160.4,101,11.1425,5.0646,0.1472,8.8915,7.7423,0.3128
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4127,discharge,2,-20.13,3.599,680.3,101,11.1082,4.4908,0.1368,9.0924,7.4173,1.2281
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.413,charge,2,15.096,3.6092,280.4,101,11.0693,3.7639,0.1117,6.0856,5.9499,0.7089
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4126,discharge,3,-28.936,3.5996,800.1,101,11.1284,3.8537,0.1313,9.9142,8.8439,1.8391
BOOST_NEGPULSE_1S,1018,0.84645,2.51767,0.4131,charge,3,25.161,3.6131,385.6,101,10.8953,2.9515,0.1001,5.0345,5.8257,1.1497
