cell,cycle,SOH,SOC,OCV_V,V_dis_V,V_chg_V,hyst_mV
BOOST,670,0.91208,0.88,4.07899,4.0665,4.09148,24.99
BOOST,670,0.91208,0.89,4.08206,4.06969,4.09443,24.74
BOOST,670,0.91208,0.9,4.08484,4.0722,4.09748,25.29
BOOST,670,0.91208,0.91,4.08792,4.07449,4.10134,26.85
BOOST,670,0.91208,0.92,4.09164,4.07749,4.1058,28.3
BOOST,670,0.91208,0.93,4.09569,4.0804,4.11099,30.6
BOOST,670,0.91208,0.94,4.10104,4.08439,4.11769,33.3
BOOST,670,0.91208,0.95,4.10736,4.08909,4.12562,36.53
BOOST,670,0.91208,0.96,4.11579,4.09579,4.13578,39.99
BOOST,670,0.91208,0.97,4.12664,4.10459,4.14868,44.09
BOOST,670,0.91208,0.98,4.14077,4.11709,4.16445,47.36
BOOST,670,0.91208,0.99,4.15965,4.13519,4.18411,48.91
BOOST,745,0.90447,0.07,2.94748,2.7951,3.09986,304.76
BOOST,745,0.90447,0.08,3.10364,2.99434,3.21293,218.59
BOOST,745,0.90447,0.09,3.19846,3.10764,3.28928,181.65
BOOST,745,0.90447,0.1,3.26744,3.18964,3.34524,155.6
BOOST,745,0.90447,0.11,3.31601,3.25073,3.38129,130.56
BOOST,745,0.90447,0.12,3.34718,3.29696,3.3974,100.44
BOOST,745,0.90447,0.13,3.37,3.3314,3.4086,77.2
BOOST,745,0.90447,0.14,3.38758,3.35671,3.41845,61.73
BOOST,745,0.90447,0.15,3.4014,3.37536,3.42745,52.09
BOOST,745,0.90447,0.16,3.41251,3.38924,3.43579,46.55
BOOST,745,0.90447,0.17,3.42223,3.40054,3.44392,43.38
BOOST,745,0.90447,0.18,3.4315,3.41057,3.45242,41.85
BOOST,745,0.90447,0.19,3.4406,3.41987,3.46133,41.45
BOOST,745,0.90447,0.2,3.4502,3.42944,3.47096,41.52
BOOST,745,0.90447,0.21,3.46077,3.43957,3.48197,42.39
BOOST,745,0.90447,0.22,3.47217,3.45074,3.4936,42.86
BOOST,745,0.90447,0.23,3.48411,3.46254,3.50567,43.13
BOOST,745,0.90447,0.24,3.49597,3.47414,3.51781,43.67
BOOST,745,0.90447,0.25,3.50705,3.48486,3.52925,44.39
BOOST,745,0.90447,0.26,3.51805,3.49564,3.54045,44.81
BOOST,745,0.90447,0.27,3.52857,3.50589,3.55125,45.36
BOOST,745,0.90447,0.28,3.53861,3.51586,3.56136,45.5
BOOST,745,0.90447,0.29,3.54824,3.52549,3.57099,45.5
BOOST,745,0.90447,0.3,3.5574,3.53477,3.58002,45.25
BOOST,745,0.90447,0.31,3.5665,3.54404,3.58896,44.92
BOOST,745,0.90447,0.32,3.57502,3.55299,3.59706,44.07
BOOST,745,0.90447,0.33,3.58328,3.56159,3.60496,43.38
BOOST,745,0.90447,0.34,3.59114,3.57016,3.61213,41.97
BOOST,745,0.90447,0.35,3.59862,3.578,3.61923,41.23
BOOST,745,0.90447,0.36,3.6061,3.58597,3.62623,40.26
BOOST,745,0.90447,0.37,3.61308,3.59342,3.63274,39.32
BOOST,745,0.90447,0.38,3.62009,3.6007,3.63948,38.77
BOOST,745,0.90447,0.39,3.6271,3.60819,3.64602,37.83
BOOST,745,0.90447,0.4,3.63379,3.6151,3.65248,37.38
BOOST,745,0.90447,0.41,3.64084,3.6224,3.65928,36.88
BOOST,745,0.90447,0.42,3.64774,3.62932,3.66616,36.84
BOOST,745,0.90447,0.43,3.65472,3.6363,3.67314,36.84
BOOST,745,0.90447,0.44,3.66211,3.6435,3.68072,37.22
BOOST,745,0.90447,0.45,3.66959,3.65074,3.68844,37.7
BOOST,745,0.90447,0.46,3.67753,3.6584,3.69666,38.26
BOOST,745,0.90447,0.47,3.6859,3.66643,3.70538,38.95
BOOST,745,0.90447,0.48,3.69461,3.67472,3.7145,39.78
BOOST,745,0.90447,0.49,3.70398,3.68372,3.72425,40.54
BOOST,745,0.90447,0.5,3.71363,3.69302,3.73425,41.24
BOOST,745,0.90447,0.51,3.72362,3.70278,3.74445,41.67
BOOST,745,0.90447,0.52,3.73388,3.71282,3.75494,42.12
BOOST,745,0.90447,0.53,3.74444,3.72328,3.7656,42.32
BOOST,745,0.90447,0.54,3.75481,3.73362,3.776,42.38
BOOST,745,0.90447,0.55,3.76529,3.74409,3.7865,42.4
BOOST,745,0.90447,0.56,3.77559,3.75459,3.7966,42.0
BOOST,745,0.90447,0.57,3.78563,3.76452,3.80674,42.22
BOOST,745,0.90447,0.58,3.79582,3.77489,3.81674,41.85
BOOST,745,0.90447,0.59,3.80578,3.7848,3.82675,41.95
BOOST,745,0.90447,0.6,3.81578,3.79507,3.8365,41.43
BOOST,745,0.90447,0.61,3.82589,3.80539,3.8464,41.0
BOOST,745,0.90447,0.62,3.83604,3.81569,3.85638,40.69
BOOST,745,0.90447,0.63,3.84602,3.8259,3.86614,40.23
BOOST,745,0.90447,0.64,3.85603,3.83647,3.87558,39.12
BOOST,745,0.90447,0.65,3.86595,3.84672,3.88518,38.47
BOOST,745,0.90447,0.66,3.87576,3.85714,3.89439,37.25
BOOST,745,0.90447,0.67,3.8854,3.86762,3.90318,35.56
BOOST,745,0.90447,0.68,3.89456,3.87743,3.91168,34.25
BOOST,745,0.90447,0.69,3.90322,3.88691,3.91954,32.62
BOOST,745,0.90447,0.7,3.91101,3.89534,3.92669,31.35
BOOST,745,0.90447,0.71,3.91867,3.90306,3.93428,31.23
BOOST,745,0.90447,0.72,3.92651,3.91073,3.94229,31.56
BOOST,745,0.90447,0.73,3.93479,3.91865,3.95093,32.28
BOOST,745,0.90447,0.74,3.94386,3.92694,3.96078,33.84
BOOST,745,0.90447,0.75,3.95374,3.93614,3.97133,35.19
BOOST,745,0.90447,0.76,3.96461,3.94613,3.98308,36.95
BOOST,745,0.90447,0.77,3.97586,3.95654,3.99518,38.64
BOOST,745,0.90447,0.78,3.98807,3.96803,4.00812,40.1
BOOST,745,0.90447,0.79,4.00028,3.97944,4.02113,41.7
BOOST,745,0.90447,0.8,4.0127,3.99143,4.03398,42.55
BOOST,745,0.90447,0.81,4.02474,4.00305,4.04642,43.37
BOOST,745,0.90447,0.82,4.03601,4.01425,4.05777,43.52
BOOST,745,0.90447,0.83,4.04525,4.02505,4.06544,40.39
BOOST,745,0.90447,0.84,4.05519,4.03477,4.07561,40.84
BOOST,745,0.90447,0.85,4.06311,4.04406,4.08216,38.09
BOOST,745,0.90447,0.86,4.069,4.05237,4.08563,33.25
BOOST,745,0.90447,0.87,4.07384,4.05918,4.08849,29.31
BOOST,745,0.90447,0.88,4.07802,4.06468,4.09136,26.67
BOOST,745,0.90447,0.89,4.08115,4.06809,4.0942,26.11
BOOST,745,0.90447,0.9,4.08418,4.07099,4.09736,26.37
BOOST,745,0.90447,0.91,4.0873,4.0734,4.10119,27.79
BOOST,745,0.90447,0.92,4.09076,4.076,4.10553,29.53
BOOST,745,0.90447,0.93,4.09509,4.0791,4.11108,31.99
BOOST,745,0.90447,0.94,4.10011,4.08259,4.11762,35.03
BOOST,745,0.90447,0.95,4.10658,4.08729,4.12588,38.58
BOOST,745,0.90447,0.96,4.11477,4.09359,4.13594,42.35
BOOST,745,0.90447,0.97,4.12546,4.10229,4.14863,46.34
BOOST,745,0.90447,0.98,4.13951,4.11459,4.16443,49.84
BOOST,745,0.90447,0.99,4.15816,4.13249,4.18382,51.33
BOOST,820,0.89602,0.08,3.0072,2.86768,3.14672,279.04
BOOST,820,0.89602,0.09,3.1362,3.02725,3.24515,217.9
BOOST,820,0.89602,0.1,3.2222,3.1308,3.3136,182.8
BOOST,820,0.89602,0.11,3.28555,3.20789,3.36321,155.32
BOOST,820,0.89602,0.12,3.32831,3.26594,3.39068,124.74
BOOST,820,0.89602,0.13,3.35595,3.30804,3.40387,95.84
BOOST,820,0.89602,0.14,3.37704,3.33952,3.41456,75.05
BOOST,820,0.89602,0.15,3.39338,3.36284,3.42391,61.06
BOOST,820,0.89602,0.16,3.40615,3.37997,3.43232,52.36
BOOST,820,0.89602,0.17,3.41698,3.39326,3.44071,47.46
BOOST,820,0.89602,0.18,3.42653,3.40402,3.44904,45.02
BOOST,820,0.89602,0.19,3.43586,3.4139,3.45782,43.91
BOOST,820,0.89602,0.2,3.4455,3.4236,3.4674,43.79
BOOST,820,0.89602,0.21,3.45536,3.4331,3.47762,44.52
BOOST,820,0.89602,0.22,3.46629,3.44378,3.48879,45.01
BOOST,820,0.89602,0.23,3.47785,3.45519,3.50051,45.31
BOOST,820,0.89602,0.24,3.4895,3.46679,3.5122,45.41
BOOST,820,0.89602,0.25,3.5011,3.4781,3.5241,46.0
BOOST,820,0.89602,0.26,3.51206,3.48879,3.53532,46.53
BOOST,820,0.89602,0.27,3.52294,3.49948,3.54641,46.93
BOOST,820,0.89602,0.28,3.53337,3.50962,3.55712,47.5
BOOST,820,0.89602,0.29,3.54321,3.51958,3.56685,47.27
BOOST,820,0.89602,0.3,3.55268,3.52903,3.57633,47.3
BOOST,820,0.89602,0.31,3.56182,3.53839,3.58525,46.86
BOOST,820,0.89602,0.32,3.57069,3.54743,3.59395,46.52
BOOST,820,0.89602,0.33,3.57922,3.55649,3.60196,45.46
BOOST,820,0.89602,0.34,3.58739,3.56513,3.60966,44.53
BOOST,820,0.89602,0.35,3.59504,3.5734,3.61667,43.26
BOOST,820,0.89602,0.36,3.60269,3.58153,3.62386,42.33
BOOST,820,0.89602,0.37,3.60985,3.58913,3.63057,41.44
BOOST,820,0.89602,0.38,3.61709,3.59682,3.63737,40.56
BOOST,820,0.89602,0.39,3.62394,3.60402,3.64387,39.86
BOOST,820,0.89602,0.4,3.631,3.61143,3.65057,39.14
BOOST,820,0.89602,0.41,3.63786,3.61834,3.65738,39.04
BOOST,820,0.89602,0.42,3.64486,3.62554,3.66418,38.64
BOOST,820,0.89602,0.43,3.65187,3.63267,3.67108,38.41
BOOST,820,0.89602,0.44,3.65926,3.63995,3.67858,38.62
BOOST,820,0.89602,0.45,3.66681,3.64745,3.68618,38.72
BOOST,820,0.89602,0.46,3.67456,3.65484,3.69427,39.43
BOOST,820,0.89602,0.47,3.68297,3.66284,3.7031,40.26
BOOST,820,0.89602,0.48,3.69157,3.67114,3.712,40.86
BOOST,820,0.89602,0.49,3.70073,3.67975,3.7217,41.95
BOOST,820,0.89602,0.5,3.71026,3.68903,3.7315,42.47
BOOST,820,0.89602,0.51,3.72031,3.69873,3.7419,43.17
BOOST,820,0.89602,0.52,3.73038,3.70855,3.7522,43.65
BOOST,820,0.89602,0.53,3.74101,3.71911,3.7629,43.79
BOOST,820,0.89602,0.54,3.75137,3.72934,3.7734,44.06
BOOST,820,0.89602,0.55,3.76171,3.73983,3.7836,43.77
BOOST,820,0.89602,0.56,3.77216,3.75033,3.794,43.67
BOOST,820,0.89602,0.57,3.78211,3.76033,3.8039,43.57
BOOST,820,0.89602,0.58,3.79236,3.77061,3.8141,43.49
BOOST,820,0.89602,0.59,3.80213,3.78044,3.82383,43.39
BOOST,820,0.89602,0.6,3.81208,3.79062,3.83354,42.92
BOOST,820,0.89602,0.61,3.82213,3.80074,3.84353,42.8
BOOST,820,0.89602,0.62,3.83193,3.81083,3.85304,42.21
BOOST,820,0.89602,0.63,3.84203,3.82122,3.86284,41.62
BOOST,820,0.89602,0.64,3.85198,3.83152,3.87243,40.91
BOOST,820,0.89602,0.65,3.86183,3.84164,3.88203,40.4
BOOST,820,0.89602,0.66,3.87174,3.85216,3.89132,39.16
BOOST,820,0.89602,0.67,3.88139,3.86246,3.90033,37.87
BOOST,820,0.89602,0.68,3.89108,3.87284,3.90932,36.48
BOOST,820,0.89602,0.69,3.89989,3.88256,3.91722,34.66
BOOST,820,0.89602,0.7,3.90821,3.89146,3.92496,33.5
BOOST,820,0.89602,0.71,3.91601,3.89957,3.93244,32.87
BOOST,820,0.89602,0.72,3.92377,3.90717,3.94036,33.2
BOOST,820,0.89602,0.73,3.93202,3.91488,3.94916,34.28
BOOST,820,0.89602,0.74,3.94086,3.92316,3.95856,35.4
BOOST,820,0.89602,0.75,3.95072,3.93226,3.96918,36.92
BOOST,820,0.89602,0.76,3.96117,3.94177,3.98057,38.8
BOOST,820,0.89602,0.77,3.97227,3.95197,3.99258,40.61
BOOST,820,0.89602,0.78,3.98433,3.96316,4.0055,42.34
BOOST,820,0.89602,0.79,3.99638,3.97437,4.0184,44.03
BOOST,820,0.89602,0.8,4.00883,3.98626,4.0314,45.14
BOOST,820,0.89602,0.81,4.02093,3.99777,4.0441,46.33
BOOST,820,0.89602,0.82,4.03249,4.00927,4.05571,46.44
BOOST,820,0.89602,0.83,4.04317,4.01987,4.06647,46.6
BOOST,820,0.89602,0.84,4.05279,4.03027,4.0753,45.02
BOOST,820,0.89602,0.85,4.06065,4.03958,4.08172,42.15
BOOST,820,0.89602,0.86,4.06685,4.04838,4.08532,36.94
BOOST,820,0.89602,0.87,4.07216,4.05579,4.08852,32.74
BOOST,820,0.89602,0.88,4.0767,4.06219,4.09121,29.02
BOOST,820,0.89602,0.89,4.08036,4.0664,4.09433,27.93
BOOST,820,0.89602,0.9,4.08347,4.0695,4.09745,27.95
BOOST,820,0.89602,0.91,4.08688,4.0724,4.10136,28.97
BOOST,820,0.89602,0.92,4.09041,4.0749,4.10592,31.02
BOOST,820,0.89602,0.93,4.0946,4.0781,4.11111,33.02
BOOST,820,0.89602,0.94,4.09964,4.0816,4.11768,36.08
BOOST,820,0.89602,0.95,4.10592,4.0862,4.12564,39.45
BOOST,820,0.89602,0.96,4.11412,4.09249,4.13574,43.25
BOOST,820,0.89602,0.97,4.1244,4.1007,4.1481,47.4
BOOST,820,0.89602,0.98,4.13786,4.1124,4.16332,50.92
BOOST,820,0.89602,0.99,4.15607,4.1297,4.18244,52.74
BOOST,895,0.89715,0.08,2.97708,2.8227,3.13146,308.76
BOOST,895,0.89715,0.09,3.12176,3.00603,3.23749,231.46
BOOST,895,0.89715,0.1,3.21166,3.11348,3.30984,196.37
BOOST,895,0.89715,0.11,3.27736,3.19301,3.36171,168.7
BOOST,895,0.89715,0.12,3.32301,3.25402,3.39199,137.97
BOOST,895,0.89715,0.13,3.35281,3.29931,3.40631,107.0
BOOST,895,0.89715,0.14,3.3746,3.33255,3.41665,84.1
BOOST,895,0.89715,0.15,3.3918,3.35757,3.42603,68.47
BOOST,895,0.89715,0.16,3.40522,3.37596,3.43447,58.51
BOOST,895,0.89715,0.17,3.41626,3.39004,3.44249,52.46
BOOST,895,0.89715,0.18,3.42613,3.40138,3.45088,49.49
BOOST,895,0.89715,0.19,3.43553,3.41176,3.4593,47.54
BOOST,895,0.89715,0.2,3.445,3.42153,3.46846,46.93
BOOST,895,0.89715,0.21,3.45505,3.43156,3.47855,46.99
BOOST,895,0.89715,0.22,3.46587,3.44201,3.48974,47.73
BOOST,895,0.89715,0.23,3.47722,3.45331,3.50114,47.83
BOOST,895,0.89715,0.24,3.48901,3.46488,3.51314,48.26
BOOST,895,0.89715,0.25,3.50053,3.47632,3.52474,48.42
BOOST,895,0.89715,0.26,3.51153,3.48692,3.53613,49.21
BOOST,895,0.89715,0.27,3.52013,3.49762,3.54264,45.02
BOOST,895,0.89715,0.28,3.53145,3.50776,3.55515,47.39
BOOST,895,0.89715,0.29,3.54184,3.51772,3.56596,48.24
BOOST,895,0.89715,0.3,3.55186,3.52754,3.57618,48.64
BOOST,895,0.89715,0.31,3.56123,3.53678,3.58568,48.9
BOOST,895,0.89715,0.32,3.57027,3.54594,3.59459,48.65
BOOST,895,0.89715,0.33,3.57909,3.55516,3.60302,47.86
BOOST,895,0.89715,0.34,3.58742,3.56388,3.61096,47.08
BOOST,895,0.89715,0.35,3.59538,3.57262,3.61814,45.52
BOOST,895,0.89715,0.36,3.60313,3.58078,3.62548,44.7
BOOST,895,0.89715,0.37,3.61032,3.5884,3.63224,43.84
BOOST,895,0.89715,0.38,3.61771,3.5962,3.63921,43.01
BOOST,895,0.89715,0.39,3.62477,3.60352,3.64603,42.51
BOOST,895,0.89715,0.4,3.63165,3.61069,3.65261,41.93
BOOST,895,0.89715,0.41,3.6388,3.618,3.6596,41.6
BOOST,895,0.89715,0.42,3.64569,3.62494,3.66644,41.5
BOOST,895,0.89715,0.43,3.6528,3.632,3.6736,41.6
BOOST,895,0.89715,0.44,3.66026,3.6393,3.68122,41.92
BOOST,895,0.89715,0.45,3.66781,3.64654,3.68909,42.55
BOOST,895,0.89715,0.46,3.67589,3.65419,3.69759,43.4
BOOST,895,0.89715,0.47,3.68429,3.6624,3.70617,43.77
BOOST,895,0.89715,0.48,3.69304,3.67052,3.71556,45.04
BOOST,895,0.89715,0.49,3.70243,3.67958,3.72527,45.69
BOOST,895,0.89715,0.5,3.71194,3.6887,3.73517,46.47
BOOST,895,0.89715,0.51,3.72203,3.69839,3.74567,47.28
BOOST,895,0.89715,0.52,3.73234,3.7086,3.75607,47.47
BOOST,895,0.89715,0.53,3.74267,3.71879,3.76656,47.76
BOOST,895,0.89715,0.54,3.75327,3.72949,3.77706,47.56
BOOST,895,0.89715,0.55,3.76363,3.73982,3.78744,47.62
BOOST,895,0.89715,0.56,3.7738,3.7501,3.79749,47.38
BOOST,895,0.89715,0.57,3.78397,3.76039,3.80754,47.15
BOOST,895,0.89715,0.58,3.7939,3.77049,3.8173,46.81
BOOST,895,0.89715,0.59,3.80374,3.7804,3.82707,46.67
BOOST,895,0.89715,0.6,3.81338,3.79009,3.83667,46.58
BOOST,895,0.89715,0.61,3.82355,3.80054,3.84657,46.04
BOOST,895,0.89715,0.62,3.83335,3.81073,3.85597,45.24
BOOST,895,0.89715,0.63,3.84335,3.82104,3.86566,44.61
BOOST,895,0.89715,0.64,3.85335,3.83162,3.87509,43.47
BOOST,895,0.89715,0.65,3.86312,3.84184,3.88439,42.54
BOOST,895,0.89715,0.66,3.87299,3.85202,3.89396,41.94
BOOST,895,0.89715,0.67,3.88265,3.86222,3.90309,40.87
BOOST,895,0.89715,0.68,3.89197,3.87203,3.9119,39.88
BOOST,895,0.89715,0.69,3.90091,3.88153,3.92029,38.76
BOOST,895,0.89715,0.7,3.90907,3.89024,3.9279,37.67
BOOST,895,0.89715,0.71,3.91711,3.89836,3.93587,37.51
BOOST,895,0.89715,0.72,3.92498,3.90594,3.94402,38.08
BOOST,895,0.89715,0.73,3.93332,3.91366,3.95299,39.33
BOOST,895,0.89715,0.74,3.9424,3.92166,3.96314,41.48
BOOST,895,0.89715,0.75,3.95211,3.93044,3.97377,43.33
BOOST,895,0.89715,0.76,3.96268,3.93985,3.98552,45.68
BOOST,895,0.89715,0.77,3.97384,3.94965,3.99802,48.37
BOOST,895,0.89715,0.78,3.98548,3.96014,4.01082,50.68
BOOST,895,0.89715,0.79,3.99767,3.97125,4.02409,52.85
BOOST,895,0.89715,0.8,4.00964,3.98245,4.03682,54.37
BOOST,895,0.89715,0.81,4.02134,3.99365,4.04904,55.39
BOOST,895,0.89715,0.82,4.03285,4.00504,4.06066,55.62
BOOST,895,0.89715,0.83,4.04312,4.01566,4.07057,54.91
BOOST,895,0.89715,0.84,4.05224,4.02566,4.07882,53.16
BOOST,895,0.89715,0.85,4.05932,4.03497,4.08367,48.69
BOOST,895,0.89715,0.86,4.06532,4.04367,4.08697,43.3
BOOST,895,0.89715,0.87,4.07092,4.05178,4.09007,38.29
BOOST,895,0.89715,0.88,4.07563,4.05828,4.09297,34.69
BOOST,895,0.89715,0.89,4.08021,4.06399,4.09644,32.45
BOOST,895,0.89715,0.9,4.08397,4.06779,4.10015,32.36
BOOST,895,0.89715,0.91,4.08756,4.07089,4.10424,33.34
BOOST,895,0.89715,0.92,4.09166,4.0738,4.10952,35.72
BOOST,895,0.89715,0.93,4.09627,4.0769,4.11564,38.74
BOOST,895,0.89715,0.94,4.10193,4.08059,4.12327,42.68
BOOST,895,0.89715,0.95,4.10878,4.0848,4.13277,47.98
BOOST,895,0.89715,0.96,4.11748,4.09069,4.14427,53.58
BOOST,895,0.89715,0.97,4.12863,4.09839,4.15888,60.48
BOOST,895,0.89715,0.98,4.14323,4.10999,4.17646,66.47
BOOST,895,0.89715,0.99,4.16267,4.12719,4.19815,70.95
BOOST,970,0.88458,0.09,3.01557,2.86116,3.16999,308.83
BOOST,970,0.88458,0.1,3.14195,3.01998,3.26392,243.94
BOOST,970,0.88458,0.11,3.22763,3.12562,3.32964,204.02
BOOST,970,0.88458,0.12,3.2902,3.20413,3.37626,172.13
BOOST,970,0.88458,0.13,3.33227,3.26424,3.4003,136.06
BOOST,970,0.88458,0.14,3.35987,3.30718,3.41255,105.37
BOOST,970,0.88458,0.15,3.3803,3.33828,3.42231,84.03
BOOST,970,0.88458,0.16,3.39639,3.36176,3.43102,69.26
BOOST,970,0.88458,0.17,3.40921,3.37926,3.43916,59.9
BOOST,970,0.88458,0.18,3.4198,3.3926,3.447,54.4
BOOST,970,0.88458,0.19,3.42967,3.40408,3.45527,51.19
BOOST,970,0.88458,0.2,3.43917,3.41426,3.46407,49.81
BOOST,970,0.88458,0.21,3.44885,3.42412,3.47357,49.45
BOOST,970,0.88458,0.22,3.45906,3.43414,3.48398,49.84
BOOST,970,0.88458,0.23,3.46992,3.44462,3.49523,50.61
BOOST,970,0.88458,0.24,3.48161,3.4561,3.50712,51.02
BOOST,970,0.88458,0.25,3.49333,3.46762,3.51904,51.42
BOOST,970,0.88458,0.26,3.50463,3.4787,3.53055,51.85
BOOST,970,0.88458,0.27,3.51582,3.48962,3.54202,52.4
BOOST,970,0.88458,0.28,3.5265,3.50002,3.55298,52.96
BOOST,970,0.88458,0.29,3.53703,3.51032,3.56375,53.43
BOOST,970,0.88458,0.3,3.54712,3.52046,3.57378,53.32
BOOST,970,0.88458,0.31,3.5565,3.52999,3.58301,53.02
BOOST,970,0.88458,0.32,3.56578,3.53937,3.59218,52.81
BOOST,970,0.88458,0.33,3.57469,3.54867,3.60071,52.04
BOOST,970,0.88458,0.34,3.58304,3.55749,3.6086,51.11
BOOST,970,0.88458,0.35,3.59115,3.56627,3.61603,49.76
BOOST,970,0.88458,0.36,3.59891,3.5746,3.62322,48.62
BOOST,970,0.88458,0.37,3.60631,3.58247,3.63015,47.68
BOOST,970,0.88458,0.38,3.61377,3.59042,3.63711,46.69
BOOST,970,0.88458,0.39,3.62096,3.59809,3.64384,45.75
BOOST,970,0.88458,0.4,3.6282,3.60587,3.65053,44.66
BOOST,970,0.88458,0.41,3.63526,3.61319,3.65734,44.15
BOOST,970,0.88458,0.42,3.64246,3.62079,3.66413,43.34
BOOST,970,0.88458,0.43,3.64958,3.62774,3.67142,43.68
BOOST,970,0.88458,0.44,3.65686,3.635,3.67872,43.71
BOOST,970,0.88458,0.45,3.66441,3.64239,3.68644,44.05
BOOST,970,0.88458,0.46,3.6723,3.64999,3.6946,44.62
BOOST,970,0.88458,0.47,3.68042,3.6576,3.70323,45.62
BOOST,970,0.88458,0.48,3.68917,3.66602,3.71233,46.31
BOOST,970,0.88458,0.49,3.69819,3.67444,3.72194,47.5
BOOST,970,0.88458,0.5,3.70771,3.68359,3.73184,48.24
BOOST,970,0.88458,0.51,3.71752,3.6931,3.74193,48.82
BOOST,970,0.88458,0.52,3.72768,3.70283,3.75253,49.7
BOOST,970,0.88458,0.53,3.73796,3.71318,3.76274,49.56
BOOST,970,0.88458,0.54,3.74851,3.72359,3.77342,49.83
BOOST,970,0.88458,0.55,3.75886,3.73389,3.78384,49.94
BOOST,970,0.88458,0.56,3.76916,3.74439,3.79394,49.54
BOOST,970,0.88458,0.57,3.77941,3.75469,3.80414,49.44
BOOST,970,0.88458,0.58,3.78932,3.76469,3.81394,49.25
BOOST,970,0.88458,0.59,3.79913,3.77462,3.82364,49.02
BOOST,970,0.88458,0.6,3.80907,3.78472,3.83342,48.7
BOOST,970,0.88458,0.61,3.81879,3.79462,3.84297,48.36
BOOST,970,0.88458,0.62,3.82863,3.80489,3.85237,47.48
BOOST,970,0.88458,0.63,3.83845,3.81483,3.86207,47.24
BOOST,970,0.88458,0.64,3.84818,3.82499,3.87138,46.38
BOOST,970,0.88458,0.65,3.85803,3.83528,3.88077,45.49
BOOST,970,0.88458,0.66,3.86794,3.8454,3.89047,45.06
BOOST,970,0.88458,0.67,3.87774,3.8557,3.89978,44.08
BOOST,970,0.88458,0.68,3.8875,3.86593,3.90907,43.14
BOOST,970,0.88458,0.69,3.8968,3.87573,3.91787,42.14
BOOST,970,0.88458,0.7,3.90549,3.88511,3.92588,40.76
BOOST,970,0.88458,0.71,3.91366,3.89364,3.93367,40.03
BOOST,970,0.88458,0.72,3.92175,3.90144,3.94206,40.63
BOOST,970,0.88458,0.73,3.93015,3.90933,3.95097,41.64
BOOST,970,0.88458,0.74,3.93872,3.91705,3.9604,43.35
BOOST,970,0.88458,0.75,3.94842,3.92563,3.9712,45.57
BOOST,970,0.88458,0.76,3.95847,3.93454,3.9824,47.86
BOOST,970,0.88458,0.77,3.96942,3.94404,3.9948,50.76
BOOST,970,0.88458,0.78,3.98081,3.95423,4.0074,53.17
BOOST,970,0.88458,0.79,3.99272,3.96494,4.0205,55.56
BOOST,970,0.88458,0.8,4.00467,3.97574,4.0336,57.86
BOOST,970,0.88458,0.81,4.01651,3.98703,4.046,58.97
BOOST,970,0.88458,0.82,4.02802,3.99815,4.0579,59.75
BOOST,970,0.88458,0.83,4.03877,4.00885,4.0687,59.85
BOOST,970,0.88458,0.84,4.04828,4.01916,4.0774,58.24
BOOST,970,0.88458,0.85,4.05609,4.02887,4.0833,54.43
BOOST,970,0.88458,0.86,4.06243,4.03796,4.0869,48.94
BOOST,970,0.88458,0.87,4.06819,4.04658,4.0898,43.22
BOOST,970,0.88458,0.88,4.0736,4.05399,4.09321,39.23
BOOST,970,0.88458,0.89,4.0784,4.06038,4.09641,36.03
BOOST,970,0.88458,0.9,4.08286,4.06539,4.10032,34.93
BOOST,970,0.88458,0.91,4.0867,4.06849,4.10491,36.42
BOOST,970,0.88458,0.92,4.0908,4.07149,4.11012,38.63
BOOST,970,0.88458,0.93,4.09551,4.0744,4.11662,42.23
BOOST,970,0.88458,0.94,4.10126,4.07799,4.12452,46.53
BOOST,970,0.88458,0.95,4.10826,4.08259,4.13394,51.34
BOOST,970,0.88458,0.96,4.11707,4.08809,4.14604,57.95
BOOST,970,0.88458,0.97,4.12818,4.09599,4.16036,64.36
BOOST,970,0.88458,0.98,4.14273,4.10709,4.17836,71.27
BOOST,970,0.88458,0.99,4.16165,4.12379,4.1995,75.71
BOOST,1045,0.87624,0.09,2.83395,2.61226,3.05563,443.37
BOOST,1045,0.87624,0.1,3.04857,2.9016,3.19553,293.93
BOOST,1045,0.87624,0.11,3.15969,3.03746,3.28191,244.44
BOOST,1045,0.87624,0.12,3.23773,3.13215,3.34332,211.17
BOOST,1045,0.87624,0.13,3.29563,3.20546,3.38579,180.33
BOOST,1045,0.87624,0.14,3.33448,3.26296,3.40601,143.06
BOOST,1045,0.87624,0.15,3.3616,3.30596,3.41724,111.28
BOOST,1045,0.87624,0.16,3.38235,3.3383,3.42639,88.09
BOOST,1045,0.87624,0.17,3.39825,3.36207,3.43443,72.36
BOOST,1045,0.87624,0.18,3.41123,3.37989,3.44257,62.68
BOOST,1045,0.87624,0.19,3.42206,3.39362,3.45049,56.87
BOOST,1045,0.87624,0.2,3.43187,3.40493,3.45881,53.88
BOOST,1045,0.87624,0.21,3.44172,3.41542,3.46801,52.59
BOOST,1045,0.87624,0.22,3.45161,3.42515,3.47807,52.92
BOOST,1045,0.87624,0.23,3.46214,3.43532,3.48895,53.63
BOOST,1045,0.87624,0.24,3.47334,3.44603,3.50065,54.62
BOOST,1045,0.87624,0.25,3.48501,3.45746,3.51255,55.09
BOOST,1045,0.87624,0.26,3.49688,3.46906,3.5247,55.64
