cell,cycle,SOC,direction,I_A,tau_s,tau_actual_s,T_C,rest_before_s,V_pre_V,V_tau_V,R_mOhm,CAP_Ah,SOH
RPC_CC,1,0.221,discharge,-29.691,2.0,2.0,26.03,300.0,3.5104,3.1883,10.8482,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.691,10.0,9.0,26.03,300.0,3.5104,3.1091,13.5157,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.585,2.0,2.0,26.15,300.0,3.4462,3.1248,10.8634,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.585,10.0,9.0,26.15,300.0,3.4462,3.0328,13.9731,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.716,2.0,2.0,26.18,300.0,3.411,3.0597,12.2336,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.716,10.0,9.0,26.18,300.0,3.411,2.8175,20.6679,2.9103,1.0
RPC_CC,1,0.0761,discharge,-24.41,2.0,2.0,26.34,300.1,3.3539,2.9405,16.9357,2.9103,1.0
RPC_CC,1,0.0479,discharge,-13.794,2.0,2.0,26.3,300.0,3.1778,2.8651,22.6693,2.9103,1.0
RPC_CC,1,0.0338,discharge,-8.069,2.0,2.0,26.1,300.0,3.015,2.7961,27.13,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.8,2.0,2.0,25.56,1454.7,4.1851,3.8289,11.9528,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.8,10.0,9.0,25.56,1454.7,4.1851,3.7591,14.2951,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.843,2.0,2.0,25.93,300.0,4.1042,3.7781,10.9272,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.843,10.0,9.0,25.93,300.0,4.1042,3.7289,12.5758,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.809,2.0,1.0,26.01,300.0,4.0821,3.7767,10.2452,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.809,10.0,9.0,26.01,300.0,4.0821,3.7087,12.5264,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.728,2.0,2.0,25.91,300.0,4.0312,3.7008,11.1139,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.728,10.0,9.0,25.91,300.0,4.0312,3.6243,13.6872,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.765,2.0,2.0,25.99,300.0,3.9242,3.6012,10.8515,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.765,10.0,9.0,25.99,300.0,3.9242,3.5379,12.9781,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.745,2.0,2.0,25.99,300.0,3.8305,3.5215,10.3881,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.745,10.0,9.0,25.99,300.0,3.8305,3.4551,12.6204,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.71,2.0,1.0,25.84,300.0,3.7377,3.4427,9.9293,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.71,10.0,9.0,25.84,300.0,3.7377,3.3495,13.0663,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.7,2.0,2.0,25.78,300.0,3.6546,3.3441,10.4544,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.7,10.0,9.01,25.78,300.0,3.6546,3.2667,13.0604,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.674,2.0,2.0,25.88,300.0,3.5939,3.2814,10.5311,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.674,10.0,9.0,25.88,300.0,3.5939,3.1991,13.3046,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.696,2.0,2.0,26.03,300.0,3.5101,3.1879,10.8499,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.696,10.0,9.0,26.03,300.0,3.5101,3.1084,13.5271,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.593,2.0,2.0,26.15,300.0,3.4458,3.1244,10.8607,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.593,10.0,9.0,26.15,300.0,3.4458,3.0315,13.9999,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.739,2.0,2.0,26.2,300.0,3.4108,3.0586,12.2549,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.739,10.0,9.0,26.2,300.0,3.4108,2.8124,20.8215,2.9103,1.0
RPC_CC,1,0.0762,discharge,-23.495,2.0,2.0,26.33,300.0,3.3531,2.9616,16.6631,2.9103,1.0
RPC_CC,1,0.0479,discharge,-13.026,2.0,2.0,26.31,300.0,3.1761,2.8857,22.2947,2.9103,1.0
RPC_CC,1,0.0338,discharge,-7.391,2.0,2.0,26.08,300.0,3.012,2.8141,26.7758,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.803,2.0,2.0,25.57,1454.7,4.1849,3.8286,11.955,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.803,10.0,9.0,25.57,1454.7,4.1849,3.7589,14.2936,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.846,2.0,2.0,25.93,300.0,4.1041,3.7779,10.9294,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.846,10.0,9.0,25.93,300.0,4.1041,3.7289,12.5712,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.809,2.0,2.0,26.03,300.0,4.0822,3.7643,10.6644,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.809,10.0,9.0,26.03,300.0,4.0822,3.7086,12.5329,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.73,2.0,2.0,25.93,300.0,4.0311,3.7005,11.1199,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.73,10.0,9.0,25.93,300.0,4.0311,3.6241,13.6896,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.767,2.0,2.0,25.98,300.0,3.9241,3.601,10.8541,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.767,10.0,9.0,25.98,300.0,3.9241,3.5378,12.9772,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.747,2.0,2.0,25.99,300.0,3.8306,3.5214,10.3943,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.747,10.0,9.01,25.99,300.0,3.8306,3.4549,12.6298,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.712,2.0,1.0,25.85,300.0,3.7375,3.4426,9.9253,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.712,10.0,9.01,25.85,300.0,3.7375,3.3494,13.0621,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.703,2.0,2.0,25.8,300.0,3.6546,3.344,10.4567,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.703,10.0,9.0,25.8,300.0,3.6546,3.2664,13.0692,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.677,2.0,2.0,25.88,300.0,3.5938,3.2811,10.5368,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.677,10.0,9.0,25.88,300.0,3.5938,3.1987,13.3133,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.701,2.0,1.0,26.03,300.0,3.5096,3.2057,10.232,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.701,10.0,9.01,26.03,300.0,3.5096,3.1081,13.5181,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.603,2.0,2.0,26.16,300.0,3.4456,3.1237,10.8739,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.603,10.0,9.01,26.16,300.0,3.4456,3.0301,14.0357,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.634,2.0,2.0,26.18,300.0,3.4107,3.0589,12.2863,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.634,10.0,9.0,26.18,300.0,3.4107,2.811,20.944,2.9103,1.0
RPC_CC,1,0.0763,discharge,-22.275,2.0,2.0,26.32,300.0,3.3522,2.9807,16.6779,2.9103,1.0
RPC_CC,1,0.048,discharge,-12.136,2.0,2.0,26.32,300.0,3.1739,2.904,22.2405,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.773,2.0,2.0,26.08,300.0,3.0084,2.8289,26.5033,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.773,10.0,9.0,26.08,300.0,3.0084,2.528,70.9313,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.805,2.0,2.0,25.57,1456.4,4.185,3.8283,11.9678,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.805,10.0,9.01,25.57,1456.4,4.185,3.7586,14.3063,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.847,2.0,2.0,25.92,300.0,4.1042,3.7777,10.9391,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.847,10.0,9.0,25.92,300.0,4.1042,3.7286,12.5842,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.812,2.0,2.0,26.01,300.0,4.0822,3.7642,10.667,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.812,10.0,9.0,26.01,300.0,4.0822,3.7086,12.5321,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.732,2.0,2.0,25.91,300.0,4.031,3.7004,11.1193,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.732,10.0,9.0,25.91,300.0,4.031,3.6239,13.6923,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.768,2.0,2.0,25.97,300.0,3.9241,3.6009,10.8573,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.768,10.0,9.0,25.97,300.0,3.9241,3.5376,12.9837,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.748,2.0,2.0,25.99,300.0,3.8305,3.5214,10.3906,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.748,10.0,9.0,25.99,300.0,3.8305,3.4549,12.6261,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.713,2.0,2.0,25.83,300.0,3.7373,3.4251,10.5072,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.713,10.0,9.0,25.83,300.0,3.7373,3.3492,13.0616,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.704,2.0,2.0,25.78,300.0,3.6545,3.3439,10.4565,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.704,10.0,9.0,25.78,300.0,3.6545,3.2661,13.0757,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.678,2.0,2.0,25.87,300.0,3.5936,3.281,10.5331,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.678,10.0,9.0,25.87,300.0,3.5936,3.1985,13.3129,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.704,2.0,2.0,26.05,300.0,3.5094,3.1872,10.8468,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.704,10.0,9.0,26.05,300.0,3.5094,3.1075,13.5299,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.611,2.0,2.0,26.16,300.0,3.4455,3.1233,10.8813,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.611,10.0,9.0,26.16,300.0,3.4455,3.0292,14.0592,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.654,2.0,2.0,26.2,300.0,3.4105,3.058,12.3022,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.654,10.0,9.0,26.2,300.0,3.4105,2.8065,21.0794,2.9103,1.0
RPC_CC,1,0.0763,discharge,-21.443,2.0,2.0,26.32,300.0,3.3519,2.9999,16.416,2.9103,1.0
RPC_CC,1,0.0481,discharge,-11.421,2.0,2.0,26.31,300.0,3.1731,2.9227,21.9245,2.9103,1.0
RPC_CC,1,0.0481,discharge,-11.421,10.0,8.8,26.31,300.0,3.1731,2.4996,58.9703,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.785,2.0,1.0,26.09,300.0,3.0069,2.8564,22.1821,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.785,10.0,9.0,26.09,300.0,3.0069,2.5175,72.1324,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.808,2.0,2.0,25.58,1457.4,4.185,3.8279,11.98,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.808,10.0,9.01,25.58,1457.4,4.185,3.7582,14.3183,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.848,2.0,2.0,25.93,300.0,4.104,3.7777,10.9322,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.848,10.0,9.0,25.93,300.0,4.104,3.7285,12.5806,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.812,2.0,2.0,26.03,300.0,4.082,3.7641,10.6635,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.812,10.0,9.0,26.03,300.0,4.082,3.7082,12.5386,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.735,2.0,2.0,25.92,300.0,4.0309,3.7001,11.1249,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.735,10.0,9.0,25.92,300.0,4.0309,3.6237,13.6943,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.768,2.0,2.0,25.97,300.0,3.9238,3.6008,10.8504,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.768,10.0,9.0,25.97,300.0,3.9238,3.5374,12.9802,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.749,2.0,2.0,26.01,300.0,3.8303,3.5213,10.3867,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.749,10.0,9.0,26.01,300.0,3.8303,3.4548,12.6221,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.715,2.0,2.0,25.84,300.0,3.7373,3.4251,10.5065,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.715,10.0,9.0,25.84,300.0,3.7373,3.349,13.0675,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.704,2.0,2.0,25.8,300.0,3.6543,3.3435,10.4631,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.704,10.0,9.0,25.8,300.0,3.6543,3.2659,13.0755,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.681,2.0,2.0,25.85,300.0,3.5936,3.2807,10.5419,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.681,10.0,9.0,25.85,300.0,3.5936,3.1983,13.3181,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.709,2.0,1.0,26.02,300.0,3.5092,3.2049,10.2425,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.709,10.0,9.01,26.02,300.0,3.5092,3.107,13.5378,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.618,2.0,2.0,26.12,300.0,3.4453,3.1227,10.892,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.618,10.0,9.0,26.12,300.0,3.4453,3.0278,14.0962,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.68,2.0,2.0,26.21,300.0,3.4102,3.0568,12.3224,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.68,10.0,9.0,26.21,300.0,3.4102,2.8005,21.2591,2.9103,1.0
RPC_CC,1,0.0764,discharge,-20.343,2.0,2.0,26.33,300.0,3.351,3.0165,16.4426,2.9103,1.0
RPC_CC,1,0.0481,discharge,-10.759,2.0,2.0,26.31,300.0,3.171,2.9377,21.6832,2.9103,1.0
RPC_CC,1,0.0481,discharge,-10.759,10.0,9.0,26.31,300.0,3.171,2.5601,56.7777,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.759,2.0,2.0,26.09,300.0,3.0032,2.8197,27.149,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.759,10.0,8.93,26.09,300.0,3.0032,2.4997,74.4933,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.81,2.0,2.0,25.55,1458.4,4.1849,3.8275,11.9891,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.81,10.0,9.0,25.55,1458.4,4.1849,3.758,14.3205,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.851,2.0,2.0,25.9,300.0,4.104,3.7774,10.9412,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.851,10.0,9.0,25.9,300.0,4.104,3.7283,12.5861,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.815,2.0,2.0,26.03,300.0,4.0821,3.764,10.6693,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.815,10.0,9.0,26.03,300.0,4.0821,3.7079,12.5509,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.736,2.0,2.0,25.9,300.0,4.0307,3.6999,11.1244,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.736,10.0,9.0,25.9,300.0,4.0307,3.6233,13.7003,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.77,2.0,2.0,25.95,300.0,3.9239,3.6007,10.8566,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.77,10.0,9.01,25.95,300.0,3.9239,3.5373,12.9862,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.753,2.0,2.0,25.96,300.0,3.8302,3.5211,10.389,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.753,10.0,9.0,25.96,300.0,3.8302,3.4545,12.6275,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.718,2.0,2.0,25.83,300.0,3.7369,3.425,10.4955,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.718,10.0,9.0,25.83,300.0,3.7369,3.3487,13.063,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.707,2.0,1.0,25.79,300.0,3.6541,3.3605,9.883,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.707,10.0,9.0,25.79,300.0,3.6541,3.2658,13.0708,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.684,2.0,2.0,25.88,300.1,3.5933,3.2806,10.5341,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.684,10.0,9.0,25.88,300.1,3.5933,3.1979,13.3201,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.715,2.0,2.0,26.02,300.0,3.5089,3.1861,10.8634,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.715,10.0,9.0,26.02,300.0,3.5089,3.1064,13.5456,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.624,2.0,2.0,26.14,300.0,3.4451,3.1223,10.8964,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.624,10.0,9.0,26.14,300.0,3.4451,3.0267,14.1234,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.557,2.0,2.0,26.19,300.0,3.4102,3.0576,12.3472,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.557,10.0,9.0,26.19,300.0,3.4102,2.8008,21.3398,2.9103,1.0
RPC_CC,1,0.0765,discharge,-19.529,2.0,2.0,26.33,300.0,3.3504,3.0328,16.263,2.9103,1.0
RPC_CC,1,0.0765,discharge,-19.529,10.0,8.57,26.33,300.0,3.3504,2.4996,43.566,2.9103,1.0
RPC_CC,1,0.0481,discharge,-10.779,2.0,2.0,26.33,300.0,3.1701,2.9351,21.8017,2.9103,1.0
RPC_CC,1,0.0481,discharge,-10.779,10.0,9.01,26.33,300.0,3.1701,2.5504,57.4914,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.174,2.0,2.0,26.08,300.0,3.0018,2.8363,26.8068,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.174,10.0,9.0,26.08,300.0,3.0018,2.5803,68.2724,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.812,2.0,2.0,25.57,1459.8,4.1849,3.8273,11.995,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.812,10.0,9.0,25.57,1459.8,4.1849,3.7577,14.3296,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.851,2.0,2.0,25.92,300.0,4.1039,3.7773,10.9412,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.851,10.0,9.0,25.92,300.0,4.1039,3.7281,12.5894,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.816,2.0,2.0,26.02,300.0,4.0822,3.7638,10.6788,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.816,10.0,9.0,26.02,300.0,4.0822,3.7078,12.557,2.9103,1.0
RPC_CC,1,0.8032,discharge,-29.737,2.0,2.0,25.92,300.0,4.0306,3.6997,11.1276,2.9103,1.0
RPC_CC,1,0.8032,discharge,-29.737,10.0,9.0,25.92,300.0,4.0306,3.6231,13.7035,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.77,2.0,1.0,25.95,300.0,3.9237,3.615,10.3693,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.77,10.0,9.0,25.95,300.0,3.9237,3.5372,12.9827,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.753,2.0,2.0,25.98,300.0,3.8302,3.5209,10.3958,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.753,10.0,9.0,25.98,300.0,3.8302,3.4544,12.6309,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.719,2.0,2.0,25.84,300.0,3.7369,3.4246,10.5084,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.719,10.0,9.0,25.84,300.0,3.7369,3.3487,13.0624,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.709,2.0,2.0,25.8,300.0,3.6541,3.3434,10.4581,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.709,10.0,9.0,25.8,300.0,3.6541,3.2657,13.0735,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.684,2.0,2.0,25.86,300.0,3.5932,3.2804,10.5375,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.684,10.0,9.0,25.86,300.0,3.5932,3.1977,13.3235,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.718,2.0,2.0,26.03,300.0,3.5086,3.1859,10.8586,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.718,10.0,9.0,26.03,300.0,3.5086,3.1059,13.5505,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.633,2.0,2.0,26.13,300.0,3.4448,3.1216,10.9068,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.633,10.0,9.0,26.13,300.0,3.4448,3.0255,14.1498,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.583,2.0,2.0,26.2,300.0,3.4101,3.0563,12.378,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.583,10.0,9.0,26.2,300.0,3.4101,2.795,21.5198,2.9103,1.0
RPC_CC,1,0.0766,discharge,-18.761,2.0,2.0,26.35,300.0,3.3498,3.0476,16.1083,2.9103,1.0
RPC_CC,1,0.0766,discharge,-18.761,10.0,9.0,26.35,300.0,3.3498,2.5302,43.6875,2.9103,1.0
RPC_CC,1,0.0481,discharge,-10.811,2.0,2.0,26.3,300.0,3.168,2.9304,21.9776,2.9103,1.0
RPC_CC,1,0.0481,discharge,-10.811,10.0,9.0,26.3,300.0,3.168,2.5357,58.4867,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.193,2.0,1.0,26.09,300.0,2.9981,2.8584,22.5566,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.193,10.0,9.0,26.09,300.0,2.9981,2.5623,70.3664,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.812,2.0,2.0,25.56,1459.8,4.1847,3.8269,12.0017,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.812,10.0,9.0,25.56,1459.8,4.1847,3.7575,14.3296,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.853,2.0,2.0,25.91,300.0,4.1038,3.7769,10.9503,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.853,10.0,9.0,25.91,300.0,4.1038,3.7279,12.5917,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.817,2.0,2.0,26.03,300.0,4.0821,3.7636,10.6818,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.817,10.0,9.0,26.03,300.0,4.0821,3.7075,12.5633,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.74,2.0,2.0,25.94,300.0,4.0305,3.6994,11.133,2.9103,1.0
RPC_CC,1,0.8033,discharge,-29.74,10.0,9.0,25.94,300.0,4.0305,3.6228,13.7086,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.773,2.0,2.0,25.94,300.0,3.9236,3.6004,10.8557,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.773,10.0,9.0,25.94,300.0,3.9236,3.5369,12.9885,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.754,2.0,2.0,25.99,300.0,3.83,3.5209,10.3885,2.9103,1.0
RPC_CC,1,0.6092,discharge,-29.754,10.0,9.0,25.99,300.0,3.83,3.4541,12.6336,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.722,2.0,2.0,25.84,300.0,3.7365,3.4244,10.5006,2.9103,1.0
RPC_CC,1,0.5121,discharge,-29.722,10.0,9.0,25.84,300.0,3.7365,3.3482,13.0644,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.711,2.0,2.0,25.8,300.0,3.6539,3.3431,10.4608,2.9103,1.0
RPC_CC,1,0.4151,discharge,-29.711,10.0,9.0,25.8,300.0,3.6539,3.2654,13.076,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.689,2.0,1.0,25.86,300.0,3.593,3.2976,9.95,2.9103,1.0
RPC_CC,1,0.3181,discharge,-29.689,10.0,9.0,25.86,300.0,3.593,3.1973,13.3284,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.723,2.0,2.0,26.03,300.0,3.5082,3.1854,10.8605,2.9103,1.0
RPC_CC,1,0.221,discharge,-29.723,10.0,9.0,26.03,300.0,3.5082,3.1052,13.5588,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.546,2.0,2.0,26.13,300.0,3.4444,3.1222,10.905,2.9103,1.0
RPC_CC,1,0.1725,discharge,-29.546,10.0,9.0,26.13,300.0,3.4444,3.0257,14.1711,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.611,2.0,2.0,26.19,300.0,3.4096,3.055,12.3941,2.9103,1.0
RPC_CC,1,0.1242,discharge,-28.611,10.0,9.0,26.19,300.0,3.4096,2.7886,21.7053,2.9103,1.0
RPC_CC,1,0.0766,discharge,-18.809,2.0,2.0,26.33,300.0,3.3488,3.0445,16.178,2.9103,1.0
RPC_CC,1,0.0766,discharge,-18.809,10.0,9.0,26.33,300.0,3.3488,2.5134,44.4137,2.9103,1.0
RPC_CC,1,0.0481,discharge,-10.841,2.0,2.0,26.34,300.0,3.166,2.9262,22.1208,2.9103,1.0
RPC_CC,1,0.0481,discharge,-10.841,10.0,9.0,26.34,300.0,3.166,2.5215,59.453,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.212,2.0,2.0,26.1,300.0,2.9945,2.8253,27.2383,2.9103,1.0
RPC_CC,1,0.0339,discharge,-6.212,10.0,9.0,26.1,300.0,2.9945,2.5442,72.4905,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.817,2.0,2.0,25.57,1462.0,4.1847,3.8265,12.0133,2.9103,1.0
RPC_CC,1,0.9973,discharge,-29.817,10.0,9.0,25.57,1462.0,4.1847,3.7572,14.3375,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.855,2.0,1.0,25.91,300.0,4.1039,3.7901,10.5108,2.9103,1.0
RPC_CC,1,0.9488,discharge,-29.855,10.0,9.0,25.91,300.0,4.1039,3.7278,12.5976,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.819,2.0,2.0,26.0,300.0,4.082,3.7635,10.6809,2.9103,1.0
RPC_CC,1,0.9003,discharge,-29.819,10.0,9.0,26.0,300.0,4.082,3.7073,12.5656,2.9103,1.0
RPC_CC,1,0.8032,discharge,-29.741,2.0,2.0,25.91,300.0,4.0304,3.6992,11.1361,2.9103,1.0
RPC_CC,1,0.8032,discharge,-29.741,10.0,9.0,25.91,300.0,4.0304,3.6226,13.7117,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.773,2.0,2.0,25.94,300.0,3.9238,3.6001,10.8721,2.9103,1.0
RPC_CC,1,0.7062,discharge,-29.773,10.0,9.0,25.94,300.0,3.9238,3.5369,12.9948,2.9103,1.0
