cell,cycle,SOH,SOC,tau_s,OCV_V,R_used_mOhm,I_at_rate_A,I_star_A,I_limited_A,V_at_limit_V,SOP_W,I_max_measured_A,SOP_measured_floor_W,limited_by,rate_extrapolated,ocv_soh_gap,low_soc_hyst
BOOST,337,0.94639,0.9527,10.0,4.11198,14.07,32.552,114.57,35.0,3.6195,126.68,32.552,118.94,current_rating,1,0.0,0
BOOST,337,0.94639,0.9056,2.0,4.08836,11.696,32.551,135.809,35.0,3.679,128.77,32.551,120.69,current_rating,1,0.0,0
BOOST,337,0.94639,0.9056,10.0,4.08836,14.052,32.551,113.036,35.0,3.5965,125.88,32.551,118.19,current_rating,1,0.0,0
BOOST,337,0.94639,0.8112,2.0,4.04315,11.563,32.551,133.451,35.0,3.6384,127.35,32.551,119.36,current_rating,1,0.0,0
BOOST,337,0.94639,0.8112,10.0,4.04315,14.522,32.551,106.264,35.0,3.5349,123.72,32.551,116.22,current_rating,1,0.0,0
BOOST,337,0.94639,0.7168,2.0,3.93667,11.375,32.553,126.297,35.0,3.5385,123.85,32.553,116.1,current_rating,1,0.0,0
BOOST,337,0.94639,0.7168,10.0,3.93667,13.867,32.553,103.606,35.0,3.4513,120.8,32.553,113.46,current_rating,1,0.0,0
BOOST,337,0.94639,0.6225,2.0,3.86148,11.028,32.553,123.454,35.0,3.4755,121.64,32.553,114.02,current_rating,1,0.0,0
BOOST,337,0.94639,0.6225,10.0,3.86148,13.704,32.553,99.35,35.0,3.3818,118.36,32.553,111.18,current_rating,1,0.0,0
BOOST,337,0.94639,0.5282,2.0,3.7594,10.854,32.551,116.034,35.0,3.3795,118.28,32.551,110.87,current_rating,1,0.0,0
BOOST,337,0.94639,0.5282,10.0,3.7594,13.689,32.551,91.999,35.0,3.2803,114.81,32.551,107.87,current_rating,1,0.0,0
BOOST,337,0.94639,0.4338,2.0,3.67167,10.801,32.553,108.48,35.0,3.2936,115.28,32.553,108.08,current_rating,1,0.0,0
BOOST,337,0.94639,0.4338,10.0,3.67167,13.615,32.553,86.059,35.0,3.1952,111.83,32.553,105.1,current_rating,1,0.0,0
BOOST,337,0.94639,0.3394,2.0,3.60904,10.918,32.552,101.58,35.0,3.2269,112.94,32.552,105.91,current_rating,1,0.0,0
BOOST,337,0.94639,0.3394,10.0,3.60904,13.944,32.552,79.536,35.0,3.121,109.24,32.552,102.71,current_rating,1,0.0,0
BOOST,337,0.94639,0.2451,2.0,3.53337,11.797,32.551,87.597,35.0,3.1205,109.22,32.551,102.52,current_rating,1,0.0,0
BOOST,337,0.94639,0.2451,10.0,3.53337,16.015,32.551,64.526,35.0,2.9728,104.05,32.551,98.05,current_rating,1,0.0,0
BOOST,337,0.94639,0.1979,2.0,3.48237,12.533,32.553,78.38,35.0,3.0437,106.53,32.553,100.08,current_rating,1,0.0,0
BOOST,337,0.94639,0.1979,10.0,3.48237,19.424,32.553,50.576,35.0,2.8025,98.09,32.553,92.78,current_rating,1,0.0,0
BOOST,337,0.94639,0.1507,2.0,3.4302,15.406,32.553,60.381,35.0,2.891,101.19,32.553,95.34,current_rating,1,0.0,0
BOOST,337,0.94639,0.1507,10.0,3.4302,28.12,32.553,33.079,33.079,2.5,82.7,32.553,81.86,voltage,0,0.0,0
BOOST,337,0.94639,0.1035,2.0,3.38446,23.89,22.336,37.023,35.0,2.5483,89.19,22.336,63.68,current_rating,1,0.0,0
BOOST,337,0.94639,0.1035,10.0,3.38446,38.678,22.336,22.867,22.867,2.5,57.17,22.336,56.3,voltage,0,0.0,0
BOOST,375,0.94138,0.9529,2.0,4.11218,12.341,32.38,130.636,35.0,3.6802,128.81,32.38,120.21,current_rating,1,0.0,0
BOOST,375,0.94138,0.9529,10.0,4.11218,14.333,32.38,112.481,35.0,3.6105,126.37,32.38,118.12,current_rating,1,0.0,0
BOOST,375,0.94138,0.9061,2.0,4.0885,11.937,32.378,133.073,35.0,3.6707,128.47,32.378,119.86,current_rating,1,0.0,0
BOOST,375,0.94138,0.9061,10.0,4.0885,14.322,32.378,110.917,35.0,3.5872,125.55,32.378,117.36,current_rating,1,0.0,0
BOOST,375,0.94138,0.8122,2.0,4.04338,11.891,32.378,129.796,35.0,3.6272,126.95,32.378,118.45,current_rating,1,0.0,0
BOOST,375,0.94138,0.8122,10.0,4.04338,14.809,32.378,104.216,35.0,3.525,123.38,32.378,115.39,current_rating,1,0.0,0
BOOST,375,0.94138,0.7184,2.0,3.93709,11.545,32.378,124.478,35.0,3.533,123.66,32.378,115.37,current_rating,1,0.0,0
BOOST,375,0.94138,0.7184,10.0,3.93709,14.074,32.378,102.106,35.0,3.4445,120.56,32.378,112.72,current_rating,1,0.0,0
BOOST,375,0.94138,0.6245,2.0,3.86138,11.26,32.379,120.899,35.0,3.4673,121.35,32.379,113.22,current_rating,1,0.0,0
BOOST,375,0.94138,0.6245,10.0,3.86138,13.99,32.379,97.307,35.0,3.3717,118.01,32.379,110.36,current_rating,1,0.0,0
BOOST,375,0.94138,0.5306,2.0,3.76068,10.868,32.379,115.997,35.0,3.3803,118.31,32.379,110.37,current_rating,1,0.0,0
BOOST,375,0.94138,0.5306,10.0,3.76068,13.722,32.379,91.874,35.0,3.2804,114.81,32.379,107.38,current_rating,1,0.0,0
BOOST,375,0.94138,0.4368,2.0,3.67281,10.977,32.378,106.846,35.0,3.2886,115.1,32.378,107.41,current_rating,1,0.0,0
BOOST,375,0.94138,0.4368,10.0,3.67281,13.837,32.378,84.762,35.0,3.1885,111.6,32.378,104.41,current_rating,1,0.0,0
BOOST,375,0.94138,0.3429,2.0,3.61004,11.177,32.379,99.315,35.0,3.2188,112.66,32.379,105.17,current_rating,1,0.0,0
BOOST,375,0.94138,0.3429,10.0,3.61004,14.275,32.379,77.763,35.0,3.1104,108.87,32.379,101.92,current_rating,1,0.0,0
BOOST,375,0.94138,0.2491,2.0,3.53487,11.832,32.379,87.466,35.0,3.1208,109.23,32.379,102.05,current_rating,1,0.0,0
BOOST,375,0.94138,0.2491,10.0,3.53487,16.122,32.379,64.192,35.0,2.9706,103.97,32.379,97.55,current_rating,1,0.0,0
BOOST,375,0.94138,0.2021,2.0,3.48421,13.163,32.379,74.771,35.0,3.0235,105.82,32.379,99.02,current_rating,1,0.0,0
BOOST,375,0.94138,0.2021,10.0,3.48421,20.742,32.379,47.451,35.0,2.7582,96.54,32.379,91.07,current_rating,1,0.0,0
BOOST,375,0.94138,0.1552,2.0,3.43228,15.802,32.381,58.996,35.0,2.8792,100.77,32.381,94.57,current_rating,1,0.0,0
BOOST,375,0.94138,0.1552,10.0,3.43228,28.298,32.381,32.946,32.946,2.5,82.36,32.381,81.47,voltage,0,0.0,0
BOOST,375,0.94138,0.1082,2.0,3.38702,24.405,22.155,36.345,35.0,2.5328,88.65,22.155,63.06,current_rating,1,0.0,0
BOOST,375,0.94138,0.1082,10.0,3.38702,39.061,22.155,22.708,22.708,2.5,56.77,22.155,55.87,voltage,0,0.0,0
BOOST,412,0.93722,0.9531,2.0,4.11214,12.455,32.235,129.433,35.0,3.6762,128.67,32.235,119.61,current_rating,1,0.0,0
BOOST,412,0.93722,0.9531,10.0,4.11214,14.478,32.235,111.35,35.0,3.6054,126.19,32.235,117.51,current_rating,1,0.0,0
BOOST,412,0.93722,0.9086,2.0,4.08922,12.642,32.235,125.714,35.0,3.6468,127.64,32.235,118.68,current_rating,1,0.0,0
BOOST,412,0.93722,0.9086,10.0,4.08922,15.151,32.235,104.89,35.0,3.5589,124.56,32.235,116.07,current_rating,1,0.0,0
BOOST,412,0.93722,0.7921,2.0,4.01894,12.272,32.236,123.773,35.0,3.5894,125.63,32.236,116.8,current_rating,1,0.0,0
BOOST,412,0.93722,0.7921,10.0,4.01894,15.073,32.236,100.771,35.0,3.4914,122.2,32.236,113.89,current_rating,1,0.0,0
BOOST,412,0.93722,0.6987,2.0,3.92049,11.726,32.237,121.144,35.0,3.5101,122.85,32.237,114.2,current_rating,1,0.0,0
BOOST,412,0.93722,0.6987,10.0,3.92049,14.362,32.237,98.904,35.0,3.4178,119.62,32.237,111.46,current_rating,1,0.0,0
BOOST,412,0.93722,0.6053,2.0,3.83825,11.272,32.238,118.719,35.0,3.4437,120.53,32.238,112.02,current_rating,1,0.0,0
BOOST,412,0.93722,0.6053,10.0,3.83825,14.07,32.238,95.111,35.0,3.3458,117.1,32.238,109.11,current_rating,1,0.0,0
BOOST,412,0.93722,0.5119,2.0,3.73995,11.155,32.237,111.157,35.0,3.3495,117.23,32.237,108.97,current_rating,1,0.0,0
BOOST,412,0.93722,0.5119,10.0,3.73995,14.055,32.237,88.219,35.0,3.248,113.68,32.237,105.96,current_rating,1,0.0,0
BOOST,412,0.93722,0.4184,2.0,3.65816,11.127,32.237,104.086,35.0,3.2687,114.41,32.237,106.36,current_rating,1,0.0,0
BOOST,412,0.93722,0.4184,10.0,3.65816,14.062,32.237,82.364,35.0,3.166,110.81,32.237,103.32,current_rating,1,0.0,0
BOOST,412,0.93722,0.325,2.0,3.59616,11.397,32.237,96.181,35.0,3.1973,111.9,32.237,104.09,current_rating,1,0.0,0
BOOST,412,0.93722,0.325,10.0,3.59616,14.759,32.237,74.268,35.0,3.0796,107.79,32.237,100.59,current_rating,1,0.0,0
BOOST,412,0.93722,0.2315,2.0,3.5144,12.659,32.238,80.133,35.0,3.0713,107.5,32.238,100.14,current_rating,1,0.0,0
BOOST,412,0.93722,0.2315,10.0,3.5144,18.342,32.238,55.306,35.0,2.8724,100.54,32.238,94.23,current_rating,1,0.0,0
BOOST,412,0.93722,0.1848,2.0,3.46039,14.165,32.235,67.802,35.0,2.9646,103.76,32.235,96.83,current_rating,1,0.0,0
BOOST,412,0.93722,0.1848,10.0,3.46039,25.947,32.235,37.014,35.0,2.5522,89.33,32.235,84.58,current_rating,1,0.0,0
BOOST,412,0.93722,0.1381,2.0,3.41495,22.999,28.475,39.782,35.0,2.61,91.35,28.475,78.59,current_rating,1,0.0,0
BOOST,412,0.93722,0.1381,10.0,3.41495,31.536,28.475,29.013,29.013,2.5,72.53,28.475,71.67,voltage,0,0.0,0
BOOST,412,0.93722,0.0913,2.0,3.35453,52.066,14.082,16.412,16.412,2.5,41.03,14.082,36.91,voltage,1,0.0,1
BOOST,412,0.93722,0.0913,10.0,3.35453,57.748,14.082,14.798,14.798,2.5,36.99,14.082,35.79,voltage,1,0.0,1
BOOST,450,0.93157,0.9535,2.0,4.11191,12.796,32.042,125.973,35.0,3.6641,128.24,32.042,118.62,current_rating,1,0.0,0
BOOST,450,0.93157,0.9535,10.0,4.11191,14.806,32.042,108.872,35.0,3.5937,125.78,32.042,116.55,current_rating,1,0.0,0
BOOST,450,0.93157,0.907,2.0,4.08851,12.237,32.042,129.811,35.0,3.6602,128.11,32.042,118.44,current_rating,1,0.0,0
BOOST,450,0.93157,0.907,10.0,4.08851,14.665,32.042,108.319,35.0,3.5752,125.13,32.042,115.95,current_rating,1,0.0,0
BOOST,450,0.93157,0.8142,2.0,4.04254,12.316,32.041,125.252,35.0,3.6115,126.4,32.041,116.88,current_rating,1,0.0,0
BOOST,450,0.93157,0.8142,10.0,4.04254,15.352,32.041,100.477,35.0,3.5052,122.68,32.041,113.77,current_rating,1,0.0,0
BOOST,450,0.93157,0.7213,2.0,3.93669,11.71,32.04,122.685,35.0,3.5268,123.44,32.04,114.11,current_rating,1,0.0,0
BOOST,450,0.93157,0.7213,10.0,3.93669,14.288,32.04,100.549,35.0,3.4366,120.28,32.04,111.46,current_rating,1,0.0,0
BOOST,450,0.93157,0.6284,2.0,3.86041,11.576,32.041,117.522,35.0,3.4553,120.93,32.041,111.81,current_rating,1,0.0,0
BOOST,450,0.93157,0.6284,10.0,3.86041,14.394,32.041,94.512,35.0,3.3566,117.48,32.041,108.91,current_rating,1,0.0,0
BOOST,450,0.93157,0.5355,2.0,3.7624,11.168,32.039,113.041,35.0,3.3715,118.0,32.039,109.08,current_rating,1,0.0,0
BOOST,450,0.93157,0.5355,10.0,3.7624,14.102,32.039,89.522,35.0,3.2688,114.41,32.039,106.07,current_rating,1,0.0,0
BOOST,450,0.93157,0.4427,2.0,3.67425,11.316,32.042,103.765,35.0,3.2782,114.74,32.042,106.11,current_rating,1,0.0,0
BOOST,450,0.93157,0.4427,10.0,3.67425,14.256,32.042,82.367,35.0,3.1753,111.13,32.042,103.09,current_rating,1,0.0,0
BOOST,450,0.93157,0.3498,2.0,3.61124,11.513,32.041,96.517,35.0,3.2083,112.29,32.041,103.89,current_rating,1,0.0,0
BOOST,450,0.93157,0.3498,10.0,3.61124,14.794,32.041,75.117,35.0,3.0935,108.27,32.041,100.52,current_rating,1,0.0,0
BOOST,450,0.93157,0.257,2.0,3.53652,12.309,32.041,84.207,35.0,3.1057,108.7,32.041,100.68,current_rating,1,0.0,0
BOOST,450,0.93157,0.257,10.0,3.53652,16.878,32.041,61.411,35.0,2.9458,103.1,32.041,95.99,current_rating,1,0.0,0
BOOST,450,0.93157,0.2105,2.0,3.48654,13.745,32.04,71.773,35.0,3.0055,105.19,32.04,97.6,current_rating,1,0.0,0
BOOST,450,0.93157,0.2105,10.0,3.48654,21.888,32.04,45.072,35.0,2.7205,95.22,32.04,89.24,current_rating,1,0.0,0
BOOST,450,0.93157,0.1641,2.0,3.43511,16.026,32.042,58.351,35.0,2.8742,100.6,32.042,93.61,current_rating,1,0.0,0
BOOST,450,0.93157,0.1641,10.0,3.43511,28.712,32.042,32.568,32.568,2.5,81.42,32.042,80.59,voltage,0,0.0,0
BOOST,450,0.93157,0.1176,2.0,3.3899,25.57,21.815,34.803,34.803,2.5,87.01,21.815,61.78,voltage,1,0.0,0
BOOST,450,0.93157,0.1176,10.0,3.3899,39.881,21.815,22.314,22.314,2.5,55.78,21.815,54.97,voltage,0,0.0,0
BOOST,487,0.91435,0.9543,2.0,4.11019,13.201,31.436,121.971,35.0,3.6481,127.69,31.436,116.16,current_rating,1,0.0,0
BOOST,487,0.91435,0.9543,10.0,4.11019,15.161,31.436,106.206,35.0,3.5796,125.28,31.436,114.23,current_rating,1,0.0,0
BOOST,487,0.91435,0.9087,2.0,4.08752,12.781,31.438,124.212,35.0,3.6402,127.41,31.438,115.87,current_rating,1,0.0,0
BOOST,487,0.91435,0.9087,10.0,4.08752,15.198,31.438,104.455,35.0,3.5556,124.45,31.438,113.48,current_rating,1,0.0,0
BOOST,487,0.91435,0.8176,2.0,4.03945,12.654,31.438,121.662,35.0,3.5966,125.88,31.438,114.49,current_rating,1,0.0,0
BOOST,487,0.91435,0.8176,10.0,4.03945,15.634,31.438,98.469,35.0,3.4923,122.23,31.438,111.54,current_rating,1,0.0,0
BOOST,487,0.91435,0.7265,2.0,3.93611,12.063,31.436,119.055,35.0,3.5139,122.99,31.436,111.81,current_rating,1,0.0,0
BOOST,487,0.91435,0.7265,10.0,3.93611,14.687,31.436,97.781,35.0,3.4221,119.77,31.436,109.22,current_rating,1,0.0,0
BOOST,487,0.91435,0.6354,2.0,3.85881,11.776,31.438,115.392,35.0,3.4467,120.63,31.438,109.67,current_rating,1,0.0,0
BOOST,487,0.91435,0.6354,10.0,3.85881,14.622,31.438,92.927,35.0,3.347,117.15,31.438,106.86,current_rating,1,0.0,0
BOOST,487,0.91435,0.5443,2.0,3.76519,11.468,31.435,110.322,35.0,3.3638,117.73,31.435,107.03,current_rating,1,0.0,0
BOOST,487,0.91435,0.5443,10.0,3.76519,14.525,31.435,87.103,35.0,3.2568,113.99,31.435,104.01,current_rating,1,0.0,0
BOOST,487,0.91435,0.4531,2.0,3.6769,11.48,31.437,102.517,35.0,3.2751,114.63,31.437,104.25,current_rating,1,0.0,0
BOOST,487,0.91435,0.4531,10.0,3.6769,14.442,31.437,81.494,35.0,3.1714,111.0,31.437,101.32,current_rating,1,0.0,0
BOOST,487,0.91435,0.362,2.0,3.61339,11.731,31.437,94.907,35.0,3.2028,112.1,31.437,102.0,current_rating,1,0.0,0
BOOST,487,0.91435,0.362,10.0,3.61339,14.944,31.437,74.503,35.0,3.0903,108.16,31.437,98.83,current_rating,1,0.0,0
BOOST,487,0.91435,0.2709,2.0,3.53934,12.606,31.437,82.447,35.0,3.0981,108.43,31.437,98.81,current_rating,1,0.0,0
BOOST,487,0.91435,0.2709,10.0,3.53934,17.222,31.437,60.351,35.0,2.9366,102.78,31.437,94.25,current_rating,1,0.0,0
BOOST,487,0.91435,0.2253,2.0,3.49062,13.793,31.436,71.82,35.0,3.0079,105.28,31.436,96.1,current_rating,1,0.0,0
BOOST,487,0.91435,0.2253,10.0,3.49062,21.431,31.436,46.224,35.0,2.7405,95.92,31.436,88.55,current_rating,1,0.0,0
BOOST,487,0.91435,0.1798,2.0,3.44018,16.284,31.436,57.737,35.0,2.8702,100.46,31.436,92.05,current_rating,1,0.0,0
BOOST,487,0.91435,0.1798,10.0,3.44018,29.463,31.436,31.91,31.91,2.5,79.78,31.436,79.03,voltage,0,0.0,0
BOOST,487,0.91435,0.1342,2.0,3.3954,34.158,22.521,26.213,26.213,2.5,65.53,22.521,59.14,voltage,1,0.0,0
BOOST,487,0.91435,0.1342,10.0,3.3954,39.038,22.521,22.936,22.936,2.5,57.34,22.521,56.67,voltage,0,0.0,0
BOOST,525,0.91868,0.9541,2.0,4.10809,13.197,31.606,121.854,35.0,3.6462,127.62,31.606,116.66,current_rating,1,0.0,0
BOOST,525,0.91868,0.9541,10.0,4.10809,15.25,31.606,105.446,35.0,3.5743,125.1,31.606,114.61,current_rating,1,0.0,0
BOOST,525,0.91868,0.9083,2.0,4.08668,12.915,31.606,122.853,35.0,3.6346,127.21,31.606,116.26,current_rating,1,0.0,0
BOOST,525,0.91868,0.9083,10.0,4.08668,15.456,31.606,102.658,35.0,3.5457,124.1,31.606,113.72,current_rating,1,0.0,0
BOOST,525,0.91868,0.8166,2.0,4.03757,12.793,31.604,120.192,35.0,3.5898,125.64,31.604,114.83,current_rating,1,0.0,0
BOOST,525,0.91868,0.8166,10.0,4.03757,15.78,31.604,97.441,35.0,3.4853,121.99,31.604,111.84,current_rating,1,0.0,0
BOOST,525,0.91868,0.725,2.0,3.93391,12.248,31.605,117.072,35.0,3.5052,122.68,31.605,112.1,current_rating,1,0.0,0
BOOST,525,0.91868,0.725,10.0,3.93391,14.979,31.605,95.731,35.0,3.4097,119.34,31.605,109.37,current_rating,1,0.0,0
BOOST,525,0.91868,0.6334,2.0,3.85651,11.872,31.605,114.266,35.0,3.441,120.44,31.605,110.03,current_rating,1,0.0,0
BOOST,525,0.91868,0.6334,10.0,3.85651,14.76,31.605,91.903,35.0,3.3399,116.9,31.605,107.14,current_rating,1,0.0,0
BOOST,525,0.91868,0.5418,2.0,3.7619,11.473,31.605,109.989,35.0,3.3603,117.61,31.605,107.43,current_rating,1,0.0,0
BOOST,525,0.91868,0.5418,10.0,3.7619,14.552,31.605,86.719,35.0,3.2526,113.84,31.605,104.36,current_rating,1,0.0,0
BOOST,525,0.91868,0.4502,2.0,3.67405,11.691,31.606,100.425,35.0,3.2649,114.27,31.606,104.44,current_rating,1,0.0,0
BOOST,525,0.91868,0.4502,10.0,3.67405,14.693,31.606,79.903,35.0,3.1598,110.59,31.606,101.44,current_rating,1,0.0,0
BOOST,525,0.91868,0.3586,2.0,3.61089,11.735,31.606,94.664,35.0,3.2002,112.01,31.606,102.4,current_rating,1,0.0,0
BOOST,525,0.91868,0.3586,10.0,3.61089,15.095,31.606,73.592,35.0,3.0826,107.89,31.606,99.05,current_rating,1,0.0,0
BOOST,525,0.91868,0.267,2.0,3.53557,12.973,31.604,79.825,35.0,3.0815,107.85,31.604,98.78,current_rating,1,0.0,0
BOOST,525,0.91868,0.267,10.0,3.53557,18.102,31.604,57.207,35.0,2.902,101.57,31.604,93.66,current_rating,1,0.0,0
BOOST,525,0.91868,0.2212,2.0,3.486,14.27,31.604,69.095,35.0,2.9865,104.53,31.604,95.92,current_rating,1,0.0,0
BOOST,525,0.91868,0.2212,10.0,3.486,23.035,31.604,42.804,35.0,2.6798,93.79,31.604,87.16,current_rating,1,0.0,0
BOOST,525,0.91868,0.1754,2.0,3.4363,17.529,31.605,53.415,35.0,2.8228,98.8,31.605,91.1,current_rating,1,0.0,0
BOOST,525,0.91868,0.1754,10.0,3.4363,29.103,31.605,32.172,32.172,2.5,80.43,31.605,79.53,voltage,0,0.0,0
BOOST,525,0.91868,0.1295,2.0,3.38981,27.564,20.995,32.282,32.282,2.5,80.7,20.995,59.02,voltage,1,0.0,0
BOOST,525,0.91868,0.1295,10.0,3.38981,41.31,20.995,21.54,21.54,2.5,53.85,20.995,52.96,voltage,0,0.0,0
BOOST,562,0.91511,0.9543,2.0,4.10971,13.598,31.474,118.374,35.0,3.6338,127.18,31.474,115.88,current_rating,1,0.0,0
BOOST,562,0.91511,0.9543,10.0,4.10971,15.645,31.474,102.892,35.0,3.5621,124.68,31.474,113.85,current_rating,1,0.0,0
BOOST,562,0.91511,0.9086,2.0,4.08733,13.198,31.475,120.272,35.0,3.6254,126.89,31.475,115.57,current_rating,1,0.0,0
BOOST,562,0.91511,0.9086,10.0,4.08733,15.73,31.475,100.911,35.0,3.5368,123.79,31.475,113.07,current_rating,1,0.0,0
BOOST,562,0.91511,0.8174,2.0,4.03897,13.039,31.474,118.026,35.0,3.5826,125.39,31.474,114.21,current_rating,1,0.0,0
BOOST,562,0.91511,0.8174,10.0,4.03897,16.058,31.474,95.84,35.0,3.477,121.69,31.474,111.22,current_rating,1,0.0,0
BOOST,562,0.91511,0.7262,2.0,3.9356,12.429,31.474,115.501,35.0,3.5006,122.52,31.474,111.56,current_rating,1,0.0,0
BOOST,562,0.91511,0.7262,10.0,3.9356,15.124,31.474,94.924,35.0,3.4063,119.22,31.474,108.89,current_rating,1,0.0,0
BOOST,562,0.91511,0.6349,2.0,3.8582,12.058,31.474,112.643,35.0,3.4362,120.27,31.474,109.49,current_rating,1,0.0,0
BOOST,562,0.91511,0.6349,10.0,3.8582,14.993,31.474,90.587,35.0,3.3334,116.67,31.474,106.58,current_rating,1,0.0,0
BOOST,562,0.91511,0.5437,2.0,3.76443,11.826,31.473,106.92,35.0,3.3505,117.27,31.473,106.76,current_rating,1,0.0,0
BOOST,562,0.91511,0.5437,10.0,3.76443,14.975,31.473,84.438,35.0,3.2403,113.41,31.473,103.64,current_rating,1,0.0,0
BOOST,562,0.91511,0.4525,2.0,3.67622,11.87,31.473,99.088,35.0,3.2608,114.13,31.473,103.94,current_rating,1,0.0,0
BOOST,562,0.91511,0.4525,10.0,3.67622,14.924,31.473,78.815,35.0,3.1539,110.39,31.473,100.92,current_rating,1,0.0,0
BOOST,562,0.91511,0.3613,2.0,3.6128,12.166,31.473,91.468,35.0,3.187,111.54,31.473,101.65,current_rating,1,0.0,0
BOOST,562,0.91511,0.3613,10.0,3.6128,15.537,31.473,71.622,35.0,3.069,107.41,31.473,98.32,current_rating,1,0.0,0
BOOST,562,0.91511,0.27,2.0,3.53842,13.227,31.473,78.507,35.0,3.0755,107.64,31.473,98.26,current_rating,1,0.0,0
BOOST,562,0.91511,0.27,10.0,3.53842,18.305,31.473,56.73,35.0,2.8978,101.42,31.473,93.23,current_rating,1,0.0,0
BOOST,562,0.91511,0.2244,2.0,3.48943,14.558,31.474,67.965,35.0,2.9799,104.3,31.474,95.41,current_rating,1,0.0,0
BOOST,562,0.91511,0.2244,10.0,3.48943,23.372,31.474,42.335,35.0,2.6714,93.5,31.474,86.67,current_rating,1,0.0,0
BOOST,562,0.91511,0.1787,2.0,3.43919,17.503,31.475,53.659,35.0,2.8266,98.93,31.475,90.91,current_rating,1,0.0,0
BOOST,562,0.91511,0.1787,10.0,3.43919,29.328,31.475,32.024,32.024,2.5,80.06,31.475,79.19,voltage,0,0.0,0
BOOST,562,0.91511,0.1331,2.0,3.39403,26.223,21.592,34.094,34.094,2.5,85.23,21.592,61.06,voltage,1,0.0,0
BOOST,562,0.91511,0.1331,10.0,3.39403,40.487,21.592,22.082,22.082,2.5,55.2,21.592,54.41,voltage,0,0.0,0
BOOST,600,0.91146,0.9544,2.0,4.11162,13.847,31.35,116.389,35.0,3.627,126.94,31.35,115.29,current_rating,1,0.0,0
BOOST,600,0.91146,0.9544,10.0,4.11162,15.898,31.35,101.373,35.0,3.5552,124.43,31.35,113.27,current_rating,1,0.0,0
BOOST,600,0.91146,0.909,2.0,4.08811,13.48,31.349,117.808,35.0,3.6163,126.57,31.349,114.91,current_rating,1,0.0,0
BOOST,600,0.91146,0.909,10.0,4.08811,16.039,31.349,99.017,35.0,3.5267,123.44,31.349,112.4,current_rating,1,0.0,0
BOOST,600,0.91146,0.8181,2.0,4.04057,13.27,31.348,116.091,35.0,3.5761,125.16,31.348,113.62,current_rating,1,0.0,0
BOOST,600,0.91146,0.8181,10.0,4.04057,16.298,31.348,94.527,35.0,3.4701,121.46,31.348,110.65,current_rating,1,0.0,0
BOOST,600,0.91146,0.7272,2.0,3.93745,12.619,31.349,113.91,35.0,3.4958,122.35,31.349,111.03,current_rating,1,0.0,0
BOOST,600,0.91146,0.7272,10.0,3.93745,15.343,31.349,93.685,35.0,3.4004,119.02,31.349,108.36,current_rating,1,0.0,0
BOOST,600,0.91146,0.6364,2.0,3.86012,12.25,31.348,111.034,35.0,3.4314,120.1,31.348,108.97,current_rating,1,0.0,0
BOOST,600,0.91146,0.6364,10.0,3.86012,15.216,31.348,89.386,35.0,3.3275,116.46,31.348,106.05,current_rating,1,0.0,0
BOOST,600,0.91146,0.5455,2.0,3.767,12.102,31.35,104.693,35.0,3.3434,117.02,31.35,106.2,current_rating,1,0.0,0
BOOST,600,0.91146,0.5455,10.0,3.767,15.218,31.35,83.254,35.0,3.2344,113.2,31.35,103.14,current_rating,1,0.0,0
BOOST,600,0.91146,0.4546,2.0,3.67849,12.067,31.35,97.662,35.0,3.2561,113.97,31.35,103.46,current_rating,1,0.0,0
BOOST,600,0.91146,0.4546,10.0,3.67849,15.155,31.35,77.764,35.0,3.1481,110.18,31.35,100.43,current_rating,1,0.0,0
BOOST,600,0.91146,0.3638,2.0,3.6147,12.36,31.35,90.183,35.0,3.1821,111.37,31.35,101.17,current_rating,1,0.0,0
BOOST,600,0.91146,0.3638,10.0,3.6147,15.777,31.35,70.655,35.0,3.0625,107.19,31.35,97.82,current_rating,1,0.0,0
BOOST,600,0.91146,0.2729,2.0,3.54131,13.508,31.351,77.087,35.0,3.0685,107.4,31.351,97.75,current_rating,1,0.0,0
BOOST,600,0.91146,0.2729,10.0,3.54131,18.749,31.351,55.54,35.0,2.8851,100.98,31.351,92.6,current_rating,1,0.0,0
BOOST,600,0.91146,0.2275,2.0,3.49308,14.887,31.35,66.709,35.0,2.972,104.02,31.35,94.88,current_rating,1,0.0,0
BOOST,600,0.91146,0.2275,10.0,3.49308,24.0,31.35,41.378,35.0,2.6531,92.86,31.35,85.92,current_rating,1,0.0,0
BOOST,600,0.91146,0.182,2.0,3.44227,17.963,31.348,52.456,35.0,2.8136,98.47,31.348,90.26,current_rating,1,0.0,0
BOOST,600,0.91146,0.182,10.0,3.44227,29.444,31.348,32.002,32.002,2.5,80.01,31.348,78.97,voltage,0,0.0,0
BOOST,600,0.91146,0.1366,2.0,3.39821,27.168,21.26,33.061,33.061,2.5,82.65,21.26,59.97,voltage,1,0.0,0
BOOST,600,0.91146,0.1366,10.0,3.39821,41.157,21.26,21.824,21.824,2.5,54.56,21.26,53.64,voltage,0,0.0,0
BOOST,637,0.90779,0.9546,2.0,4.11154,14.109,31.221,114.22,35.0,3.6177,126.62,31.221,114.61,current_rating,1,0.0,0
BOOST,637,0.90779,0.9546,10.0,4.11154,16.207,31.221,99.435,35.0,3.5443,124.05,31.221,112.57,current_rating,1,0.0,0
