protocol,cycle,SOH,CAP_Ah,SOC,soc_group,direction,rate_rank,I_A,CRate_rated,tau_s,tau_actual_s,V_pre_V,V_tau_V,R_mOhm,file
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7711,4,charge,0,1.12,0.373,10.0,9.9,3.8207,3.8744,47.955,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.771,4,discharge,1,-8.953,2.984,2.0,1.9,3.8194,3.5288,32.4584,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.771,4,discharge,1,-8.953,2.984,10.0,9.9,3.8194,3.4543,40.7796,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7711,4,charge,1,4.477,1.492,2.0,2.0,3.8295,3.983,34.2856,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7711,4,charge,1,4.477,1.492,10.0,9.9,3.8295,4.0156,41.5671,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.771,4,discharge,2,-17.907,5.969,2.0,2.0,3.8215,3.3171,28.1678,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.771,4,discharge,2,-17.907,5.969,10.0,9.9,3.8215,3.1961,34.9249,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7712,4,charge,2,11.934,3.978,2.0,1.9,3.8386,4.2001,30.2916,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7712,4,charge,2,11.934,3.978,10.0,9.9,3.8386,4.2,30.2832,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7709,4,discharge,3,-25.739,8.58,2.0,1.9,3.8245,3.1653,25.6109,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7709,4,discharge,3,-25.739,8.58,10.0,9.9,3.8245,2.9951,32.2235,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7713,4,charge,3,11.831,3.944,2.0,1.9,3.8466,4.2001,29.8791,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.7713,4,charge,3,11.831,3.944,10.0,9.9,3.8466,4.2,29.8707,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6965,5,discharge,0,-2.24,0.747,2.0,2.0,3.7393,3.6549,37.6786,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6965,5,discharge,0,-2.24,0.747,10.0,9.9,3.7393,3.6278,49.7768,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6965,5,charge,0,1.12,0.373,2.0,2.0,3.7428,3.7853,37.9498,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6965,5,charge,0,1.12,0.373,10.0,9.9,3.7428,3.7978,49.1115,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6964,5,discharge,1,-8.953,2.984,2.0,1.9,3.7422,3.4524,32.368,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6964,5,discharge,1,-8.953,2.984,10.0,9.9,3.7422,3.3752,40.9905,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6965,5,charge,1,4.477,1.492,2.0,2.0,3.7529,3.9057,34.1285,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6965,5,charge,1,4.477,1.492,10.0,9.9,3.7529,3.94,41.7895,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6963,5,discharge,2,-17.909,5.97,2.0,2.0,3.7453,3.2406,28.1814,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6963,5,discharge,2,-17.909,5.97,10.0,9.9,3.7453,3.1155,35.1667,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6966,5,charge,2,13.43,4.477,2.0,2.0,3.7634,4.1282,27.1631,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6966,5,charge,2,13.43,4.477,10.0,9.9,3.7634,4.1917,31.8913,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6963,5,discharge,3,-25.741,8.58,2.0,2.0,3.7487,3.0847,25.7954,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6963,5,discharge,3,-25.741,8.58,10.0,9.9,3.7487,2.9145,32.4074,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6966,5,charge,3,15.475,5.158,2.0,2.0,3.7726,4.2001,27.6252,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6966,5,charge,3,15.475,5.158,10.0,9.9,3.7726,4.2,27.6187,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6219,6,discharge,0,-2.24,0.747,2.0,2.0,3.6676,3.5822,38.125,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6219,6,discharge,0,-2.24,0.747,10.0,9.9,3.6676,3.5564,49.6429,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6219,6,charge,0,1.121,0.374,2.0,2.0,3.671,3.7135,37.8957,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6219,6,charge,0,1.121,0.374,10.0,9.9,3.671,3.7255,48.5956,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6218,6,discharge,1,-8.953,2.984,2.0,1.9,3.6697,3.3776,32.6245,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6218,6,discharge,1,-8.953,2.984,10.0,9.9,3.6697,3.3014,41.1352,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6219,6,charge,1,4.477,1.492,2.0,1.9,3.6802,3.8324,33.996,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6219,6,charge,1,4.477,1.492,10.0,9.9,3.6802,3.867,41.7244,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6217,6,discharge,2,-17.907,5.969,2.0,1.9,3.6722,3.1677,28.1733,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6217,6,discharge,2,-17.907,5.969,10.0,9.9,3.6722,3.0382,35.4051,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.622,6,charge,2,13.432,4.477,2.0,2.0,3.6902,4.0548,27.1441,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.622,6,charge,2,13.432,4.477,10.0,9.9,3.6902,4.1184,31.8791,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6217,6,discharge,3,-25.741,8.58,2.0,1.9,3.6752,3.0119,25.7682,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6217,6,discharge,3,-25.741,8.58,10.0,9.9,3.6752,2.8345,32.66,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6221,6,charge,3,19.215,6.405,2.0,2.0,3.699,4.2002,26.0838,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.6221,6,charge,3,19.215,6.405,10.0,9.9,3.699,4.2001,26.0786,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5472,7,discharge,0,-2.239,0.746,2.0,2.0,3.6108,3.5213,39.9821,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5472,7,discharge,0,-2.239,0.746,10.0,9.9,3.6108,3.4939,52.2225,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5473,7,charge,0,1.12,0.373,2.0,2.0,3.6146,3.6585,39.2104,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5473,7,charge,0,1.12,0.373,10.0,9.9,3.6146,3.6706,50.0179,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5472,7,discharge,1,-8.954,2.985,2.0,2.0,3.613,3.3073,34.1423,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5472,7,discharge,1,-8.954,2.985,10.0,9.9,3.613,3.2259,43.2335,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5473,7,charge,1,4.477,1.492,2.0,2.0,3.6237,3.7808,35.0905,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5473,7,charge,1,4.477,1.492,10.0,9.9,3.6237,3.8146,42.6402,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5471,7,discharge,2,-17.909,5.97,2.0,2.0,3.6148,3.0903,29.287,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5471,7,discharge,2,-17.909,5.97,10.0,9.9,3.6148,2.9504,37.0987,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5474,7,charge,2,13.43,4.477,2.0,2.0,3.6341,4.0019,27.3864,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5474,7,charge,2,13.43,4.477,10.0,9.9,3.6341,4.0635,31.9732,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5471,7,discharge,3,-25.741,8.58,2.0,2.0,3.6162,2.9306,26.6346,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5471,7,discharge,3,-25.741,8.58,10.0,9.9,3.6162,2.7343,34.2605,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5474,7,charge,3,22.059,7.353,2.0,2.0,3.6433,4.169,23.8315,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.5474,7,charge,3,22.059,7.353,10.0,9.9,3.6433,4.2,25.2369,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4726,8,discharge,0,-2.24,0.747,2.0,2.0,3.5441,3.4475,43.1192,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4726,8,discharge,0,-2.24,0.747,10.0,9.9,3.5441,3.4149,57.6708,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4727,8,charge,0,1.119,0.373,2.0,2.0,3.5482,3.5951,41.9012,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4727,8,charge,0,1.119,0.373,10.0,9.9,3.5482,3.6085,53.873,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4726,8,discharge,1,-8.953,2.984,2.0,2.0,3.5465,3.2181,36.6788,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4726,8,discharge,1,-8.953,2.984,10.0,9.9,3.5465,3.1189,47.7584,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4727,8,charge,1,4.477,1.492,2.0,1.9,3.5588,3.7215,36.3405,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4727,8,charge,1,4.477,1.492,10.0,9.9,3.5588,3.7589,44.6941,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4725,8,discharge,2,-17.909,5.97,2.0,1.9,3.5495,2.9926,31.0961,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4725,8,discharge,2,-17.909,5.97,10.0,9.9,3.5495,2.8108,41.2474,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4728,8,charge,2,13.432,4.477,2.0,2.0,3.5731,3.9463,27.7844,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4728,8,charge,2,13.432,4.477,10.0,9.9,3.5731,4.0139,32.8172,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4724,8,discharge,3,-25.74,8.58,2.0,2.0,3.553,2.821,28.4382,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4724,8,discharge,3,-25.74,8.58,10.0,9.9,3.553,2.5566,38.7102,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4728,8,charge,3,22.383,7.461,2.0,2.0,3.5849,4.1145,23.6608,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.4728,8,charge,3,22.383,7.461,10.0,9.9,3.5849,4.2,27.4807,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.398,9,discharge,0,-2.24,0.747,2.0,1.9,3.4641,3.3578,47.4511,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.398,9,discharge,0,-2.24,0.747,10.0,9.9,3.4641,3.3135,67.2261,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.398,9,charge,0,1.121,0.374,2.0,1.9,3.4685,3.519,45.033,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.398,9,charge,0,1.121,0.374,10.0,9.9,3.4685,3.5332,57.6957,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.398,9,discharge,1,-8.955,2.985,2.0,1.9,3.4671,3.1039,40.5565,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.398,9,discharge,1,-8.955,2.985,10.0,9.9,3.4671,2.9581,56.8372,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3981,9,charge,1,4.477,1.492,2.0,1.9,3.4796,3.6482,37.66,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3981,9,charge,1,4.477,1.492,10.0,9.9,3.4796,3.6859,46.081,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3979,9,discharge,2,-17.907,5.969,2.0,2.0,3.4694,2.8437,34.9416,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3979,9,discharge,2,-17.907,5.969,10.0,9.9,3.4694,2.5801,49.6621,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3981,9,charge,2,13.432,4.477,2.0,2.0,3.4946,3.8723,28.1194,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3981,9,charge,2,13.432,4.477,10.0,9.9,3.4946,3.9456,33.5765,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3978,9,discharge,3,-25.136,8.379,2.0,2.0,3.4736,2.6535,32.6265,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3978,9,discharge,3,-25.136,8.379,10.0,9.9,3.4736,2.4999,38.7373,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3982,9,charge,3,22.383,7.461,2.0,1.9,3.5045,4.0386,23.8619,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3982,9,charge,3,22.383,7.461,10.0,9.9,3.5045,4.138,28.3027,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3607,10,discharge,0,-2.238,0.746,2.0,2.0,3.4364,3.321,51.5639,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3607,10,discharge,0,-2.238,0.746,10.0,9.9,3.4364,3.264,77.0331,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3607,10,charge,0,1.12,0.373,2.0,1.9,3.4407,3.4935,47.1597,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3607,10,charge,0,1.12,0.373,10.0,9.9,3.4407,3.5084,60.468,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3607,10,discharge,1,-8.953,2.984,2.0,2.0,3.4366,3.0424,44.0294,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3607,10,discharge,1,-8.953,2.984,10.0,9.9,3.4366,2.8555,64.9049,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3608,10,charge,1,4.477,1.492,2.0,2.0,3.4533,3.623,37.904,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3608,10,charge,1,4.477,1.492,10.0,9.9,3.4533,3.6548,45.0068,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3606,10,discharge,2,-17.909,5.97,2.0,2.0,3.4395,2.7624,37.8078,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3606,10,discharge,2,-17.909,5.97,10.0,9.9,3.4395,2.4999,52.4652,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3608,10,charge,2,13.43,4.477,2.0,2.0,3.4659,3.8388,27.7662,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3608,10,charge,2,13.43,4.477,10.0,9.9,3.4659,3.906,32.7699,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3605,10,discharge,3,-20.692,6.897,2.0,2.0,3.4424,2.5478,43.2341,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3605,10,discharge,3,-20.692,6.897,10.0,9.9,3.4424,2.5,45.5442,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3609,10,charge,3,22.381,7.46,2.0,1.9,3.4711,4.0028,23.7568,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3609,10,charge,3,22.381,7.46,10.0,9.9,3.4711,4.0995,28.0774,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3234,11,discharge,0,-2.24,0.747,2.0,2.0,3.4041,3.278,56.2846,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3234,11,discharge,0,-2.24,0.747,10.0,9.9,3.4041,3.1938,93.8672,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3234,11,charge,0,1.12,0.373,2.0,2.0,3.4119,3.4684,50.4645,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3234,11,charge,0,1.12,0.373,10.0,9.9,3.4119,3.4877,67.7028,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3234,11,discharge,1,-8.953,2.984,2.0,1.9,3.4065,2.9754,48.1515,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3234,11,discharge,1,-8.953,2.984,10.0,9.9,3.4065,2.7109,77.6946,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3235,11,charge,1,4.477,1.492,2.0,1.9,3.4317,3.6029,38.2425,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3235,11,charge,1,4.477,1.492,10.0,9.9,3.4317,3.6355,45.5246,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
BOOST_NEGPULSE_1S,1618,0.75233,2.23772,0.3233,11,discharge,2,-16.166,5.389,2.0,2.0,3.4121,2.6549,46.839,09-01-23_22.16_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1618.mat
