cell,cycle,SOH,CAP_Ah,SOC,soc_group,tau_s,direction,V_pre_V,V_min_V,n_rates,I_max_meas_A,I_star_lin4_A,I_star_lin2hi_A,spread_A,extrap,fit_r2
CC_CELL2,793,0.86296,2.58967,0.655,5,2.0,discharge,3.8421,2.5,4,-29.757,-100.59,-104.959,4.369,3.38,0.99947
CC_CELL2,793,0.86296,2.58967,0.655,5,10.0,discharge,3.8421,2.5,4,-29.757,-80.727,-84.015,3.288,2.713,0.99916
CC_CELL2,793,0.86296,2.58967,0.5687,6,2.0,discharge,3.7574,2.5,4,-29.756,-93.011,-98.353,5.341,3.126,0.99932
CC_CELL2,793,0.86296,2.58967,0.5687,6,10.0,discharge,3.7574,2.5,4,-29.756,-73.896,-78.203,4.307,2.483,0.99888
CC_CELL2,793,0.86296,2.58967,0.4825,7,2.0,discharge,3.6703,2.5,4,-29.755,-88.298,-91.231,2.933,2.968,0.99974
CC_CELL2,793,0.86296,2.58967,0.4825,7,10.0,discharge,3.6703,2.5,4,-29.755,-70.269,-72.612,2.343,2.362,0.99945
CC_CELL2,793,0.86296,2.58967,0.3962,8,2.0,discharge,3.6057,2.5,4,-29.756,-81.481,-83.655,2.173,2.738,0.99978
CC_CELL2,793,0.86296,2.58967,0.3962,8,10.0,discharge,3.6057,2.5,4,-29.756,-63.433,-64.415,0.981,2.132,0.99984
CC_CELL2,793,0.86296,2.58967,0.31,9,2.0,discharge,3.531,2.5,4,-29.757,-70.975,-73.009,2.034,2.385,0.99973
CC_CELL2,793,0.86296,2.58967,0.31,9,10.0,discharge,3.531,2.5,4,-29.757,-51.533,-50.355,1.178,1.732,0.99973
CC_CELL2,793,0.86296,2.58967,0.2668,10,2.0,discharge,3.4893,2.5,4,-29.758,-61.324,-61.205,0.119,2.061,0.99998
CC_CELL2,793,0.86296,2.58967,0.2668,10,10.0,discharge,3.4893,2.5,4,-29.758,-39.928,-37.898,2.03,1.342,0.99607
CC_CELL2,793,0.86296,2.58967,0.2237,11,2.0,discharge,3.4443,2.5,4,-29.756,-52.562,-52.242,0.32,1.766,0.99997
CC_CELL2,793,0.86296,2.58967,0.2237,11,10.0,discharge,3.4443,2.5,4,-29.756,-30.1,-29.747,0.353,1.012,0.99787
CC_CELL2,793,0.86296,2.58967,0.1806,12,2.0,discharge,3.3997,2.5,4,-27.129,-37.462,-34.423,3.039,1.381,0.99392
CC_CELL2,793,0.86296,2.58967,0.1806,12,10.0,discharge,3.3997,2.5,4,-27.129,-24.382,-27.129,2.747,0.899,0.94116
CC_CELL2,831,0.86091,2.5835,1.0,0,2.0,discharge,4.1344,2.5,4,-29.721,-97.086,-109.409,12.323,3.267,0.99463
CC_CELL2,831,0.86091,2.5835,1.0,0,10.0,discharge,4.1344,2.5,4,-29.721,-87.984,-97.89,9.906,2.96,0.99386
CC_CELL2,831,0.86091,2.5835,0.9569,1,2.0,discharge,4.0922,2.5,4,-29.719,-103.09,-113.478,10.388,3.469,0.99692
CC_CELL2,831,0.86091,2.5835,0.9569,1,10.0,discharge,4.0922,2.5,4,-29.719,-90.078,-97.208,7.13,3.031,0.99726
CC_CELL2,831,0.86091,2.5835,0.9138,2,2.0,discharge,4.0779,2.5,4,-29.72,-102.969,-111.756,8.787,3.465,0.9978
CC_CELL2,831,0.86091,2.5835,0.9138,2,10.0,discharge,4.0779,2.5,4,-29.72,-86.769,-93.461,6.692,2.92,0.99768
CC_CELL2,831,0.86091,2.5835,0.8277,3,2.0,discharge,4.0152,2.5,4,-29.721,-104.045,-112.952,8.907,3.501,0.99829
CC_CELL2,831,0.86091,2.5835,0.8277,3,10.0,discharge,4.0152,2.5,4,-29.721,-85.218,-92.766,7.547,2.867,0.99655
CC_CELL2,831,0.86091,2.5835,0.7415,4,2.0,discharge,3.9147,2.5,4,-29.722,-101.036,-106.672,5.636,3.399,0.9992
CC_CELL2,831,0.86091,2.5835,0.7415,4,10.0,discharge,3.9147,2.5,4,-29.722,-83.425,-87.556,4.132,2.807,0.99859
CC_CELL2,831,0.86091,2.5835,0.6554,5,2.0,discharge,3.841,2.5,4,-29.721,-99.817,-105.477,5.661,3.358,0.99928
CC_CELL2,831,0.86091,2.5835,0.6554,5,10.0,discharge,3.841,2.5,4,-29.721,-79.697,-83.092,3.396,2.681,0.99912
CC_CELL2,831,0.86091,2.5835,0.5692,6,2.0,discharge,3.7566,2.5,4,-29.721,-92.005,-95.206,3.201,3.096,0.99966
CC_CELL2,831,0.86091,2.5835,0.5692,6,10.0,discharge,3.7566,2.5,4,-29.721,-73.078,-75.9,2.822,2.459,0.99923
CC_CELL2,831,0.86091,2.5835,0.4831,7,2.0,discharge,3.6703,2.5,4,-29.721,-88.557,-91.354,2.797,2.98,0.99964
CC_CELL2,831,0.86091,2.5835,0.4831,7,10.0,discharge,3.6703,2.5,4,-29.721,-69.974,-72.363,2.388,2.354,0.99941
CC_CELL2,831,0.86091,2.5835,0.3969,8,2.0,discharge,3.6049,2.5,4,-29.721,-79.62,-81.318,1.698,2.679,0.99977
CC_CELL2,831,0.86091,2.5835,0.3969,8,10.0,discharge,3.6049,2.5,4,-29.721,-62.236,-63.44,1.204,2.094,0.99973
CC_CELL2,831,0.86091,2.5835,0.3108,9,2.0,discharge,3.5298,2.5,4,-29.721,-70.396,-72.62,2.225,2.369,0.99959
CC_CELL2,831,0.86091,2.5835,0.3108,9,10.0,discharge,3.5298,2.5,4,-29.721,-51.089,-49.812,1.277,1.719,0.99967
CC_CELL2,831,0.86091,2.5835,0.2677,10,2.0,discharge,3.4874,2.5,4,-29.721,-60.968,-61.955,0.987,2.051,0.99978
CC_CELL2,831,0.86091,2.5835,0.2677,10,10.0,discharge,3.4874,2.5,4,-29.721,-39.454,-37.799,1.656,1.327,0.99731
CC_CELL2,831,0.86091,2.5835,0.2246,11,2.0,discharge,3.4438,2.5,4,-29.721,-52.442,-53.666,1.224,1.764,0.99968
CC_CELL2,831,0.86091,2.5835,0.2246,11,10.0,discharge,3.4438,2.5,4,-29.721,-29.934,-29.715,0.219,1.007,0.99857
CC_CELL2,831,0.86091,2.5835,0.1816,12,2.0,discharge,3.3976,2.5,4,-25.702,-33.934,-29.967,3.967,1.32,0.98418
CC_CELL2,831,0.86091,2.5835,0.1816,12,10.0,discharge,3.3976,2.5,4,-25.702,-23.403,,,0.911,0.95902
CC_CELL2,868,0.85491,2.5655,1.0,0,2.0,discharge,4.1319,2.5,4,-29.493,-95.842,-107.52,11.679,3.25,0.99444
CC_CELL2,868,0.85491,2.5655,1.0,0,10.0,discharge,4.1319,2.5,4,-29.493,-86.308,-95.817,9.509,2.926,0.99405
CC_CELL2,868,0.85491,2.5655,0.9572,1,2.0,discharge,4.0906,2.5,4,-29.492,-97.545,-105.573,8.028,3.307,0.9975
CC_CELL2,868,0.85491,2.5655,0.9572,1,10.0,discharge,4.0906,2.5,4,-29.492,-84.963,-89.971,5.007,2.881,0.99802
CC_CELL2,868,0.85491,2.5655,0.9145,2,2.0,discharge,4.0773,2.5,4,-29.491,-100.745,-109.658,8.914,3.416,0.9976
CC_CELL2,868,0.85491,2.5655,0.9145,2,10.0,discharge,4.0773,2.5,4,-29.491,-84.534,-91.031,6.497,2.866,0.99755
CC_CELL2,868,0.85491,2.5655,0.829,3,2.0,discharge,4.0131,2.5,4,-29.491,-102.215,-108.458,6.243,3.466,0.99878
CC_CELL2,868,0.85491,2.5655,0.829,3,10.0,discharge,4.0131,2.5,4,-29.491,-83.707,-90.865,7.158,2.838,0.99675
CC_CELL2,868,0.85491,2.5655,0.7435,4,2.0,discharge,3.9144,2.5,4,-29.492,-98.931,-104.611,5.68,3.355,0.99899
CC_CELL2,868,0.85491,2.5655,0.7435,4,10.0,discharge,3.9144,2.5,4,-29.492,-81.366,-85.183,3.817,2.759,0.99871
CC_CELL2,868,0.85491,2.5655,0.658,5,2.0,discharge,3.8401,2.5,4,-29.491,-98.151,-103.896,5.745,3.328,0.99915
CC_CELL2,868,0.85491,2.5655,0.658,5,10.0,discharge,3.8401,2.5,4,-29.491,-78.005,-81.176,3.171,2.645,0.99916
CC_CELL2,868,0.85491,2.5655,0.5725,6,2.0,discharge,3.7568,2.5,4,-29.491,-90.547,-95.006,4.459,3.07,0.99939
CC_CELL2,868,0.85491,2.5655,0.5725,6,10.0,discharge,3.7568,2.5,4,-29.491,-71.36,-74.122,2.763,2.42,0.99921
CC_CELL2,868,0.85491,2.5655,0.487,7,2.0,discharge,3.6708,2.5,4,-29.493,-86.311,-90.459,4.147,2.926,0.9994
CC_CELL2,868,0.85491,2.5655,0.487,7,10.0,discharge,3.6708,2.5,4,-29.493,-68.14,-70.369,2.23,2.31,0.99944
CC_CELL2,868,0.85491,2.5655,0.4016,8,2.0,discharge,3.6052,2.5,4,-29.491,-77.747,-80.445,2.698,2.636,0.99961
CC_CELL2,868,0.85491,2.5655,0.4016,8,10.0,discharge,3.6052,2.5,4,-29.491,-60.626,-61.646,1.021,2.056,0.99975
CC_CELL2,868,0.85491,2.5655,0.3161,9,2.0,discharge,3.5301,2.5,4,-29.493,-68.786,-70.801,2.014,2.332,0.99963
CC_CELL2,868,0.85491,2.5655,0.3161,9,10.0,discharge,3.5301,2.5,4,-29.493,-49.629,-48.217,1.411,1.683,0.99955
CC_CELL2,868,0.85491,2.5655,0.2733,10,2.0,discharge,3.4888,2.5,4,-29.491,-59.926,-61.133,1.207,2.032,0.99974
CC_CELL2,868,0.85491,2.5655,0.2733,10,10.0,discharge,3.4888,2.5,4,-29.491,-38.616,-36.993,1.623,1.309,0.99716
CC_CELL2,868,0.85491,2.5655,0.2306,11,2.0,discharge,3.4462,2.5,4,-29.493,-52.002,-52.876,0.874,1.763,0.99978
CC_CELL2,868,0.85491,2.5655,0.2306,11,10.0,discharge,3.4462,2.5,4,-29.493,-29.782,-29.487,0.295,1.01,0.99835
CC_CELL2,868,0.85491,2.5655,0.1878,12,2.0,discharge,3.4003,2.5,4,-25.731,-34.0,-30.265,3.735,1.321,0.98637
CC_CELL2,868,0.85491,2.5655,0.1878,12,10.0,discharge,3.4003,2.5,4,-25.731,-23.369,,,0.908,0.95615
CC_CELL2,906,0.8468,2.54116,1.0,0,2.0,discharge,4.1301,2.5,4,-29.214,-94.789,-106.976,12.187,3.245,0.99378
CC_CELL2,906,0.8468,2.54116,1.0,0,10.0,discharge,4.1301,2.5,4,-29.214,-85.998,-96.577,10.579,2.944,0.99312
CC_CELL2,906,0.8468,2.54116,0.9576,1,2.0,discharge,4.0901,2.5,4,-29.213,-97.309,-108.527,11.218,3.331,0.9961
CC_CELL2,906,0.8468,2.54116,0.9576,1,10.0,discharge,4.0901,2.5,4,-29.213,-85.058,-92.41,7.351,2.912,0.99665
CC_CELL2,906,0.8468,2.54116,0.9153,2,2.0,discharge,4.0766,2.5,4,-29.214,-99.544,-108.44,8.895,3.407,0.99716
CC_CELL2,906,0.8468,2.54116,0.9153,2,10.0,discharge,4.0766,2.5,4,-29.214,-83.989,-91.616,7.627,2.875,0.99669
CC_CELL2,906,0.8468,2.54116,0.8306,3,2.0,discharge,4.0102,2.5,4,-29.213,-98.113,-105.153,7.04,3.359,0.99838
CC_CELL2,906,0.8468,2.54116,0.8306,3,10.0,discharge,4.0102,2.5,4,-29.213,-81.1,-88.048,6.948,2.776,0.99664
CC_CELL2,906,0.8468,2.54116,0.7459,4,2.0,discharge,3.9117,2.5,4,-29.214,-98.417,-105.67,7.254,3.369,0.99856
CC_CELL2,906,0.8468,2.54116,0.7459,4,10.0,discharge,3.9117,2.5,4,-29.214,-80.859,-85.618,4.759,2.768,0.9983
CC_CELL2,906,0.8468,2.54116,0.6613,5,2.0,discharge,3.84,2.5,4,-29.215,-93.712,-103.037,9.325,3.208,0.99815
CC_CELL2,906,0.8468,2.54116,0.6613,5,10.0,discharge,3.84,2.5,4,-29.215,-74.991,-80.842,5.851,2.567,0.99821
CC_CELL2,906,0.8468,2.54116,0.5766,6,2.0,discharge,3.7575,2.5,4,-29.214,-88.98,-92.914,3.933,3.046,0.99943
CC_CELL2,906,0.8468,2.54116,0.5766,6,10.0,discharge,3.7575,2.5,4,-29.214,-70.815,-74.292,3.477,2.424,0.99885
CC_CELL2,906,0.8468,2.54116,0.492,7,2.0,discharge,3.6721,2.5,4,-29.213,-82.561,-85.621,3.06,2.826,0.99958
CC_CELL2,906,0.8468,2.54116,0.492,7,10.0,discharge,3.6721,2.5,4,-29.213,-65.937,-68.377,2.44,2.257,0.99931
CC_CELL2,906,0.8468,2.54116,0.4073,8,2.0,discharge,3.6047,2.5,4,-29.214,-76.745,-80.013,3.268,2.627,0.99941
CC_CELL2,906,0.8468,2.54116,0.4073,8,10.0,discharge,3.6047,2.5,4,-29.214,-60.176,-61.686,1.51,2.06,0.99953
CC_CELL2,906,0.8468,2.54116,0.3226,9,2.0,discharge,3.5305,2.5,4,-29.214,-66.054,-68.164,2.11,2.261,0.99953
CC_CELL2,906,0.8468,2.54116,0.3226,9,10.0,discharge,3.5305,2.5,4,-29.214,-47.748,-46.671,1.077,1.634,0.99971
CC_CELL2,906,0.8468,2.54116,0.2803,10,2.0,discharge,3.4908,2.5,4,-29.212,-59.249,-60.827,1.579,2.028,0.99964
CC_CELL2,906,0.8468,2.54116,0.2803,10,10.0,discharge,3.4908,2.5,4,-29.212,-38.527,-37.28,1.247,1.319,0.99847
CC_CELL2,906,0.8468,2.54116,0.238,11,2.0,discharge,3.4481,2.5,4,-29.213,-48.592,-47.701,0.89,1.663,0.9998
CC_CELL2,906,0.8468,2.54116,0.238,11,10.0,discharge,3.4481,2.5,4,-29.213,-29.199,-29.204,0.005,1.0,0.999
CC_CELL2,906,0.8468,2.54116,0.1956,12,2.0,discharge,3.4016,2.5,4,-26.058,-34.539,-31.426,3.113,1.325,0.99144
CC_CELL2,906,0.8468,2.54116,0.1956,12,10.0,discharge,3.4016,2.5,4,-26.058,-23.507,,,0.902,0.94822
CC_CELL2,943,0.84323,2.53044,1.0,0,2.0,discharge,4.1287,2.5,4,-29.089,-91.426,-104.328,12.902,3.143,0.99318
CC_CELL2,943,0.84323,2.53044,1.0,0,10.0,discharge,4.1287,2.5,4,-29.089,-82.682,-92.245,9.564,2.842,0.99348
CC_CELL2,943,0.84323,2.53044,0.9578,1,2.0,discharge,4.0889,2.5,4,-29.09,-96.601,-105.779,9.178,3.321,0.9966
CC_CELL2,943,0.84323,2.53044,0.9578,1,10.0,discharge,4.0889,2.5,4,-29.09,-84.004,-89.926,5.921,2.888,0.99724
CC_CELL2,943,0.84323,2.53044,0.9157,2,2.0,discharge,4.0764,2.5,4,-29.091,-96.378,-105.798,9.42,3.313,0.997
CC_CELL2,943,0.84323,2.53044,0.9157,2,10.0,discharge,4.0764,2.5,4,-29.091,-81.036,-88.019,6.983,2.786,0.99684
CC_CELL2,943,0.84323,2.53044,0.8313,3,2.0,discharge,4.0082,2.5,4,-29.089,-97.885,-105.706,7.822,3.365,0.99811
CC_CELL2,943,0.84323,2.53044,0.8313,3,10.0,discharge,4.0082,2.5,4,-29.089,-80.542,-87.437,6.895,2.769,0.99658
CC_CELL2,943,0.84323,2.53044,0.747,4,2.0,discharge,3.9108,2.5,4,-29.09,-95.519,-101.391,5.872,3.284,0.99884
CC_CELL2,943,0.84323,2.53044,0.747,4,10.0,discharge,3.9108,2.5,4,-29.09,-78.094,-81.973,3.879,2.685,0.99864
CC_CELL2,943,0.84323,2.53044,0.6627,5,2.0,discharge,3.8338,2.5,4,-29.089,-90.056,-95.091,5.035,3.096,0.99906
CC_CELL2,943,0.84323,2.53044,0.6627,5,10.0,discharge,3.8338,2.5,4,-29.089,-72.48,-76.049,3.569,2.492,0.99876
CC_CELL2,943,0.84323,2.53044,0.5784,6,2.0,discharge,3.759,2.5,4,-29.088,-86.375,-89.572,3.197,2.969,0.99943
CC_CELL2,943,0.84323,2.53044,0.5784,6,10.0,discharge,3.759,2.5,4,-29.088,-68.627,-72.164,3.536,2.359,0.9987
CC_CELL2,943,0.84323,2.53044,0.494,7,2.0,discharge,3.6725,2.5,4,-29.089,-80.809,-85.001,4.192,2.778,0.99927
CC_CELL2,943,0.84323,2.53044,0.494,7,10.0,discharge,3.6725,2.5,4,-29.089,-64.13,-66.431,2.301,2.205,0.99933
CC_CELL2,943,0.84323,2.53044,0.4097,8,2.0,discharge,3.6054,2.5,4,-29.09,-74.849,-78.167,3.318,2.573,0.99942
CC_CELL2,943,0.84323,2.53044,0.4097,8,10.0,discharge,3.6054,2.5,4,-29.09,-58.515,-59.849,1.334,2.012,0.99956
CC_CELL2,943,0.84323,2.53044,0.3254,9,2.0,discharge,3.5308,2.5,4,-29.09,-64.713,-65.832,1.119,2.225,0.99989
CC_CELL2,943,0.84323,2.53044,0.3254,9,10.0,discharge,3.5308,2.5,4,-29.09,-46.523,-45.167,1.356,1.599,0.99937
CC_CELL2,943,0.84323,2.53044,0.2833,10,2.0,discharge,3.4902,2.5,4,-29.09,-57.821,-59.179,1.359,1.988,0.99962
CC_CELL2,943,0.84323,2.53044,0.2833,10,10.0,discharge,3.4902,2.5,4,-29.09,-37.299,-35.988,1.311,1.282,0.99795
CC_CELL2,943,0.84323,2.53044,0.2411,11,2.0,discharge,3.4477,2.5,4,-29.089,-50.02,-50.636,0.616,1.72,0.99978
CC_CELL2,943,0.84323,2.53044,0.2411,11,10.0,discharge,3.4477,2.5,4,-29.089,-29.22,-29.083,0.137,1.005,0.99915
CC_CELL2,943,0.84323,2.53044,0.1989,12,2.0,discharge,3.4018,2.5,4,-25.662,-34.17,-31.074,3.095,1.332,0.99195
CC_CELL2,943,0.84323,2.53044,0.1989,12,10.0,discharge,3.4018,2.5,4,-25.662,-23.217,-31.085,7.868,0.905,0.95196
CC_CELL2,981,0.83777,2.51407,1.0,0,2.0,discharge,4.1279,2.5,4,-28.916,-89.704,-102.957,13.253,3.102,0.99201
CC_CELL2,981,0.83777,2.51407,1.0,0,10.0,discharge,4.1279,2.5,4,-28.916,-81.074,-90.369,9.295,2.804,0.99273
CC_CELL2,981,0.83777,2.51407,0.9581,1,2.0,discharge,4.0893,2.5,4,-28.917,-93.659,-104.238,10.579,3.239,0.99563
CC_CELL2,981,0.83777,2.51407,0.9581,1,10.0,discharge,4.0893,2.5,4,-28.917,-81.571,-89.171,7.6,2.821,0.99603
CC_CELL2,981,0.83777,2.51407,0.9162,2,2.0,discharge,4.0762,2.5,4,-28.917,-94.461,-102.679,8.218,3.267,0.99761
CC_CELL2,981,0.83777,2.51407,0.9162,2,10.0,discharge,4.0762,2.5,4,-28.917,-79.338,-85.136,5.799,2.744,0.99754
CC_CELL2,981,0.83777,2.51407,0.8323,3,2.0,discharge,4.0059,2.5,4,-28.916,-94.335,-102.173,7.838,3.262,0.9978
CC_CELL2,981,0.83777,2.51407,0.8323,3,10.0,discharge,4.0059,2.5,4,-28.916,-77.928,-84.693,6.765,2.695,0.99632
CC_CELL2,981,0.83777,2.51407,0.7485,4,2.0,discharge,3.9103,2.5,4,-28.915,-93.097,-97.052,3.955,3.22,0.99944
CC_CELL2,981,0.83777,2.51407,0.7485,4,10.0,discharge,3.9103,2.5,4,-28.915,-76.583,-79.3,2.717,2.649,0.99921
CC_CELL2,981,0.83777,2.51407,0.6647,5,2.0,discharge,3.8377,2.5,4,-28.916,-90.808,-95.616,4.808,3.14,0.9991
CC_CELL2,981,0.83777,2.51407,0.6647,5,10.0,discharge,3.8377,2.5,4,-28.916,-72.343,-75.818,3.475,2.502,0.99887
CC_CELL2,981,0.83777,2.51407,0.5809,6,2.0,discharge,3.7571,2.5,4,-28.916,-85.228,-87.725,2.496,2.947,0.99974
CC_CELL2,981,0.83777,2.51407,0.5809,6,10.0,discharge,3.7571,2.5,4,-28.916,-67.429,-69.144,1.715,2.332,0.99949
CC_CELL2,981,0.83777,2.51407,0.4971,7,2.0,discharge,3.6719,2.5,4,-28.916,-79.467,-83.097,3.63,2.748,0.99932
CC_CELL2,981,0.83777,2.51407,0.4971,7,10.0,discharge,3.6719,2.5,4,-28.916,-63.293,-65.842,2.549,2.189,0.9991
CC_CELL2,981,0.83777,2.51407,0.4133,8,2.0,discharge,3.6057,2.5,4,-28.915,-72.007,-73.861,1.854,2.49,0.99979
CC_CELL2,981,0.83777,2.51407,0.4133,8,10.0,discharge,3.6057,2.5,4,-28.915,-56.346,-56.791,0.445,1.949,0.9999
CC_CELL2,981,0.83777,2.51407,0.3295,9,2.0,discharge,3.5311,2.5,4,-28.917,-63.22,-65.67,2.45,2.186,0.99929
CC_CELL2,981,0.83777,2.51407,0.3295,9,10.0,discharge,3.5311,2.5,4,-28.917,-45.438,-44.433,1.005,1.571,0.9997
CC_CELL2,981,0.83777,2.51407,0.2875,10,2.0,discharge,3.4915,2.5,4,-28.915,-57.646,-57.84,0.194,1.994,0.99973
CC_CELL2,981,0.83777,2.51407,0.2875,10,10.0,discharge,3.4915,2.5,4,-28.915,-37.339,-35.954,1.386,1.291,0.99786
CC_CELL2,981,0.83777,2.51407,0.2456,11,2.0,discharge,3.45,2.5,4,-28.916,-48.198,-49.619,1.421,1.667,0.99935
CC_CELL2,981,0.83777,2.51407,0.2456,11,10.0,discharge,3.45,2.5,4,-28.916,-28.729,-28.91,0.181,0.994,0.9991
CC_CELL2,981,0.83777,2.51407,0.2037,12,2.0,discharge,3.4042,2.5,4,-26.28,-35.005,-32.19,2.815,1.332,0.99339
CC_CELL2,981,0.83777,2.51407,0.2037,12,10.0,discharge,3.4042,2.5,4,-26.28,-23.576,-32.442,8.866,0.897,0.94106
CC_CELL2,1018,0.83311,2.50008,1.0,0,2.0,discharge,4.1249,2.5,4,-28.743,-87.921,-100.642,12.721,3.059,0.99254
CC_CELL2,1018,0.83311,2.50008,1.0,0,10.0,discharge,4.1249,2.5,4,-28.743,-79.134,-88.038,8.904,2.753,0.99342
CC_CELL2,1018,0.83311,2.50008,0.9583,1,2.0,discharge,4.0886,2.5,4,-28.743,-91.367,-98.312,6.944,3.179,0.99707
CC_CELL2,1018,0.83311,2.50008,0.9583,1,10.0,discharge,4.0886,2.5,4,-28.743,-79.117,-83.213,4.096,2.753,0.9977
CC_CELL2,1018,0.83311,2.50008,0.9167,2,2.0,discharge,4.0754,2.5,4,-28.743,-92.617,-103.184,10.566,3.222,0.99607
CC_CELL2,1018,0.83311,2.50008,0.9167,2,10.0,discharge,4.0754,2.5,4,-28.743,-77.306,-84.27,6.963,2.69,0.99632
CC_CELL2,1018,0.83311,2.50008,0.8334,3,2.0,discharge,4.0031,2.5,4,-28.745,-93.804,-101.68,7.876,3.263,0.99775
CC_CELL2,1018,0.83311,2.50008,0.8334,3,10.0,discharge,4.0031,2.5,4,-28.745,-77.094,-83.485,6.391,2.682,0.99651
CC_CELL2,1018,0.83311,2.50008,0.75,4,2.0,discharge,3.9077,2.5,4,-28.745,-91.024,-96.975,5.951,3.167,0.99872
CC_CELL2,1018,0.83311,2.50008,0.75,4,10.0,discharge,3.9077,2.5,4,-28.745,-74.493,-78.116,3.623,2.592,0.99862
CC_CELL2,1018,0.83311,2.50008,0.6667,5,2.0,discharge,3.8353,2.5,4,-28.745,-89.269,-93.259,3.99,3.106,0.99925
CC_CELL2,1018,0.83311,2.50008,0.6667,5,10.0,discharge,3.8353,2.5,4,-28.745,-71.006,-74.339,3.334,2.47,0.9989
CC_CELL2,1018,0.83311,2.50008,0.5834,6,2.0,discharge,3.755,2.5,4,-28.744,-82.502,-86.243,3.741,2.87,0.99942
CC_CELL2,1018,0.83311,2.50008,0.5834,6,10.0,discharge,3.755,2.5,4,-28.744,-65.363,-68.057,2.694,2.274,0.99897
CC_CELL2,1018,0.83311,2.50008,0.5,7,2.0,discharge,3.6697,2.5,4,-28.745,-77.974,-81.34,3.366,2.713,0.99935
CC_CELL2,1018,0.83311,2.50008,0.5,7,10.0,discharge,3.6697,2.5,4,-28.745,-61.824,-63.889,2.065,2.151,0.99925
CC_CELL2,1018,0.83311,2.50008,0.4167,8,2.0,discharge,3.6041,2.5,4,-28.743,-71.061,-74.468,3.407,2.472,0.99916
CC_CELL2,1018,0.83311,2.50008,0.4167,8,10.0,discharge,3.6041,2.5,4,-28.743,-55.197,-56.235,1.038,1.92,0.99957
CC_CELL2,1018,0.83311,2.50008,0.3334,9,2.0,discharge,3.5292,2.5,4,-28.744,-60.533,-62.655,2.122,2.106,0.99936
CC_CELL2,1018,0.83311,2.50008,0.3334,9,10.0,discharge,3.5292,2.5,4,-28.744,-43.002,-41.807,1.194,1.496,0.99942
CC_CELL2,1018,0.83311,2.50008,0.2918,10,2.0,discharge,3.4901,2.5,4,-28.744,-54.582,-57.263,2.681,1.899,0.99891
CC_CELL2,1018,0.83311,2.50008,0.2918,10,10.0,discharge,3.4901,2.5,4,-28.744,-34.783,-34.066,0.717,1.21,0.99896
CC_CELL2,1018,0.83311,2.50008,0.2501,11,2.0,discharge,3.4493,2.5,4,-28.744,-46.61,-47.462,0.852,1.622,0.99958
CC_CELL2,1018,0.83311,2.50008,0.2501,11,10.0,discharge,3.4493,2.5,4,-28.744,-28.322,-28.737,0.415,0.985,0.99787
CC_CELL2,1018,0.83311,2.50008,0.2084,12,2.0,discharge,3.4036,2.5,4,-25.67,-33.739,-30.963,2.775,1.314,0.99306
CC_CELL2,1018,0.83311,2.50008,0.2084,12,10.0,discharge,3.4036,2.5,4,-25.67,-23.128,-31.344,8.216,0.901,0.9471
CC_CELL2,1056,0.82984,2.49025,1.0,0,2.0,discharge,4.1242,2.5,4,-28.638,-87.237,-100.22,12.983,3.046,0.99234
CC_CELL2,1056,0.82984,2.49025,1.0,0,10.0,discharge,4.1242,2.5,4,-28.638,-78.241,-87.055,8.814,2.732,0.99353
CC_CELL2,1056,0.82984,2.49025,0.9585,1,2.0,discharge,4.0877,2.5,4,-28.637,-89.067,-99.621,10.553,3.11,0.99506
CC_CELL2,1056,0.82984,2.49025,0.9585,1,10.0,discharge,4.0877,2.5,4,-28.637,-76.84,-83.386,6.546,2.683,0.99623
CC_CELL2,1056,0.82984,2.49025,0.917,2,2.0,discharge,4.0748,2.5,4,-28.638,-91.072,-101.166,10.095,3.18,0.99606
CC_CELL2,1056,0.82984,2.49025,0.917,2,10.0,discharge,4.0748,2.5,4,-28.638,-76.024,-83.096,7.072,2.655,0.99601
CC_CELL2,1056,0.82984,2.49025,0.834,3,2.0,discharge,4.0009,2.5,4,-28.637,-90.416,-99.39,8.973,3.157,0.99713
CC_CELL2,1056,0.82984,2.49025,0.834,3,10.0,discharge,4.0009,2.5,4,-28.637,-74.017,-79.82,5.803,2.585,0.99654
CC_CELL2,1056,0.82984,2.49025,0.751,4,2.0,discharge,3.9054,2.5,4,-28.638,-89.621,-95.83,6.209,3.129,0.99843
CC_CELL2,1056,0.82984,2.49025,0.751,4,10.0,discharge,3.9054,2.5,4,-28.638,-73.097,-76.729,3.632,2.552,0.99855
CC_CELL2,1056,0.82984,2.49025,0.6679,5,2.0,discharge,3.8325,2.5,4,-28.637,-86.344,-90.454,4.11,3.015,0.9994
CC_CELL2,1056,0.82984,2.49025,0.6679,5,10.0,discharge,3.8325,2.5,4,-28.637,-68.438,-70.401,1.963,2.39,0.99948
CC_CELL2,1056,0.82984,2.49025,0.5849,6,2.0,discharge,3.7526,2.5,4,-28.638,-80.898,-85.201,4.303,2.825,0.99922
CC_CELL2,1056,0.82984,2.49025,0.5849,6,10.0,discharge,3.7526,2.5,4,-28.638,-64.002,-66.956,2.954,2.235,0.99878
CC_CELL2,1056,0.82984,2.49025,0.5019,7,2.0,discharge,3.6688,2.5,4,-28.638,-77.122,-79.511,2.39,2.693,0.99946
CC_CELL2,1056,0.82984,2.49025,0.5019,7,10.0,discharge,3.6688,2.5,4,-28.638,-60.914,-62.858,1.944,2.127,0.99923
