cell,zipname,file,kind,cycle,n,bad_frac,T_min,T_med,T_lowV_med,note
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-03-22_17.57_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#1834.mat,other,1834,170,0.0,25.13,28.32,25.84,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-03-22_19.54_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1835.mat,other,1835,2489,0.0,25.68,29.23,29.6,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-03-22_22.54_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1836.mat,other,1836,1237,0.0,24.98,33.1,33.29,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-04-22_01.36_CC_protocol_HPPC_IN21700_30T_cycle_#1837.mat,HPPC,1837,33076,0.0,24.36,26.21,26.08,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-05-22_08.05_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1838_to_1852.mat,drive,1838,84421,0.0,24.94,28.42,28.81,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-06-22_09.50_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1853.mat,halfC,1853,5039,0.0,24.83,26.88,27.26,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-06-22_09.50_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#1853.mat,CAP,1853,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-06-22_13.23_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1854.mat,halfC,1854,5043,0.0,25.17,27.0,27.24,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-06-22_13.23_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#1854.mat,CAP,1854,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-06-22_15.42_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1855_to_1869.mat,drive,1855,83576,0.0,24.88,28.45,28.82,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,Cover20 is not performed this week_#50.mat,other,-1,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-08-22_13.52_CC_protocol_whole_Schedule_IN21700_30T_cycle_#1870_week#51.mat,schedule,1870,254042,0.0,24.15,27.6,28.04,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-08-22_14.39_CC_protocol_OCV_0.05C_IN21700_30T_cycle_#1870.mat,OCV,1870,1842,0.0,24.15,25.6,25.46,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-09-22_22.47_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1871.mat,halfC,1871,5169,0.0,25.84,27.42,27.5,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-09-22_22.47_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#1871.mat,CAP,1871,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-10-22_02.30_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1872.mat,halfC,1872,5008,0.0,25.39,27.49,27.91,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-10-22_02.30_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#1872.mat,CAP,1872,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-10-22_04.15_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#1872.mat,other,1872,165,0.0,25.61,28.63,26.34,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-10-22_06.13_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1873.mat,other,1873,2455,0.0,25.01,29.15,29.64,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-10-22_09.11_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1874.mat,other,1874,1227,0.0,25.25,33.6,33.63,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-10-22_11.54_CC_protocol_HPPC_IN21700_30T_cycle_#1875.mat,HPPC,1875,32834,0.0,24.8,26.26,26.09,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-11-22_18.19_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1876_to_1890.mat,drive,1876,84150,0.0,25.04,28.5,28.89,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-12-22_20.01_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1891.mat,halfC,1891,4966,0.0,25.08,27.27,27.68,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-12-22_20.01_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#1891.mat,CAP,1891,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-12-22_23.34_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1892.mat,halfC,1892,4958,0.0,25.09,27.1,27.31,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-12-22_23.34_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#1892.mat,CAP,1892,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-13-22_01.52_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1893_to_1907.mat,drive,1893,83433,0.0,24.76,28.69,29.04,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-17-22_04.18_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1908.mat,halfC,1908,5072,0.0,25.93,27.3,27.31,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-17-22_04.18_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#1908.mat,CAP,1908,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-17-22_08.01_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1909.mat,halfC,1909,4910,0.0,25.32,27.47,27.78,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-17-22_08.01_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#1909.mat,CAP,1909,0,1.0,,,,read:KeyError
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-17-22_09.43_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#1909.mat,other,1909,161,0.0,26.17,29.74,26.42,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-17-22_11.43_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1910.mat,other,1910,2410,0.0,25.08,29.46,29.78,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,04-17-22_17.34_CC_protocol_HPPC_IN21700_30T_cycle_#1912.mat,HPPC,1912,32669,0.0,24.23,26.37,26.22,
CC,04-CONSTANT CURRENT protocol_Cycles 1000 to 1908.zip,Cover20 is not performed this week_#52.mat,other,-1,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-01-21_12.50_BOOST_protocol_whole_Schedule_IN21700_30T_cycle_#1_week#1.mat,schedule,1,285352,0.0,24.72,26.26,26.27,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-01-21_17.44_BOOST_protocol_OCV_0.05C_IN21700_30T_cycle_#1.mat,OCV,1,2492,0.0,24.72,25.51,25.59,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-03-21_12.11_BOOST_protocol_halfC_0.5C_dchg_(a)_IN21700_30T_cycle_#2.mat,halfC,2,7167,0.0,24.85,25.62,25.89,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-03-21_12.11_BOOST_protocol_halfC_CAP_(a)_forexcel_cycle_#2.mat,CAP,2,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-03-21_14.26_BOOST_protocol_ONE_C_charge_IN21700_30T_cycle_#2.mat,other,2,345,0.0,25.18,26.67,25.91,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-03-21_15.43_BOOST_protocol_OneC_1C_dchg_IN21700_30T_cycle_#3.mat,other,3,3562,0.0,25.57,26.56,26.92,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-03-21_18.18_BOOST_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#4.mat,other,4,1759,0.0,24.95,27.27,27.83,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-03-21_20.24_BOOST_protocol_HPPC_IN21700_30T_cycle_#5.mat,HPPC,5,35055,0.0,24.77,25.91,25.84,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-05-21_02.31_BOOST_protocol_tenpercent_chg_a_IN21700_30T_cycle_#6.mat,other,6,1078,0.0,25.05,25.72,25.72,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-05-21_03.31_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#7_to_21.mat,drive,7,106598,0.0,24.9,26.36,26.34,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-06-21_10.25_BOOST_protocol_halfC_0.5C_dchg_(b)_IN21700_30T_cycle_#21.mat,halfC,21,7190,0.0,25.16,25.95,26.29,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-06-21_10.25_BOOST_protocol_halfC_CAP_(b)_forexcel_cycle_#21.mat,CAP,21,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-06-21_12.24_BOOST_protocol_tenpercent_chg_b_IN21700_30T_cycle_#22.mat,other,22,1080,0.0,25.5,26.29,26.29,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-06-21_13.25_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#22_to_36.mat,drive,22,106718,0.0,24.8,26.29,26.36,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,Boost_charging_15min_sam30T.mat,other,-1,901,0.0,25.3,30.4,25.84,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-09-21_17.20_BOOST_protocol_whole_Schedule_IN21700_30T_cycle_#37_week#2.mat,schedule,37,281871,0.0,24.5,26.28,26.31,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-09-21_20.48_BOOST_protocol_halfC_0.5C_dchg_(a)_IN21700_30T_cycle_#37.mat,halfC,37,7134,0.0,24.93,25.97,26.37,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-09-21_20.48_BOOST_protocol_halfC_CAP_(a)_forexcel_cycle_#37.mat,CAP,37,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-09-21_23.02_BOOST_protocol_ONE_C_charge_IN21700_30T_cycle_#37.mat,other,37,342,0.0,25.44,27.19,26.22,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-10-21_00.18_BOOST_protocol_OneC_1C_dchg_IN21700_30T_cycle_#38.mat,other,38,3514,0.0,24.95,25.85,26.1,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-10-21_02.47_BOOST_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#39.mat,other,39,1743,0.0,25.17,27.16,27.73,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-10-21_04.52_BOOST_protocol_HPPC_IN21700_30T_cycle_#40.mat,HPPC,40,35031,0.0,24.52,25.97,25.98,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-11-21_10.58_BOOST_protocol_tenpercent_chg_a_IN21700_30T_cycle_#41.mat,other,41,1074,0.0,25.57,26.37,26.37,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-11-21_11.56_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#42_to_56.mat,drive,42,106692,0.0,24.56,26.36,26.38,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-12-21_18.54_BOOST_protocol_halfC_0.5C_dchg_(b)_IN21700_30T_cycle_#56.mat,halfC,56,7125,0.0,24.5,25.48,25.73,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-12-21_18.54_BOOST_protocol_halfC_CAP_(b)_forexcel_cycle_#56.mat,CAP,56,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-13-21_14.43_BOOST_protocol_tenpercent_chg_b_IN21700_30T_cycle_#57.mat,other,57,1063,0.0,24.83,25.61,25.61,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-13-21_15.41_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#57_to_71.mat,drive,57,106331,0.0,24.88,26.35,26.39,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,Cover20 is not performed this week_#2.mat,other,-1,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-15-21_10.42_BOOST_protocol_whole_Schedule_IN21700_30T_cycle_#72_week#3.mat,schedule,72,284864,0.0,24.56,26.31,26.34,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-15-21_15.01_BOOST_protocol_OCV_0.05C_IN21700_30T_cycle_#72.mat,OCV,72,2468,0.0,24.56,25.53,25.59,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-17-21_09.13_BOOST_protocol_halfC_0.5C_dchg_(a)_IN21700_30T_cycle_#73.mat,halfC,73,7111,0.0,24.9,25.61,25.92,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-17-21_09.13_BOOST_protocol_halfC_CAP_(a)_forexcel_cycle_#73.mat,CAP,73,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-17-21_11.27_BOOST_protocol_ONE_C_charge_IN21700_30T_cycle_#73.mat,other,73,341,0.0,25.16,26.75,25.77,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-17-21_12.43_BOOST_protocol_OneC_1C_dchg_IN21700_30T_cycle_#74.mat,other,74,3513,0.0,25.65,26.61,26.96,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-17-21_15.17_BOOST_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#75.mat,other,75,1738,0.0,24.97,27.19,27.67,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-17-21_17.23_BOOST_protocol_HPPC_IN21700_30T_cycle_#76.mat,HPPC,76,35001,0.0,24.64,25.95,25.93,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-18-21_23.28_BOOST_protocol_tenpercent_chg_a_IN21700_30T_cycle_#77.mat,other,77,1071,0.0,25.59,26.28,26.28,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-19-21_00.29_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#78_to_92.mat,drive,78,106496,0.0,24.71,26.39,26.4,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-20-21_07.23_BOOST_protocol_halfC_0.5C_dchg_(b)_IN21700_30T_cycle_#92.mat,halfC,92,7089,0.0,24.6,25.46,25.74,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-20-21_07.23_BOOST_protocol_halfC_CAP_(b)_forexcel_cycle_#92.mat,CAP,92,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-20-21_09.21_BOOST_protocol_tenpercent_chg_b_IN21700_30T_cycle_#93.mat,other,93,1065,0.0,24.87,25.64,25.64,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-20-21_10.19_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#93_to_107.mat,drive,93,106802,0.0,24.85,26.47,26.51,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-22-21_11.51_BOOST_protocol_whole_Schedule_IN21700_30T_cycle_#108_week#4.mat,schedule,108,298549,0.0,24.45,26.08,26.1,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-22-21_15.19_BOOST_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#108.mat,halfC,108,7059,0.0,24.74,25.52,25.78,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-22-21_15.19_BOOST_protocol_halfC_CAP_(a1)_forexcel_cycle_#108.mat,CAP,108,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-22-21_18.48_BOOST_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#109.mat,halfC,109,7034,0.0,24.92,25.71,26.07,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-22-21_18.48_BOOST_protocol_halfC_CAP_(a2)_forexcel_cycle_#109.mat,CAP,109,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-22-21_21.00_BOOST_protocol_ONE_C_charge_IN21700_30T_cycle_#109.mat,other,109,338,0.0,25.24,26.88,26.07,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-22-21_22.16_BOOST_protocol_OneC_1C_dchg_IN21700_30T_cycle_#110.mat,other,110,3488,0.0,25.83,26.79,27.2,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-23-21_00.50_BOOST_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#111.mat,other,111,1727,0.0,24.79,27.19,27.74,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-23-21_02.56_BOOST_protocol_HPPC_IN21700_30T_cycle_#112.mat,HPPC,112,35041,0.0,24.65,25.98,26.0,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-24-21_09.03_BOOST_protocol_tenpercent_chg_a_IN21700_30T_cycle_#112.mat,other,112,1058,0.0,25.16,25.96,25.96,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-24-21_10.00_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#113_to_127.mat,drive,113,105258,0.0,24.65,26.16,26.18,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-25-21_16.32_BOOST_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#128.mat,halfC,128,7047,0.0,24.45,25.28,25.4,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-25-21_16.32_BOOST_protocol_halfC_CAP_(b1)_forexcel_cycle_#128.mat,CAP,128,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-25-21_19.46_BOOST_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#129.mat,halfC,129,7046,0.0,24.46,25.26,25.49,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-25-21_19.46_BOOST_protocol_halfC_CAP_(b2)_forexcel_cycle_#129.mat,CAP,129,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-25-21_21.44_BOOST_protocol_tenpercent_chg_b_IN21700_30T_cycle_#129.mat,other,129,1058,0.0,24.66,25.45,25.45,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-25-21_22.41_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#130_to_144.mat,drive,130,105596,0.0,24.67,26.18,26.19,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,Cover20 is not performed this week_#4.mat,other,-1,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-27-21_15.35_BOOST_protocol_whole_Schedule_IN21700_30T_cycle_#145_week#5.mat,schedule,145,303973,0.0,24.17,26.15,26.21,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-27-21_19.53_BOOST_protocol_OCV_0.05C_IN21700_30T_cycle_#145.mat,OCV,145,2449,0.0,24.57,25.43,25.41,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-29-21_13.48_BOOST_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#146.mat,halfC,146,7041,0.0,25.11,26.03,26.28,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-29-21_13.48_BOOST_protocol_halfC_CAP_(a1)_forexcel_cycle_#146.mat,CAP,146,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-31-21_11.43_BOOST_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#147.mat,halfC,147,6984,0.0,24.61,25.37,25.61,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-31-21_11.43_BOOST_protocol_halfC_CAP_(a2)_forexcel_cycle_#147.mat,CAP,147,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-31-21_13.55_BOOST_protocol_ONE_C_charge_IN21700_30T_cycle_#147.mat,other,147,334,0.0,24.91,26.32,25.54,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-31-21_15.11_BOOST_protocol_OneC_1C_dchg_IN21700_30T_cycle_#148.mat,other,148,3469,0.0,25.09,26.1,26.45,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-31-21_17.43_BOOST_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#149.mat,other,149,1718,0.0,24.98,27.24,27.74,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,05-31-21_19.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#150.mat,HPPC,150,35073,0.0,24.47,25.81,25.89,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-02-21_01.56_BOOST_protocol_tenpercent_chg_a_IN21700_30T_cycle_#150.mat,other,150,1051,0.0,25.41,26.14,26.14,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-02-21_02.53_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#151_to_165.mat,drive,151,105480,0.0,24.6,26.32,26.36,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-03-21_09.30_BOOST_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#166.mat,halfC,166,7002,0.0,24.54,25.33,25.62,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-03-21_09.30_BOOST_protocol_halfC_CAP_(b1)_forexcel_cycle_#166.mat,CAP,166,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-03-21_12.44_BOOST_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#167.mat,halfC,167,7006,0.0,24.81,25.58,25.91,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-03-21_12.44_BOOST_protocol_halfC_CAP_(b2)_forexcel_cycle_#167.mat,CAP,167,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-03-21_14.41_BOOST_protocol_tenpercent_chg_b_IN21700_30T_cycle_#167.mat,other,167,1052,0.0,25.2,25.94,25.94,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-03-21_15.40_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#168_to_182.mat,drive,168,105554,0.0,24.17,26.28,26.34,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,variables.mat,other,-1,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,week_.mat,other,-1,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-06-21_10.37_BOOST_protocol_whole_Schedule_IN21700_30T_cycle_#183_week#6.mat,schedule,183,296897,0.0,24.02,26.18,26.18,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-06-21_14.05_BOOST_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#183.mat,halfC,183,6965,0.0,24.69,25.49,25.78,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-06-21_14.05_BOOST_protocol_halfC_CAP_(a1)_forexcel_cycle_#183.mat,CAP,183,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-06-21_17.32_BOOST_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#184.mat,halfC,184,6935,0.0,24.75,25.82,25.66,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-06-21_17.32_BOOST_protocol_halfC_CAP_(a2)_forexcel_cycle_#184.mat,CAP,184,0,1.0,,,,read:KeyError
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-06-21_19.43_BOOST_protocol_ONE_C_charge_IN21700_30T_cycle_#184.mat,other,184,330,0.0,24.61,26.18,25.25,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-06-21_21.00_BOOST_protocol_OneC_1C_dchg_IN21700_30T_cycle_#185.mat,other,185,3432,0.0,24.77,25.78,26.07,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-06-21_23.30_BOOST_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#186.mat,other,186,1703,0.0,25.04,27.48,28.0,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-07-21_01.36_BOOST_protocol_HPPC_IN21700_30T_cycle_#187.mat,HPPC,187,35054,0.0,24.02,25.84,25.89,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-08-21_07.44_BOOST_protocol_tenpercent_chg_a_IN21700_30T_cycle_#187.mat,other,187,1042,0.0,24.57,25.37,25.37,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-08-21_08.41_BOOST_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#188_to_202.mat,drive,188,104411,0.0,24.72,26.32,26.38,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-09-21_14.58_BOOST_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#203.mat,halfC,203,6955,0.0,24.71,25.55,25.86,
BOOST,05-BOOST CHARGING protocol_Cycles 0 to 1000.zip,06-09-21_14.58_BOOST_protocol_halfC_CAP_(b1)_forexcel_cycle_#203.mat,CAP,203,0,1.0,,,,read:KeyError
